ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
TCRX,"TScan Therapeutics, Inc.",62,0.57,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.307018,,0,0.216129,1,0.783871,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|cost_haircut_>2000bps,financial_score:-21.4;momentum_score:+12.8;clinical_score:+12.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-1.5393,808,1,0.9305,0.3425,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.03203,price_history,,2,0.1251,price_history,,-0.404124,,66.5475,,-0.161546,-0.242578,early,micro,sev1,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,65.86,41.25000000000000000000000000,61.0,90.00,65.60000000000000000000000000,31.65601975308641975308641976,64.4802,0.8744,1.0,808,6,1.0,0.0003,0,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,88,0.04806494736842105,0.692982,0.5043,32.53,0.657895,0.4067,0.264723,0.0,0.0,0.0,0.26232,0.002403,0.0
MAZE,"Maze Therapeutics, Inc.",63,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.275439,,0,0.1,1,0.9,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.3;clinical_score:+14.8;momentum_score:-9.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-0.2529,0,1,1.3066,1.1083,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.161546,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,74.40000000000000000000000000,65.76000000000000000000000000,73.6302,1.2605,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4844,uncrowded,1.0,79,0.04806494736842105,0.724561,0.5964,49.01,0.924561,1.4364,0.380553,0.0,0.0,0.0,0.37815,0.002403,0.0
MLTX,MoonLake Immunotherapeutics,64,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.366667,,0,0.222581,1,0.777419,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+32.0;catalyst_score:-23.3;smart_money_score:-8.6,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|pos,0.030078054054054053,,0.2662,0,1,0.9049,0.2903,4,4,selling,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.012878,price_history,,4,-1.1457,price_history,,-0.082272,,53.9235,,-0.161546,0.079274,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,96.55,41.25000000000000000000000000,56.0,50,65.00000000000000000000000000,64.00000000000000000000000000,63.7649,0.8443,2.0,122,2,0.3333,0.3618,0,1,0.0,0.4,0.5,dermatology,0.6955,crowded,1.0,105,0.030078054054054053,0.633333,0.3407,33.94,0.678947,0.4648,0.545094,0.2903,0.0,0.0,0.25329,0.001504,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",65,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.268421,,0,0.177419,1,0.822581,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,clinical_score:+23.2;financial_score:-20.3;catalyst_score:-4.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2829,0,1,1.0673,0.621,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.047723,price_history,,0,0.5112,price_history,,-0.124183,,46.8104,0.5717,-0.161546,0.037363,early,small,none,drug_developer,morningstar,,,,0,0.8074176380368098159509202454,47.05,41.25000000000000000000000000,,61.36,68.80000000000000000000000000,25.25000000000000000000000000,67.3302,0.9947,1.0,,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-2.3722,uncrowded,1.0,77,0.04806494736842105,0.731579,0.6176,40.04,0.766667,0.7279,0.300813,0.0,0.0,0.0,0.29841,0.002403,0.0
MBX,"MBX Biosciences, Inc.",66,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.278947,,0,0.112903,1,0.887097,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-22.6;smart_money_score:+21.1;momentum_score:-13.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.04806494736842105,,-0.2543,0,1,1.2724,1.0387,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.161546,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,73.60000000000000000000000000,69.50000000000000000000000000,72.1986,1.2001,1.0,426,1,0.0,0.0072,0,0,0.0,0.4,0.5,other,0.2236,moderate,1.0,80,0.04806494736842105,0.721053,0.586,47.55,0.914035,1.366,0.362433,0.0,0.0,0.0,0.36003,0.002403,0.0
CABA,"Cabaletta Bio, Inc.",67,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.229825,,0,0.229032,1,0.770968,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+28.2;financial_score:-21.6;catalyst_score:-18.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-1.5399,678,1,0.8963,0.2729,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.446597,price_history,,3,1.1481,price_history,,-0.041237,,60.5001,1.3399,-0.161546,0.120309,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,87.96,41.25000000000000000000000000,66.5,50,64.80000000000000000000000000,38.13614540466392318244170095,62.9802,0.8111,1.0,678,2,0.3333,0.0009,0,0,0.0,0.3,0.6,autoimmune,0.6955,highly_crowded,1.0,66,0.04806494736842105,0.770175,0.7394,29.06,0.577193,0.1947,0.245733,0.0,0.0,0.0,0.24333,0.002403,0.0
VKTX,"Viking Therapeutics, Inc.",68,1.04,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.408772,,0,0.048387,1,0.951613,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-37.4;clinical_score:+27.3;smart_money_score:+10.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 278685000.0, ""cash_total"": 165810000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.139673825286614, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 3}",mid|none|pos,0.030078054054054053,,0.2953,0,1,1.4177,1.3346,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,319.17,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.124591,price_history,,3,1.6231,price_history,,-0.404195,,50.4813,,-0.161546,-0.242649,mid,mid,sev2,drug_developer,morningstar,,,,0,0.7821596949387566443263230876,57.42,41.25000000000000000000000000,60.5,14.47,77.000,12.34027777777777777777777778,76.0967,1.3646,2.0,133,5,1.0,0.3476,0,1,0.0,0.4,0.55,metabolic,-0.4844,uncrowded,1.0,117,0.030078054054054053,0.591228,0.2307,18.29,0.345614,-0.3972,1.745484,1.3346,0.0,0.0,0.40938,0.001504,0.0
GPCR,Structure Therapeutics Inc.,69,1.04,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.250877,,0,0.054839,1,0.945161,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-25.8;smart_money_score:+16.0;clinical_score:+9.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.04806494736842105,,-0.2443,0,1,1.4092,1.3172,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.114976,price_history,,9,0.8814,price_history,,-0.215144,,60.0772,2.1948,-0.161546,-0.053598,early,mid,none,drug_developer,morningstar,,,,0,0.7329591730186906129268038008,66.60,41.25000000000000000000000000,83.0,50,76.80000000000000000000000000,67.52000000000000000000000000,75.3354,1.3325,1.0,209,1,0.0,0.0438,0,0,0.0,0.4,0.55,metabolic,0.6955,highly_crowded,1.0,72,0.04806494736842105,0.749123,0.6717,49.23,0.931579,1.4877,0.402153,0.0,0.0,0.0,0.39975,0.002403,0.0
TRVI,"Trevi Therapeutics, Inc.",70,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.405263,,0,0.041935,1,0.958065,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.4;clinical_score:+17.3;smart_money_score:+11.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 34458000.0, ""cash_total"": 194927000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 67.88333623541703, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|pos,0.030078054054054053,,0.3015,0,1,1.4177,1.3346,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,718.24,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.007678,price_history,,4,1.4604,price_history,,-0.316861,,55.731,0.6685,-0.161546,-0.155315,mid,small,none,drug_developer,morningstar,,,,0,0.8441713901947615849563465413,55.53,41.25000000000000000000000000,71.5,48.68,77.000,53.0000,75.8854,1.3557,2.0,479,6,1.0,0.026,0,0,0.0,0.4,0.5,respiratory,-0.4844,uncrowded,1.0,116,0.030078054054054053,0.594737,0.2397,51.25,0.970175,1.8834,1.742814,1.3346,0.0,0.0,0.40671,0.001504,0.0
TBPH,"Theravance Biopharma, Inc.",71,0.11,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.907018,,0,0.035484,1,0.964516,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:+23.9;catalyst_score:-11.9;momentum_score:-9.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.007144706586826348,,1.0531,0,1,1.4177,1.3346,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.100175,price_history,,1,0.4886,price_history,,-0.244966,,35.4635,0.5264,-0.161546,-0.08342,late,small,none,drug_developer,morningstar,,,,0,0.9,43.58,41.25000000000000000000000000,55.5,90.00,77.000,48.24490580545943867743175701,75.8802,1.3554,3.0,59,43,1.0,0.0206,0,0,0.0,0.9,0.5,respiratory,0.6955,highly_crowded,1.0,259,0.007144706586826348,0.092982,-1.3226,47.08,0.907018,1.3226,2.408877,2.0019,0.0,0.0,0.40662,0.000357,0.0
BCYC,Bicycle Therapeutics plc,72,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.222807,,0,0.009677,1,0.990323,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_>2000bps,clinical_score:+22.1;catalyst_score:-13.7;momentum_score:-10.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-0.8885,66,1,1.4177,1.3346,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.187618,price_history,,2,0.4899,price_history,,-0.366565,,41.3378,0.6162,-0.161546,-0.205019,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,44.07,41.25000000000000000000000000,57.5,50,77.000,54.83333333333333333333333334,76.3782,1.3765,1.0,66,1,0.0,0.1442,1,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,64,0.04806494736842105,0.777193,0.7627,53.03,0.984211,2.1497,0.415353,0.0,0.0,0.0,0.41295,0.002403,0.0
CTNM,"Contineum Therapeutics, Inc.",73,0.44,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.236842,,0,0.016129,1,0.983871,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-20.5;smart_money_score:+18.3;clinical_score:+15.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.04806494736842105,,-0.2437,0,1,1.4177,1.3346,7,7,buying,1.5549,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.161546,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7756699913269731136166522116,50,41.25000000000000000000000000,80.0,47.73,77.000,60.33333333333333333333333333,75.5354,1.3409,1.0,139,2,0.3333,0.0785,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,68,0.04806494736842105,0.763158,0.7165,49.30,0.938596,1.5431,0.404673,0.0,0.0,0.0,0.40227,0.002403,0.0
ALKS,Alkermes plc,74,0.88,B,high_quality+no_catalyst_data,,,B,0.724561,0.857692,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-18.0;clinical_score:+17.8;smart_money_score:+8.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.007144706586826348,65.9205,1.0531,0,1,1.0774,1.0,6,6,buying,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.093836,price_history,,6,0.0632,price_history,,-0.119833,,53.5619,0.3674,-0.161546,0.041713,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,52.43,41.25000000000000000000000000,68.0,84.67,77.000,57.33333333333333333333333333,76.5219,1.3825,3.0,1082,53,1.0,0.4102,0,1,0.0,0.5,0.5,respiratory,-0.4844,uncrowded,1.0,207,0.007144706586826348,0.275439,-0.5964,51.64,0.977193,1.9989,1.915107,1.5,0.0,0.0,0.41475,0.000357,0.0
SRPT,"Sarepta Therapeutics, Inc.",75,0.88,B,high_quality+no_catalyst_data,,,B,0.896491,0.980769,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:+19.5;catalyst_score:-18.5;momentum_score:-9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 336685000.0, ""cash_total"": 850993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.848768719225042, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,77.114647,1.0214,0,1,0.8073,0.8503,3,3,neutral,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,463.86,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.038443,price_history,,3,0.9124,price_history,,-0.246771,,53.8975,1.0694,-0.161546,-0.085225,late,small,none,commercial_biotech,morningstar,,,,0,0.8614266186156331552131229029,49.86,41.25000000000000000000000000,65.0,90.00,63.39622641509433962264150943,79.20588235294117647058823529,64.5503,0.8774,3.0,19,22,1.0,2.0171,2,2,0.0,0.8,0.75,rare_disease,0.6955,highly_crowded,1.0,256,0.007144706586826348,0.103509,-1.2618,39.01,0.759649,0.7052,1.539027,1.27545,0.0,0.0,0.26322,0.000357,0.0
HRMY,"Harmony Biosciences Holdings, I",76,0.88,B,high_quality+no_catalyst_data,,,B,0.819298,0.965385,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,financial_score:+20.0;catalyst_score:-15.2;momentum_score:-2.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 775340000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,76.629765,0.999,0,1,0.5046,0.5737,3,3,selling,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,643.37,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.053159,price_history,,3,0.4332,price_history,,-0.384009,,61.3566,0.3158,-0.161546,-0.222463,late,small,none,commercial_biotech,morningstar,,,,0,0.9,53.59,41.25000000000000000000000000,54.5,90.00,56.60377358490566037735849057,76.47058823529411764705882353,57.1803,0.5664,3.0,747,7,1.0,0.8432,1,1,0.0,0.6,0.6,autoimmune,-0.4844,uncrowded,1.0,234,0.007144706586826348,0.180702,-0.9127,49.81,0.959649,1.7466,1.030827,0.86055,0.0,0.0,0.16992,0.000357,0.0
BMRN,BioMarin Pharmaceutical Inc.,77,1.04,C,mod_quality+no_catalyst_data,,,C,0.770175,0.826923,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-14.0;clinical_score:+12.7;momentum_score:-5.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.007144706586826348,63.939,1.0382,0,1,1.0091,1.0237,3,3,neutral,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.033481,price_history,,3,0.446,price_history,,-0.248231,,41.4436,0.4294,-0.161546,-0.086685,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.56,41.25000000000000000000000000,57.5,77.22,67.92452830188679245283018868,60.00000000000000000000000000,67.3286,0.9946,3.0,327,101,1.0,0.1638,0,0,0.0,0.6,0.75,rare_disease,0.6955,highly_crowded,1.0,220,0.007144706586826348,0.229825,-0.7394,46.62,0.889474,1.2237,1.834287,1.53555,0.0,0.0,0.29838,0.000357,0.0
RYTM,"Rhythm Pharmaceuticals, Inc.",78,1.04,C,mod_quality+no_catalyst_data,,,C,0.889474,0.696154,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-25.8;momentum_score:+10.2;clinical_score:+10.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.007144706586826348,56.5255,1.0531,0,1,1.4135,1.4115,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.458603,price_history,,9,0.9299,price_history,,-0.271028,,51.419,0.4754,-0.161546,-0.109482,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,77.23,41.25000000000000000000000000,77.0,36.97,77.000,62.53333333333333333333333333,77.2854,1.4147,3.0,3,17,1.0,2.6695,2,2,0.0,0.4,0.55,metabolic,0.6955,highly_crowded,1.0,254,0.007144706586826348,0.110526,-1.2237,51.09,0.966667,1.8339,2.542017,2.11725,0.0,0.0,0.42441,0.000357,0.0
