ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
IMTX,Immatics N.V.,,,D,ineligible,D,ineligible,,0.33959,,0,0.493865,1,0.506135,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-25.9;clinical_score:+14.1;catalyst_score:+10.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06958397674418605,,0.6297,0,1,0.144,0.1375,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1507.41,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.208527,price_history,,0,1.3514,price_history,,-0.629355,,51.9669,,-0.163728,-0.465627,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7767624324324324324324324324,32.39,41.25000000000000000000000000,,50,45.02272440348440853427597526,5,43.8318,0.0067,3.0,1016,16,1.0,0.0388,0,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,100,0.06958397674418605,0.66041,0.4136,10.26,0.080205,-1.4037,0.211739,0.20625,0.0,0.0,0.00201,0.003479,0.0
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.302048,,0,0.371166,1,0.628834,,0,no_upcoming,9,tailwind,,XS,ineligible,catalyst_score:-14.9;momentum_score:+14.1;financial_score:+2.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.06958397674418605,,0.647,0,1,0.5608,0.5528,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.199863,price_history,,0,1.5643,price_history,,-0.276374,,61.1702,1.1868,-0.163728,-0.112646,late,small,none,drug_developer,morningstar,,,,0,0.7970752122444099007533181873,70.26,41.25000000000000000000000000,,64.72,54.88764044943820224719101123,58.08000000000000000000000000,53.4468,0.4153,3.0,,8,1.0,0.431,0,1,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,89,0.06958397674418605,0.697952,0.5185,30.43,0.636519,0.3492,0.957269,0.8292,0.0,0.0,0.12459,0.003479,0.0
EPRX,Eupraxia Pharmaceuticals Inc.,,,D,ineligible,D,ineligible,,0.455631,,0,0.41411,1,0.58589,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-43.0;momentum_score:+27.8;smart_money_score:+18.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.05054912499999999,,0.0626,0,1,0.4261,0.4185,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.282302,price_history,,3,0.0814,price_history,,-0.108858,,49.6456,0.6009,-0.163728,0.05487,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7232203637544657356284507957,75.80,41.25000000000000000000000000,66.5,50,51.69811320754716981132075472,5,49.8071,0.2607,2.0,,2,0.3333,0.0014,0,0,0.0,0.3,0.6,autoimmune,0.6858,crowded,1.0,134,0.05054912499999999,0.544369,0.1114,15.78,0.244027,-0.6934,0.499237,0.4185,0.0,0.0,0.07821,0.002527,0.0
ANRO,"Alto Neuroscience, Inc.",,,D,ineligible,D,ineligible,,0.284983,,0,0.309816,1,0.690184,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.9;smart_money_score:+13.9;clinical_score:+11.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|pos,0.06958397674418605,,0.8824,0,1,0.7103,0.7019,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.276216,price_history,,2,0.9343,price_history,,-0.852368,,35.103,0.9516,-0.163728,-0.68864,late,small,none,drug_developer,morningstar,,,,0,0.8332774580935701776332249187,22.21,41.25000000000000000000000000,61.0,84.11,58.42696629213483146067415731,52.64000000000000000000000000,57.9764,0.6078,2.0,24,4,1.0,0.9114,1,1,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,84,0.06958397674418605,0.715017,0.5681,32.34,0.667235,0.4323,1.238669,1.05285,0.0,0.0,0.18234,0.003479,0.0
LRMR,"Larimar Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.851536,,0,0.340491,1,0.659509,651,0,specific_days,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.8;smart_money_score:+30.7;clinical_score:+15.4,tier=D;reason=ineligible;cat_days=651;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|far_271_540|pos,-0.04502669565217391,,0.0683,0,1,0.6174,0.6092,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,651,False,specific_days,-0.258206,price_history,,5,2.3797,price_history,,-0.762172,,38.0635,0.7621,-0.163728,-0.598444,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,25.88,45.56250000000000000000000000,71.5,77.67,56.22641509433962264150943396,5,55.5141,0.5032,2.0,651,3,0.6667,0.1865,1,0,0.0,0.6,0.5,other,0.2102,crowded,1.0,250,-0.04502669565217391,0.148464,-1.043,11.65,0.110922,-1.2216,0.757909,0.6092,0.0,0.0,0.15096,-0.002251,0.0
MESO,Mesoblast Limited,,,D,ineligible,D,ineligible,,0.370307,,0,0.346626,1,0.653374,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-36.9;momentum_score:+23.4;clinical_score:+14.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06958397674418605,,0.6502,0,1,0.6106,0.6025,0,0,neutral,-1.1887,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1723.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.020526,price_history,,0,0.5849,price_history,,-0.337453,,41.2554,0.5347,-0.163728,-0.173725,late,unknown,sev2,drug_developer,morningstar,,,,0,0.7992575876798561151079136691,65.27,41.25000000000000000000000000,,50,56.06741573033707865168539326,5,54.7555,0.471,3.0,559,32,1.0,0.0142,0,0,0.0,0.4,0.6,autoimmune,-0.5032,uncrowded,1.0,109,0.06958397674418605,0.629693,0.331,17.46,0.319113,-0.4702,1.048529,0.90375,0.0,0.0,0.1413,0.003479,0.0
ALT,"Altimmune, Inc.",,,D,ineligible,D,ineligible,,0.267918,,0,0.095092,1,0.904908,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+20.2;catalyst_score:-13.2;momentum_score:-11.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48087000.0, ""cash_total"": 210776000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 52.5986649198328, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",late|none|pos,0.06958397674418605,,0.9349,0,1,1.3939,1.3831,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,696.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.211062,price_history,,1,1.8597,price_history,,-0.432063,,46.7805,0.8891,-0.163728,-0.268335,late,small,none,drug_developer,morningstar,,,,0,0.8417039350405996252342286071,43.21,41.25000000000000000000000000,49.0,66.74,74.60674157303370786516853933,64.20000000000000000000000000,73.9275,1.2857,2.0,39,14,1.0,0.7225,1,1,0.0,0.4,0.55,metabolic,0.6858,highly_crowded,1.0,79,0.06958397674418605,0.732082,0.6191,40.60,0.786689,0.795,2.463839,2.07465,0.0,0.0,0.38571,0.003479,0.0
SLN,Silence Therapeutics Plc - Amer,,,D,ineligible,D,ineligible,,0.496587,,0,0.101227,1,0.898773,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-28.9;clinical_score:+28.4;catalyst_score:-4.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 44984000.0, ""cash_total"": 102192000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.26089276187089, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|pos,0.05054912499999999,,0.1093,0,1,1.3826,1.3719,1,1,selling,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.403264,price_history,,1,1.7411,price_history,,-0.851108,,28.3952,0.6409,-0.163728,-0.68738,mid,micro,none,drug_developer,morningstar,,,,0,0.7518393697341065762118393697,17.08,41.25000000000000000000000000,49.5,83.29,74.33962264150943396226415095,47.75167121553736007278193110,73.3777,1.2623,2.0,,7,1.0,0.003,0,0,0.0,0.4,0.95,oncology,0.6858,highly_crowded,1.0,146,0.05054912499999999,0.503413,0.0086,42.00,0.803754,0.8551,1.753117,1.3719,0.0,0.0,0.37869,0.002527,0.0
ARGX,argenx SE,,,D,ineligible,D,ineligible,,0.291809,,0,0.211656,1,0.788344,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-44.6;smart_money_score:+30.4;clinical_score:+15.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",late|none|pos,0.06958397674418605,,0.9093,0,1,0.9951,0.9857,6,6,buying,1.1281,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=400bps,197.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.009944,price_history,,6,0.5281,price_history,,-0.084444,,49.1257,0.2190,-0.163728,0.079284,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8695037093735280263777673104,56.77,41.25000000000000000000000000,80.0,50,65.16853932584269662921348315,5,64.6265,0.8904,3.0,9,40,1.0,2.0445,0,2,0.0,0.4,0.6,autoimmune,0.2102,moderate,1.0,86,0.06958397674418605,0.708191,0.5481,21.11,0.459044,-0.1028,1.749149,1.47855,0.0,0.0,0.26712,0.003479,0.0
PYXS,"Pyxis Oncology, Inc.",,,D,ineligible,D,ineligible,,0.981229,,0,0.315951,1,0.684049,,0,no_upcoming,9,headwind,high_vol|high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+22.4;financial_score:-19.0;momentum_score:-14.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|pos,-0.1,,-1.8651,406,1,0.6765,0.6682,3,3,buying,-0.0303,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.195329,price_history,,3,1.9475,price_history,,-0.783154,,50.6051,1.6279,-0.163728,-0.619426,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689334043686734150239744273,30.11,41.25000000000000000000000000,66.5,74.47,57.62711864406779661016949152,25.12295317437517954610744038,56.4362,0.5424,1.0,406,4,1.0,0.0188,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,288,-0.1,0.018771,-2.0798,27.15,0.564846,0.1633,0.15772,0.0,0.0,0.0,0.16272,-0.005,0.0
DYN,"Dyne Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.940273,,0,0.328221,1,0.671779,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+35.0;momentum_score:-24.3;financial_score:-18.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|pos,-0.1,,-1.883,1563,1,0.6336,0.6254,8,8,buying,1.9003,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.399888,price_history,,8,2.1204,price_history,,-0.743197,,39.4795,0.7655,-0.163728,-0.579469,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,20.78,41.25000000000000000000000000,80.0,56.36,56.61016949152542372881355932,26.57122793577835232532158702,55.2982,0.494,1.0,1563,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.5032,uncrowded,1.0,276,-0.1,0.059727,-1.5571,32.53,0.670648,0.4417,0.1432,0.0,0.0,0.0,0.1482,-0.005,0.0
ANNX,"Annexon, Inc.",,,D,ineligible,D,ineligible,,0.28157,,0,0.334356,1,0.665644,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+31.6;financial_score:-29.6;momentum_score:-19.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|pos,0.06958397674418605,,0.6506,0,1,0.6249,0.6167,4,4,buying,0.3558,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.456545,price_history,,4,1.8568,price_history,,-0.692702,,35.5259,0.9497,-0.163728,-0.528974,late,small,sev2,drug_developer,morningstar,,,,0,0.8266156363211405866542012388,19.99,41.25000000000000000000000000,71.5,83.56,56.40449438202247191011235955,10.24493827160493827160493827,54.7426,0.4704,3.0,589,12,1.0,0.0111,0,0,0.0,0.4,0.6,autoimmune,0.6858,highly_crowded,1.0,83,0.06958397674418605,0.71843,0.5782,13.66,0.165529,-0.972,1.069649,0.92505,0.0,0.0,0.14112,0.003479,0.0
GHRS,GH Research PLC,,,D,ineligible,D,ineligible,,0.459044,,0,0.322086,1,0.677914,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-48.4;momentum_score:+38.6;smart_money_score:+18.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",mid|none|pos,0.05054912499999999,,0.0724,0,1,0.6652,0.6569,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1358.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.84231,price_history,,5,0.3841,price_history,,-0.30517,,59.0121,0.9535,-0.163728,-0.141442,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7621633160397751837440553394,92.03,41.25000000000000000000000000,71.5,50,57.35849056603773584905660377,5,55.6966,0.511,2.0,,3,0.6667,0.0,0,0,0.0,0.4,0.6,cns,0.6858,highly_crowded,1.0,135,0.05054912499999999,0.540956,0.1028,17.31,0.308874,-0.499,0.812727,0.6569,0.0,0.0,0.1533,0.002527,0.0
PRLD,Prelude Therapeutics Incorporated,,,D,ineligible,D,ineligible,,0.482935,,0,0.107362,1,0.892638,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+31.3;financial_score:-30.4;momentum_score:-19.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.05054912499999999,,0.1053,0,1,1.3348,1.3242,2,2,buying,-0.4164,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.344749,price_history,,2,2.3786,price_history,,-0.888383,,40.2333,,-0.163728,-0.724655,mid,micro,sev2,drug_developer,morningstar,,,,0,0.7645960424182792172296927955,22.63,41.25000000000000000000000000,61.0,92.78,73.20754716981132075471698113,11.53664807562991970254341205,72.4515,1.223,2.0,308,11,1.0,0.27,1,0,0.0,0.3,0.95,oncology,0.6858,highly_crowded,1.0,142,0.05054912499999999,0.517065,0.0428,13.16,0.148464,-1.043,1.693627,1.3242,0.0,0.0,0.3669,0.002527,0.0
JANX,"Janux Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.960751,,0,0.297546,1,0.702454,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-24.4;financial_score:+17.0;smart_money_score:+10.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53693000.0, ""cash_total"": 988993000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0328348201814, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,-0.1,,-1.8191,286,1,0.7195,0.711,7,7,selling,1.5142,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,600.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.40221,price_history,,7,1.558,price_history,,-0.552031,,35.598,1.2694,-0.163728,-0.388303,early,small,none,drug_developer,morningstar,,,,0,0.7309393123446561723280861640,27.05,41.25000000000000000000000000,62.0,25.35,58.64406779661016949152542373,68.450,57.4531,0.5856,1.0,286,2,0.3333,0.0233,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,282,-0.1,0.039249,-1.7595,42.15,0.813993,0.8927,0.17068,0.0,0.0,0.0,0.17568,-0.005,0.0
CHRS,"Coherus Oncology, Inc.",,,D,ineligible,D,ineligible,,0.008532,,0,0.187117,1,0.812883,1166,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-12.2;financial_score:+12.0;clinical_score:+10.3,tier=D;reason=ineligible;cat_days=1166;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 118797000.0, ""cash_total"": 191663000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.31919011700611, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.09766431818181819,,0.9114,0,1,1.0236,1.0141,1,1,buying,-0.8026,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1725.6,0.7,1,0,1.0,0,1.0,0,1166,False,specific_days,-0.275441,price_history,,1,1.0304,price_history,,-0.589641,,49.2646,0.9928,-0.163728,-0.425913,late,micro,none,drug_developer,morningstar,,,,0,0.8252779091769157994323557237,43.38,45.56250000000000000000000000,55.5,92.62,65.84269662921348314606741573,67.52808988764044943820224719,66.0639,0.9515,3.0,,16,1.0,0.599,1,1,0.0,0.4,0.95,oncology,-0.5032,uncrowded,1.0,3,0.09766431818181819,0.991468,2.3853,44.86,0.868601,1.1198,1.811483,1.52115,0.0,0.0,0.28545,0.004883,0.0
TNGX,"Tango Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.991468,,0,0.230061,1,0.769939,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-35.6;smart_money_score:+35.5;clinical_score:+22.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 109168000.0, ""cash_total"": 152811000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.79733987981826, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",early|none|pos,-0.1,,-0.5263,0,1,0.9343,0.9251,5,5,buying,0.7419,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,564.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.322541,price_history,,5,2.4091,price_history,,-0.852473,,33.9725,0.8943,-0.163728,-0.688745,early,small,sev1,drug_developer,morningstar,,,,0,0.7737365503749592435604825562,19.54,41.25000000000000000000000000,77.0,62.66,63.72881355932203389830508475,5.862244897959183673469387748,62.5378,0.8017,1.0,255,6,1.0,0.0619,0,0,0.0,0.3,0.85,oncology,0.6858,highly_crowded,1.0,291,-0.1,0.008532,-2.3853,26.72,0.55802,0.146,0.23551,0.0,0.0,0.0,0.24051,-0.005,0.0
