ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CRNX,"Crinetics Pharmaceuticals, Inc.",61,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.338488,,0,0.586957,1,0.413043,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:+21.8;clinical_score:-19.9;catalyst_score:-16.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 285021000.0, ""cash_total"": 1092291000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 45.98781142442136, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.08225284251968504,,0.6997,0,1,-0.1836,-1.9757,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,459.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.023288,price_history,,5,1.0784,price_history,,-0.011277,,63.6945,0.6688,-0.011891,0.000614,late,mid,none,drug_developer,morningstar,,,,0,0.8739267504488330341113105925,59.94,41.25000000000000000000000000,71.5,28.15,38.24498707176465432408635822,80.0,37.7795,-0.2508,3.0,1040,7,1.0,0.0486,0,0,0.0,0.5,0.95,oncology,0.6892,highly_crowded,1.0,99,0.08225284251968504,0.661512,0.4166,28.34,0.582474,0.2082,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
CLDX,"Celldex Therapeutics, Inc.",62,0.73,C,mod_opt+catalyst_far,C,mod_opt+catalyst_far,,0.936426,,0,0.580745,1,0.419255,218,0,specific_days,9,neutral,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed,clinical_score:-17.6;smart_money_score:+15.7;financial_score:+15.5,tier=C;reason=mod_opt+catalyst_far;cat_days=218;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 210945000.0, ""cash_total"": 518573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 29.49999288914172, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|near_181_270|nonpos,-0.007043844155844157,,0.6997,0,1,-0.1836,-1.9757,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,652.37,0.85,1,0,1.0,0,1.0,0,218,False,specific_days,-0.030161,price_history,,4,1.0969,price_history,,-0.141095,,70.269,0.4801,-0.011891,-0.129204,late,small,none,drug_developer,morningstar,,,,0,0.8764550731367541211980496866,52.54,45.56250000000000000000000000,71.5,65.89,38.24498707176465432408635822,71.33333333333333333333333334,39.1746,-0.1918,3.0,147,58,1.0,1.0408,1,2,0.0,0.4,0.95,oncology,-0.4975,uncrowded,1.0,273,-0.007043844155844157,0.063574,-1.5254,29.79,0.606529,0.2703,-0.000352,0.0,0.0,0.0,0.0,-0.000352,0.0
PRLD,Prelude Therapeutics Incorporated,63,0.14,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.513746,,0,0.02795,1,0.97205,,0,no_upcoming,9,tailwind,high_beta,S,sponsor_confirmed|momentum_tailwind|runway_short|high_risk|cost_haircut_>2000bps,financial_score:-43.0;momentum_score:+29.3;clinical_score:+21.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 79421000.0, ""cash_total"": 54957000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.303647649865905, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",early|none|pos,0.07960697368421052,,-0.3123,0,1,1.4482,1.3413,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.147598,price_history,,2,1.9271,price_history,,-0.067633,,62.2796,,-0.011891,-0.055742,early,micro,sev2,drug_developer,morningstar,,,,0,0.7584115138592750533049040512,84.53,41.25000000000000000000000000,61.0,90.00,77.000,12.15479289940828402366863906,75.8345,1.359,1.0,321,9,1.0,0.0241,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,150,0.07960697368421052,0.486254,-0.0345,12.50,0.11512,-1.1997,0.41168,0.0,0.0,0.0,0.4077,0.00398,0.0
DNLI,Denali Therapeutics Inc.,64,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.345361,,0,0.562112,1,0.437888,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:+21.8;clinical_score:-18.3;catalyst_score:-17.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 314062000.0, ""cash_total"": 848204000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.40904025319841, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|none|nonpos,0.08225284251968504,,0.7008,0,1,-0.1132,-1.8327,3,3,buying,-0.0239,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,533.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.246078,price_history,,3,1.5627,price_history,,-0.152304,,60.7031,0.5691,-0.011891,-0.140413,late,mid,none,drug_developer,morningstar,,,,0,0.8797983451253147859455570212,69.45,41.25000000000000000000000000,60.5,50.00,39.91589674941534097473715245,80.0,38.9791,-0.2001,3.0,579,12,1.0,0.4615,0,1,0.0,0.4,0.6,cns,-0.4975,uncrowded,1.0,101,0.08225284251968504,0.654639,0.3979,36.73,0.706186,0.5423,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",65,0.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.5,,0,0.13354,1,0.86646,,0,no_upcoming,9,headwind,deep_drawdown_rel_xbi,XS,momentum_headwind|cost_haircut_>2000bps,clinical_score:+27.3;financial_score:-16.2;momentum_score:-8.0,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.07960697368421052,,-0.381,0,1,1.2247,0.887,0,0,neutral,-1.1831,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.298142,price_history,,0,1.1612,price_history,,-0.333333,,51.9832,0.5717,-0.011891,-0.321442,early,small,none,drug_developer,morningstar,,,,0,0.8074065848581132902377561083,36.30,41.25000000000000000000000000,,58.70,71.69230769230769230769230769,28.13079667063020214030915577,70.1768,1.1196,1.0,,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-2.3964,uncrowded,1.0,146,0.07960697368421052,0.5,0.0,41.84,0.781787,0.7782,0.33986,0.0,0.0,0.0,0.33588,0.00398,0.0
VIR,"Vir Biotechnology, Inc.",66,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.448454,,0,0.555901,1,0.444099,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,smart_money_score:+11.8;catalyst_score:-7.9;clinical_score:-7.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 391781000.0, ""cash_total"": 460938000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.118234421781557, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.08225284251968504,,0.7018,0,1,-0.0563,-1.7171,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,599.02,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.150752,price_history,,2,2.0627,price_history,,-0.248596,,65.5637,0.7493,-0.011891,-0.236705,late,small,sev1,drug_developer,morningstar,,,,0,0.8609482288510836634817058961,55.40,41.25000000000000000000000000,61.0,79.80,41.26696706387623953689427532,46.86428326474622770919067216,40.1538,-0.1504,3.0,,15,1.0,0.2303,1,0,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,131,0.08225284251968504,0.551546,0.1296,31.33,0.620275,0.3062,0.004113,0.0,0.0,0.0,0.0,0.004113,0.0
DSGN,"Design Therapeutics, Inc.",67,0.6,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.479381,,0,0.009317,1,0.990683,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-26.3;momentum_score:+19.1;clinical_score:+9.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42392000.0, ""cash_total"": 205970000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 58.30439705604831, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",early|none|pos,0.07960697368421052,,-0.3385,0,1,1.4482,1.3413,4,4,buying,0.3625,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1688.6,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.257757,price_history,,4,1.1602,price_history,,-0.355037,,75.0944,0.7359,-0.011891,-0.343146,early,small,none,drug_developer,morningstar,,,,0,0.7264303482587064676616915423,86.72,41.25000000000000000000000000,72.0,50,77.000,60.96551724137931034482758621,75.7653,1.356,1.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,-1.2096,uncrowded,1.0,140,0.07960697368421052,0.520619,0.0517,50.74,0.957045,1.7174,0.41078,0.0,0.0,0.0,0.4068,0.00398,0.0
BCYC,Bicycle Therapeutics plc,68,0.28,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.465636,,0,0.003106,1,0.996894,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+20.5;catalyst_score:-15.2;momentum_score:-3.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.07960697368421052,,-0.3372,0,1,1.4482,1.3413,2,2,neutral,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.128023,price_history,,2,0.8599,price_history,,-0.06092,,66.6323,0.6162,-0.011891,-0.049029,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,52.56,41.25000000000000000000000000,57.5,50,77.000,54.13793103448275862068965518,75.8345,1.359,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,136,0.07960697368421052,0.534364,0.0862,52.78,0.9811,2.077,0.41168,0.0,0.0,0.0,0.4077,0.00398,0.0
FHTX,Foghorn Therapeutics Inc.,69,0.14,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.658076,,0,0.543478,1,0.456522,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown_rel_xbi,S,momentum_tailwind|high_risk|cost_haircut_>2000bps,momentum_score:+29.8;financial_score:-25.9;smart_money_score:+6.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 63828000.0, ""cash_total"": 89334000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.795262267343485, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.05211243037974684,,-0.4645,0,1,-0.0295,-1.6624,1,1,neutral,-0.7967,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.126929,price_history,,1,1.812,price_history,,-0.315096,,60.4856,0.9327,-0.011891,-0.303205,early,small,sev1,drug_developer,morningstar,,,,0,0.7395278509966234614965690012,76.26,41.25000000000000000000000000,52.5,54.35,41.90532544378698224852071007,20.60853481305324349319593077,40.7398,-0.1256,1.0,402,3,0.6667,0.0088,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,192,0.05211243037974684,0.341924,-0.4072,18.19,0.359107,-0.3608,0.002606,0.0,0.0,0.0,0.0,0.002606,0.0
ALMS,Alumis Inc.,70,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.816151,,0,0.462733,1,0.537267,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-32.4;smart_money_score:+30.5;catalyst_score:-5.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|nonpos,0.009199273885350318,,0.1613,0,1,0.3114,-0.9696,7,7,buying,1.5218,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,7,,,insufficient_overlap,,series_too_short,45.8421,2.1586,-0.011891,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7941176470588235294117647059,50,41.25000000000000000000000000,77.0,10.71,50,14.08163265306122448979591837,49.6634,0.2519,2.0,18,5,1.0,0.8643,1,1,0.0,0.4,0.6,autoimmune,0.6892,highly_crowded,1.0,238,0.009199273885350318,0.183849,-0.9008,14.36,0.183849,-0.9008,0.07603,0.0,0.0,0.0,0.07557,0.00046,0.0
LRMR,"Larimar Therapeutics, Inc.",71,0.73,C,low_opt,C,low_opt,,0.987973,,0,0.276398,1,0.723602,889,0,specific_days,9,tailwind,high_beta|deep_drawdown_rel_xbi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind|runway_short|high_risk,financial_score:-44.9;smart_money_score:+21.2;momentum_score:+16.9,tier=C;reason=low_opt;cat_days=889;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 45921000.0, ""cash_total"": 90140000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.55523616645979, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|far_271_540|pos,-0.022982555555555555,,0.1845,0,1,0.8076,0.0391,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,short,<=1000bps,704.31,0.85,1,0,1.0,0,1.0,0,889,False,specific_days,-0.031981,price_history,,5,2.0536,price_history,,-0.283132,,56.0542,0.7621,-0.011891,-0.271241,mid,small,sev2,drug_developer,morningstar,,,,0,0.7846407657657657657657657658,67.24,45.56250000000000000000000000,71.5,55.95,61.78571428571428571428571428,5.401111111111111111111111112,60.688,0.7182,2.0,889,2,0.0,0.0006,0,0,0.0,0.6,0.5,other,0.2145,crowded,1.0,288,-0.022982555555555555,0.012027,-2.2562,13.14,0.142612,-1.0687,0.253411,0.0391,0.0,0.0,0.21546,-0.001149,0.0
TCRX,"TScan Therapeutics, Inc.",72,0.07,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.527491,,0,0.158385,1,0.841615,,0,no_upcoming,9,headwind,high_beta,XS,sponsor_confirmed|momentum_headwind|high_risk|cost_haircut_>2000bps,clinical_score:+19.2;financial_score:-17.9;smart_money_score:+11.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103317000.0, ""cash_total"": 184453000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.003529947620134, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 2}",early|none|pos,0.07960697368421052,,-1.6772,493,1,1.1081,0.65,2,2,buying,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.461932,price_history,,2,2.0037,price_history,,-0.235542,,54.4712,,-0.011891,-0.223651,early,micro,sev1,drug_developer,morningstar,,,,0,0.7583928381114782052648406693,45.58,41.25000000000000000000000000,61.0,90.00,68.92307692307692307692307692,31.77514792899408284023668639,67.7576,1.0173,1.0,493,6,1.0,0.0043,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,154,0.07960697368421052,0.472509,-0.069,33.45,0.661512,0.4166,0.30917,0.0,0.0,0.0,0.30519,0.00398,0.0
NUVL,"Nuvalent, Inc.",73,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.699313,,0,0.456522,1,0.543478,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+17.6;catalyst_score:-15.1;financial_score:+12.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.05211243037974684,,-1.7299,889,1,0.3308,-0.9301,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.007488,price_history,,5,0.9546,price_history,,-0.082931,,58.3798,0.5143,-0.011891,-0.07104,early,mid,none,drug_developer,morningstar,,,,0,0.8090481659024593580658607753,47.48,41.25000000000000000000000000,74.0,50,50.46153846153846153846153846,68.73846153846153846153846154,49.296,0.2363,1.0,1223,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6892,highly_crowded,1.0,204,0.05211243037974684,0.300687,-0.5224,48.73,0.919244,1.4,0.073496,0.0,0.0,0.0,0.07089,0.002606,0.0
AVIR,"Atea Pharmaceuticals, Inc.",74,0.07,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.304124,,0,0.450311,1,0.549689,,0,no_upcoming,9,headwind,,XS,sponsor_confirmed|momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-27.7;clinical_score:+11.9;smart_money_score:+10.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.08225284251968504,,0.715,0,1,0.3341,-0.9235,2,2,selling,-0.4103,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.190779,price_history,,2,1.2422,price_history,,-0.140351,,62.2819,0.5268,-0.011891,-0.12846,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,41.62,41.25000000000000000000000000,49.0,90.00,50.53892215568862275449101796,11.00960219478737997256515774,49.7766,0.2567,3.0,,16,1.0,0.5167,1,1,0.0,0.4,0.55,infectious_disease,0.6892,highly_crowded,1.0,89,0.08225284251968504,0.695876,0.5126,13.25,0.146048,-1.0535,0.081123,0.0,0.0,0.0,0.07701,0.004113,0.0
PTGX,"Protagonist Therapeutics, Inc.",75,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.417526,,0,0.475155,1,0.524845,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+18.8;smart_money_score:+15.4;catalyst_score:-14.9,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.08225284251968504,,0.7102,0,1,0.2661,-1.0616,5,5,buying,0.7489,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.372094,price_history,,5,1.1519,price_history,,-0.038434,,67.0425,0.6429,-0.011891,-0.026543,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,74.89,41.25000000000000000000000000,71.5,15.33,48.92574133170784180142708595,43.99324355592577166921190245,47.4718,0.1592,3.0,210,9,1.0,0.2697,0,0,0.0,0.4,0.6,autoimmune,0.2145,moderate,1.0,122,0.08225284251968504,0.582474,0.2082,39.40,0.747423,0.6664,0.051873,0.0,0.0,0.0,0.04776,0.004113,0.0
RVMD,"Revolution Medicines, Inc.",76,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.87457,,0,0.400621,1,0.599379,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+19.1;catalyst_score:-16.6;momentum_score:+5.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.009199273885350318,,0.1721,0,1,0.4467,-0.6945,8,8,buying,1.9082,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.043736,price_history,,8,1.0026,price_history,,-0.031289,,63.6528,0.4254,-0.011891,-0.019398,mid,large,none,drug_developer,morningstar,,,,0,0.8553730209442669506567270146,63.62,41.25000000000000000000000000,77.0,10.00,53.21428571428571428571428572,54.17857142857142857142857143,53.2978,0.4056,2.0,34,10,1.0,0.8651,1,1,0.0,0.3,0.95,oncology,0.6892,highly_crowded,1.0,255,0.009199273885350318,0.12543,-1.1483,37.23,0.713058,0.5623,0.12214,0.0,0.0,0.0,0.12168,0.00046,0.0
