ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IMMP,Immutep Limited,,,D,ineligible,D,ineligible,,0.534749,,0,0.360465,1,0.639535,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-37.9;momentum_score:+25.5;clinical_score:+15.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|none|pos,0.008385720670391061,,0.4311,0,1,0.6097,0.5562,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.28649,price_history,,0,0.7758,price_history,,-0.154657,,67.7329,0.7295,-0.245036,0.090379,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7443274756229685807150595883,70.18,41.25000000000000000000000000,,50,60.40816326530612244897959184,6.734693877551020408163265306,60.493,0.7025,2.0,209,10,1.0,0.176,0,0,0.0833,0.5,0.95,oncology,0.7214,highly_crowded,1.0,139,0.008385720670391061,0.465251,-0.0872,14.26,0.183398,-0.9025
OCGN,"Ocugen, Inc.",,,D,ineligible,D,ineligible,,0.164093,,0,0.996124,1,0.003876,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown,XS,ineligible,momentum_score:+38.6;clinical_score:-25.0;financial_score:-25.0,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 43003000.0, ""cash_total"": 37800000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.2385842945173, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 0}",late|none|nonpos,0.06322867924528303,,-0.335,,0,-1.7279,-1.9113,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1069.58,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.218389,price_history,,0,1.8593,price_history,,-0.352309,,51.7842,0.7585,-0.245036,-0.107273,late,small,sev2,drug_developer,morningstar,,,,0,0.8491919686129702284791137780,68.61,41.25000000000000000000000000,,50.90,5,5,4.141,-1.681,3.0,,4,1.0,0.0,0,0,0.0,0.4,0.55,ophthalmology,-0.4642,uncrowded,1.0,43,0.06322867924528303,0.835907,0.9778,4.41,0.005792,-2.5246
CRSP,CRISPR Therapeutics AG,,,D,ineligible,D,ineligible,,0.110039,,0,0.965116,1,0.034884,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-38.6;financial_score:+32.9;smart_money_score:+22.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 345014000.0, ""cash_total"": 1975828000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 68.7216634687288, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|nonpos,0.06322867924528303,,-0.3456,790,1,-1.7279,-1.9113,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,316.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.380549,price_history,,3,1.3174,price_history,,-0.570368,,34.795,0.5582,-0.245036,-0.325332,late,mid,none,drug_developer,morningstar,,,,0,0.8749705053563111318118304611,29.38,41.25000000000000000000000000,66.0,57.38,5,76.57142857142857142857142857,4.0849,-1.6834,3.0,1340,5,1.0,0.0005,0,0,0.0,0.3,0.95,oncology,0.2472,moderate,1.0,29,0.06322867924528303,0.889961,1.2263,21.26,0.434363,-0.1653
EPRX,Eupraxia Pharmaceuticals Inc.,,,D,ineligible,D,ineligible,,0.523166,,0,0.414729,1,0.585271,,0,no_upcoming,9,neutral,overbought_rsi,XS,ineligible,financial_score:-37.5;smart_money_score:+22.3;clinical_score:+12.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",mid|none|pos,0.008385720670391061,,0.4272,0,1,0.4548,0.3926,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,0.8122,,series_too_short,-0.0272,,82.0755,0.6009,-0.245036,0.217836,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7236226224630751248538943789,50,41.25000000000000000000000000,66.5,50,56.73469387755102040816326531,6.734693877551020408163265306,55.0682,0.4731,2.0,558,1,0.0,0.0096,0,0,0.0,0.3,0.6,autoimmune,0.7214,crowded,1.0,136,0.008385720670391061,0.476834,-0.0581,18.21,0.357143,-0.3661
BDTX,"Black Diamond Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.623552,,0,0.94186,1,0.05814,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.2;smart_money_score:+19.3;financial_score:+17.5,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 30864000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|nonpos,0.00777088622754491,,-1.3458,301,1,-1.7279,-1.9113,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1969.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.206944,price_history,,1,1.0023,price_history,,-0.770286,,46.1768,0.7908,-0.245036,-0.52525,early,micro,none,drug_developer,morningstar,,,,0,0.7364062097370366458971380294,25.54,41.25000000000000000000000000,55.5,90.00,5,53.75000000000000000000000000,4.0335,-1.6856,1.0,301,1,0.0,0.0204,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,162,0.00777088622754491,0.376448,-0.3148,16.66,0.272201,-0.6062
ELDN,"Eledon Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.820463,,0,0.903101,1,0.096899,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-27.0;financial_score:+16.8;smart_money_score:+16.2,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 48250000.0, ""cash_total"": 93401000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.229264248704663, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",mid|none|nonpos,-0.019119375,,-0.5509,139,1,-1.5472,-1.7206,1,1,neutral,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.235681,price_history,,1,0.6877,price_history,,-0.80348,,30.7815,,-0.245036,-0.558444,mid,micro,sev1,drug_developer,morningstar,,,,0,0.7068080742659758203799654577,25.25,41.25000000000000000000000000,52.5,71.21,9.283631820074968763015410244,53.06122448979591836734693878,8.2148,-1.5087,2.0,139,3,0.6667,0.3144,0,1,0.0,0.3,0.55,metabolic,-0.4642,uncrowded,1.0,213,-0.019119375,0.179537,-0.9171,15.05,0.206564,-0.8184
ACIU,AC Immune SA,,,D,ineligible,D,ineligible,,0.789575,,0,0.422481,1,0.577519,878,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-34.2;momentum_score:+15.0;clinical_score:+14.6,tier=D;reason=ineligible;cat_days=878;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",mid|far_271_540|pos,0.0037717241379310344,,-0.7454,669,1,0.4031,0.3381,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,878,False,specific_days,0.045247,price_history,,0,0.8266,price_history,,-0.18192,,69.9164,0.7916,-0.245036,0.063116,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7315197009102730819245773732,55.90,45.56250000000000000000000000,,50,55.51020408163265306122448980,6.734693877551020408163265306,54.3012,0.4406,2.0,878,3,0.6667,0.0016,0,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,205,0.0037717241379310344,0.210425,-0.8049,17.02,0.30695,-0.5045
AVXL,Anavex Life Sciences Corp.,,,D,ineligible,D,ineligible,,0.330116,,0,0.476744,1,0.523256,,0,no_upcoming,9,tailwind,overbought_rsi,XS,ineligible,momentum_score:+23.4;catalyst_score:-19.0;clinical_score:-7.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 7151000.0, ""cash_total"": 131749000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 221.0862816389316, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.019750851851851853,,0.9228,0,1,0.2802,0.2084,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1131.52,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.142016,price_history,,0,1.4428,price_history,,-0.203049,,78.5969,1.1868,-0.245036,0.041987,late,small,none,drug_developer,morningstar,,,,0,0.7898408457249070631970260223,83.66,41.25000000000000000000000000,,79.73,52.59842519685039370078740157,63.52941176470588235294117647,51.656,0.3287,3.0,573,8,1.0,0.3292,0,0,0.0,0.4,0.6,cns,0.7214,highly_crowded,1.0,86,0.019750851851851853,0.669884,0.4396,29.20,0.588803,0.2245
MESO,Mesoblast Limited,,,D,ineligible,D,ineligible,,0.418919,,0,0.492248,1,0.507752,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-29.9;clinical_score:+17.2;catalyst_score:+6.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing|deep_drawdown,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.019750851851851853,,0.9213,0,1,0.2603,0.1874,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1723.07,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.180607,price_history,,0,0.4269,price_history,,-0.625662,,58.6407,0.5347,-0.245036,-0.380626,late,unknown,sev2,drug_developer,morningstar,,,,0,0.8018815789473684210526315789,41.20,41.25000000000000000000000000,,50,52.12598425196850393700787401,5,52.7826,0.3764,3.0,58,32,1.0,0.9264,1,1,0.0,0.4,0.6,autoimmune,-0.4642,uncrowded,1.0,109,0.019750851851851853,0.581081,0.2047,16.49,0.260618,-0.6414
ABEO,Abeona Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.028958,,0,0.872093,1,0.127907,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-29.0;financial_score:+28.6;smart_money_score:+13.9,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 58373000.0, ""cash_total"": 207117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.84982606281337, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.06322867924528303,,0.8641,0,1,-1.4317,-1.5986,2,2,neutral,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1317.16,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.312888,price_history,,2,0.9205,price_history,,-0.734513,,43.131,,-0.245036,-0.489477,late,micro,none,drug_developer,morningstar,,,,0,0.8661432245301681503461918892,27.38,41.25000000000000000000000000,55.0,83.33,12.02120404240808481616963233,69.60629921259842519685039370,10.9727,-1.392,3.0,347,7,1.0,0.3303,0,0,0.0,0.3,0.5,other,-1.6497,uncrowded,1.0,8,0.06322867924528303,0.971042,1.8963,22.71,0.488417,-0.029
SMMT,Summit Therapeutics Inc.,,,D,ineligible,D,ineligible,,0.19112,,0,0.864341,1,0.135659,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+30.6;clinical_score:-28.2;financial_score:-1.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 322930000.0, ""cash_total"": 713448000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.511553587464775, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 5}",late|none|nonpos,0.06322867924528303,,0.8655,0,1,-1.4025,-1.5679,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,484.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.313182,price_history,,5,0.7082,price_history,,-0.495979,,57.6167,0.5984,-0.245036,-0.250943,late,large,none,drug_developer,morningstar,,,,0,0.8085101164929491109748620478,39.63,41.25000000000000000000000000,71.5,10.00,12.71257431403751696392281673,39.49828121878465979154180530,13.2796,-1.2945,3.0,12,5,1.0,1.4556,1,1,0.0,0.3,0.75,rare_disease,0.7214,highly_crowded,1.0,50,0.06322867924528303,0.80888,0.8738,12.91,0.129344,-1.1295
LEGN,Legend Biotech Corporation,,,D,ineligible,D,ineligible,,0.503861,,0,0.841085,1,0.158915,422,0,specific_days,9,tailwind,,XS,ineligible,financial_score:-31.5;momentum_score:+29.9;clinical_score:-23.6,tier=D;reason=ineligible;cat_days=422;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",mid|far_271_540|nonpos,0.013496413793103448,,0.3727,0,1,-1.3216,-1.4824,4,4,selling,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,455.48,0.85,1,0,1.0,0,1.0,0,422,False,specific_days,0.189418,price_history,,4,0.6995,price_history,,-0.145139,,42.2635,0.3634,-0.245036,0.099897,mid,unknown,sev2,drug_developer,morningstar,,,,0,0.7873161484023161055114733005,68.14,45.56250000000000000000000000,56.0,50,14.63140358184089962515618492,6.734693877551020408163265306,13.6649,-1.2782,2.0,1343,14,1.0,0.0834,0,0,0.0,0.3,0.95,oncology,0.7214,highly_crowded,1.0,131,0.013496413793103448,0.496139,-0.0097,8.98,0.048263,-1.6619
VOR,Vor Biopharma Inc.,,,D,ineligible,D,ineligible,,0.774131,,0,0.817829,1,0.182171,,0,no_upcoming,9,tailwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+25.4;clinical_score:-20.5;financial_score:-9.3,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 119912000.0, ""cash_total"": 170462000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.05870972046167, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.00777088622754491,,-1.3804,1300,1,-1.2526,-1.4096,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,610.22,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.256925,price_history,,0,1.1267,price_history,,-0.668269,,65.344,1.6831,-0.245036,-0.423233,early,small,sev1,drug_developer,morningstar,,,,0,0.6970411129568106312292358804,62.17,41.25000000000000000000000000,,50,16.26562500000000000000000000,27.50182615047479912344777210,15.2991,-1.209,1.0,1300,1,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.7214,highly_crowded,1.0,201,0.00777088622754491,0.225869,-0.7525,9.89,0.067568,-1.4942
WVE,Wave Life Sciences Ltd.,,,D,ineligible,D,ineligible,,0.866795,,0,0.810078,1,0.189922,,0,no_upcoming,9,headwind,high_vol|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-31.4;smart_money_score:+29.7;financial_score:+21.1,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 187493000.0, ""cash_total"": 602068000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.533790594848874, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,-0.019119375,,0.3735,0,1,-1.2432,-1.3997,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,327.67,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.294898,price_history,,5,1.279,price_history,,-0.608659,,46.4215,3.1359,-0.245036,-0.363623,mid,mid,none,drug_developer,morningstar,,,,0,0.7892883684269789438126337124,34.99,41.25000000000000000000000000,77.5,37.88,16.48803739182747929103614235,68.97959183673469387755102041,15.979,-1.1803,2.0,,7,1.0,0.0018,0,0,0.0,0.4,0.75,rare_disease,0.7214,highly_crowded,1.0,225,-0.019119375,0.133205,-1.1114,21.29,0.438224,-0.1555
IMVT,"Immunovant, Inc.",,,D,ineligible,D,ineligible,,0.828185,,0,0.802326,1,0.197674,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-26.8;financial_score:+21.3;smart_money_score:+16.8,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",mid|none|nonpos,-0.019119375,,-0.798,,0,-1.1634,-1.3154,6,6,selling,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.00834,price_history,,6,1.2795,price_history,,-0.837223,,50.2146,0.5723,-0.245036,-0.592187,mid,mid,none,drug_developer,morningstar,,,,0,0.8448759615384615384615384615,37.81,41.25000000000000000000000000,62.0,10.00,18.38169281317969364616594938,66.53061224489795918367346939,17.2241,-1.1276,2.0,,3,0.6667,0.0,0,0,0.0,0.4,0.6,autoimmune,0.2472,moderate,1.0,215,-0.019119375,0.171815,-0.947,29.86,0.600386,0.2543
LENZ,"LENZ Therapeutics, Inc.",,,D,ineligible,D,ineligible,,0.546332,,0,0.46124,1,0.53876,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,ineligible,smart_money_score:+32.7;financial_score:-26.7;momentum_score:-17.7,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 36145000.0, ""cash_total"": 25399000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.432369622354406, ""stage_bucket"": ""mid"", ""surv_score"": ""-5.0"", ""tier1_count"": 6}",mid|none|pos,0.008385720670391061,,0.4243,0,1,0.2998,0.229,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,831.52,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.498272,price_history,,6,1.2412,price_history,,,series_too_short,34.8712,1.0281,-0.245036,,mid,small,sev2,drug_developer,morningstar,,,drawdown,1,0.7460919781604367912641747165,23.58,41.25000000000000000000000000,74.0,50,53.06122448979591836734693878,14.63140358184089962515618492,52.2022,0.3518,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.5,other,-2.8353,uncrowded,1.0,142,0.008385720670391061,0.453668,-0.1164,16.93,0.299228,-0.5266
ABCL,AbCellera Biologics Inc.,,,D,ineligible,D,ineligible,,0.025097,,0,0.794574,1,0.205426,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+27.8;financial_score:-23.8;clinical_score:-13.6,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 131295000.0, ""cash_total"": 128513000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.74573289158003, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",late|none|nonpos,0.06322867924528303,,-0.2859,473,1,-1.1296,-1.2797,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,821.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.03807,price_history,,2,0.8813,price_history,,-0.743803,,40.4293,0.7022,-0.245036,-0.498767,late,small,sev2,drug_developer,morningstar,,,,0,0.8560776299329011713863300353,33.81,41.25000000000000000000000000,60.5,44.59,19.18290725470339829568548026,8.945704643513178691956085260,17.9739,-1.0959,3.0,,3,0.6667,0.0194,0,0,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,7,0.06322867924528303,0.974903,1.9583,8.49,0.044402,-1.7017
AVIR,"Atea Pharmaceuticals, Inc.",,,D,ineligible,D,ineligible,,0.071429,,0,0.786822,1,0.213178,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+23.2;momentum_score:-17.5;catalyst_score:+15.4,tier=D;reason=ineligible;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.06322867924528303,,0.8822,0,1,-1.0981,-1.2465,2,2,selling,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.650544,price_history,,2,-0.0554,price_history,,-0.87777,,24.9008,0.5268,-0.245036,-0.632734,late,small,sev2,drug_developer,morningstar,,,,0,0.8792634560906515580736543909,8.33,41.25000000000000000000000000,49.0,85.14,19.92938874766638422165733221,10.61514801999231064975009612,20.4557,-0.9909,3.0,27,7,1.0,2.0508,3,2,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,19,0.06322867924528303,0.928571,1.4652,7.95,0.03668,-1.7906
