ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
RGEN,Repligen Corporation,122,1.06,C,low_quality+no_catalyst_data,,,C,0.810044,0.580769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-26.3;momentum_score:+17.1;smart_money_score:+12.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 748747000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",early|none|nonpos,0.06969944897959185,48.6105,-1.4537,,0,,-0.0,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,336.3,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.149666,price_history,,3,0.6374,price_history,,-0.339,,53.4851,0.4218,,,early,mid,sev1,platform_devices,morningstar,,,,0,0.7118646659997777036790041125,65.21,50,60.5,46.39,21.80444444444444444444444444,42.96000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,186,0.06969944897959185,0.189956,-0.8781,19.89,0.39083,-0.2772
VCYT,"Veracyte, Inc.",123,0.9,C,mod_quality+no_catalyst_data,,,C,0.858079,0.626923,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,L,sponsor_confirmed|momentum_tailwind,clinical_score:-26.8;smart_money_score:+12.3;momentum_score:+7.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 315573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,50.117,-1.4537,,0,,-0.0,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,583.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.126621,price_history,,2,1.2363,price_history,,-0.3759,,54.8912,0.6453,,,early,mid,sev1,platform_diagnostics,morningstar,,,,0,0.6976425698324022346368715084,56.05,50,61.0,41.22,21.80444444444444444444444444,54.40000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,197,0.06969944897959185,0.141921,-1.0717,18.93,0.351528,-0.3812
PRVA,"Privia Health Group, Inc.",124,0.54,C,low_quality+no_catalyst_data,,,C,0.792576,0.280769,1,,0,,,0,no_upcoming,9,neutral,,M,,clinical_score:-24.2;smart_money_score:+9.5;financial_score:+6.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 441352000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.06969944897959185,39.199,-1.4537,,0,,-0.0,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,754.69,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,1,,,series_too_short,-0.1587,,40.4,0.2771,,,early,mid,sev1,platform_services,morningstar,,,,0,0.7247565236719270949099799956,50,50,55.5,15.54,21.80444444444444444444444444,52.80000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,182,0.06969944897959185,0.207424,-0.8154,19.31,0.368996,-0.3345
AVTR,"Avantor, Inc.",125,0.32,C,mod_quality+no_catalyst_data,,,C,0.670306,0.65,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-21.5;smart_money_score:+9.2;financial_score:+7.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 365400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.06969944897959185,52.077,-1.4537,,0,,-0.0,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,310.61,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.094776,price_history,,1,1.3278,price_history,,-0.3186,,47.7173,0.5928,,,early,mid,sev1,platform_devices,morningstar,,,,0,0.6822995107849677562819657549,41.74,50,52.5,60.14,21.80444444444444444444444444,50.40000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,154,0.06969944897959185,0.329694,-0.4408,19.84,0.386463,-0.2885
OPCH,"Option Care Health, Inc.",126,0.27,C,low_quality+no_catalyst_data,,,C,0.775109,0.411538,1,,0,,,0,no_upcoming,9,headwind,,S,momentum_headwind,clinical_score:-16.9;catalyst_score:+11.3;financial_score:+9.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 232624000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,44.3205,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,411.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.199707,price_history,,0,1.087,price_history,,-0.2239,,38.8362,0.3048,,,early,mid,sev1,platform_services,morningstar,,,,0,0.7335962746858168761220825853,35.24,50,,45.27,21.80444444444444444444444444,47.61777777777777777777777778,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,178,0.06969944897959185,0.224891,-0.7558,17.94,0.30786,-0.5019
ILMN,"Illumina, Inc.",127,1.06,C,mod_quality+no_catalyst_data,,,C,0.735808,0.642308,1,,0,,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,sponsor_confirmed|momentum_tailwind,clinical_score:-22.8;momentum_score:+8.7;smart_money_score:+7.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,51.406722,-1.4537,,0,,-0.0,2,2,selling,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.001473,price_history,,2,0.9101,price_history,,,series_too_short,54.3744,0.6123,,,early,large,sev1,platform_diagnostics,morningstar,,,drawdown,1,0.5483706760529190435732491807,53.34,50,52.0,57.19,21.80444444444444444444444444,46.04938271604938271604938272,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,169,0.06969944897959185,0.264192,-0.6305,14.80,0.194323,-0.8621
CATX,"Perspective Therapeutics, Inc.",128,0.9,C,mod_quality+no_catalyst_data,,,C,0.69214,0.673077,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-25.5;financial_score:+11.3;smart_money_score:+10.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,53.524364,-1.4537,,0,,-0.0,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.052789,price_history,,2,0.5417,price_history,,,series_too_short,31.9725,0.7923,,,early,small,sev1,platform_devices,morningstar,,,drawdown,1,0.6277725710715401437050921587,48.19,50,58.0,50,21.80444444444444444444444444,58.63636363636363636363636364,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,159,0.06969944897959185,0.30786,-0.5019,16.79,0.272926,-0.604
PACB,Pacific Biosciences of Californ,129,0.54,C,mod_quality+no_catalyst_data,,,C,0.779476,0.75,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,clinical_score:-25.5;financial_score:+21.1;smart_money_score:+10.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111209000.0, ""cash_total"": 279506000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.160076972187504, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|nonpos,0.06969944897959185,55.9725,-1.4537,,0,,-0.0,2,2,buying,-0.3158,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,913.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.222934,price_history,,2,1.1454,price_history,,,series_too_short,44.742,1.0113,,,early,small,sev1,platform_devices,morningstar,,,drawdown,1,0.6283710783295242052773737793,38.35,50,58.0,50,21.80444444444444444444444444,68.450,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,179,0.06969944897959185,0.220524,-0.7704,19.22,0.364629,-0.3461
CERS,Cerus Corporation,130,0.44,C,mod_quality+no_catalyst_data,,,C,0.128821,0.634615,1,,0,,,0,no_upcoming,9,tailwind,drawdown_data_missing,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+26.5;clinical_score:-22.5;financial_score:-21.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1363000.0, ""cash_total"": 15670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 137.96038151137196, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,50.380726,0.8996,0,1,,-0.0,1,1,selling,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1656.9,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.269906,price_history,,1,1.1202,price_history,,,series_too_short,55.2835,,,,late,small,none,platform_devices,morningstar,,,drawdown,1,0.8374406374036890030352556619,63.37,41.25000000000000000000000000,49.5,87.63,14.37166251334994660021359914,15.63605814887866169917451968,14.2716,-1.2638,3.0,62,15,1.0,0.0743,0,0,0.0,0.5,0.95,oncology,-0.1499,uncrowded,1.0,30,0.1,0.871179,1.132,11.71,0.080786,-1.3998
MYGN,"Myriad Genetics, Inc.",131,0.11,C,low_quality+no_catalyst_data,,,C,0.766376,0.365385,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,momentum_headwind|cost_haircut_<=2000bps,clinical_score:-24.2;financial_score:+21.3;momentum_score:-10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,0.06969944897959185,42.815727,-1.4537,,0,,-0.0,1,1,buying,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.252658,price_history,,1,1.2572,price_history,,,series_too_short,44.7609,0.6452,,,early,small,sev1,platform_diagnostics,morningstar,,,drawdown,1,0.6180560149961406990847943544,35.52,50,55.5,15.54,21.80444444444444444444444444,67.27272727272727272727272727,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,176,0.06969944897959185,0.233624,-0.727,16.62,0.259825,-0.6439
CSTL,"Castle Biosciences, Inc.",132,0.9,C,mod_quality+no_catalyst_data,,,C,0.70524,0.834615,1,,0,,,0,no_upcoming,9,tailwind,drawdown_data_missing,L,momentum_tailwind,clinical_score:-28.8;financial_score:+24.0;momentum_score:+5.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 287542000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,65.322455,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,918.38,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.008851,price_history,,0,0.622,price_history,,,series_too_short,53.9811,0.5471,,,early,small,sev1,platform_diagnostics,morningstar,,,drawdown,1,0.6982556906077348066298342541,56.02,50,,58.78,21.80444444444444444444444444,74.54545454545454545454545455,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,162,0.06969944897959185,0.29476,-0.5395,20.35,0.40393,-0.2432
CTKB,"Cytek Biosciences, Inc.",133,0.22,C,low_quality+no_catalyst_data,,,C,0.709607,0.396154,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,clinical_score:-17.9;catalyst_score:+10.3;momentum_score:+10.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 3915000.0, ""cash_total"": 93281000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 285.91877394636015, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,44.121901,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1537.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.7238,,,early,small,sev1,platform_devices,morningstar,,,drawdown,1,0.6841434778089595676125142917,50,50,,50,21.80444444444444444444444444,36.93755739210284664830119375,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,163,0.06969944897959185,0.290393,-0.5522,15.25,0.21179,-0.8002
FLGT,"Fulgent Genetics, Inc.",134,0.11,C,mod_quality+no_catalyst_data,,,C,0.727074,0.842308,1,,0,,,0,no_upcoming,9,neutral,high_beta|drawdown_data_missing,XS,high_risk|cost_haircut_<=2000bps,clinical_score:-21.6;financial_score:+10.6;catalyst_score:+6.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 23495000.0, ""cash_total"": 117641000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.08478399659502, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,65.358,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1631.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.190532,price_history,,0,1.8806,price_history,,,series_too_short,44.9608,0.4849,,,early,small,sev1,platform_diagnostics,morningstar,,,drawdown,1,0.7149708013172338090010976948,47.79,50,,90.00,21.80444444444444444444444444,54.00000000000000000000000000,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,167,0.06969944897959185,0.272926,-0.604,20.32,0.399563,-0.2545
PSNL,"Personalis, Inc.",135,0.54,C,low_quality+no_catalyst_data,,,C,0.796943,0.519231,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,M,,clinical_score:-19.8;catalyst_score:+8.4;momentum_score:+7.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 52700000.0, ""cash_total"": 150515000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.18205904617714, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,47.82281,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,905.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.058281,price_history,,0,1.0747,price_history,,,series_too_short,54.8045,1.0777,,,early,small,sev1,platform_diagnostics,morningstar,,,drawdown,1,0.6179101358411703239289446186,48.80,50,,50,21.80444444444444444444444444,45.69513314967860422405876952,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,183,0.06969944897959185,0.203057,-0.8308,13.88,0.163755,-0.9791
BRKR,Bruker Corporation,136,0.32,C,mod_quality+no_catalyst_data,,,C,0.687773,0.734615,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,S,momentum_headwind,clinical_score:-19.5;catalyst_score:+8.7;financial_score:+8.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.06969944897959185,55.488536,-1.4537,,0,,-0.0,0,0,neutral,-1.1194,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.121745,price_history,,0,0.9758,price_history,,,series_too_short,43.0849,0.4312,,,early,mid,sev1,platform_devices,morningstar,,,drawdown,1,0.6982423726904010815682739973,43.52,50,,69.59,21.80444444444444444444444444,49.84007901234567901234567901,21.9794,-0.9333,,,,,,,,,,,,-1.1196,unknown,1.0,158,0.06969944897959185,0.312227,-0.4895,16.23,0.246725,-0.6848
ALKS,Alkermes plc,137,0.54,B,high_quality+no_catalyst_data,,,B,0.028384,0.85,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,clinical_score:+18.9;catalyst_score:-16.9;momentum_score:-14.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.1,65.628429,1.1856,0,1,1.3185,-0.8853,6,6,buying,1.2913,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.09353,price_history,,6,0.9252,price_history,,,series_too_short,39.8392,0.3674,,,late,mid,none,commercial_pharma,morningstar,,,drawdown,1,0.9,43.73,41.25000000000000000000000000,68.0,84.46,77.000,60.71428571428571428571428572,77.8152,1.4609,3.0,31,50,1.0,1.2178,1,1,0.0,0.5,0.5,respiratory,-0.1499,uncrowded,1.0,7,0.1,0.971616,1.9051,53.02,0.980349,2.061
MDGL,"Madrigal Pharmaceuticals, Inc.",138,0.63,C,low_quality+no_catalyst_data,,,C,0.325328,0.026923,1,,0,,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:-33.1;smart_money_score:+33.0;catalyst_score:-2.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 189553000.0, ""cash_total"": 198693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.363577910292975, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 6}",late|none|pos,0.1,23.210969,0.9303,0,1,0.0727,-0.0843,6,6,buying,1.2913,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,264.79,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.109367,price_history,,6,0.7219,price_history,,-0.316,,34.8648,0.4350,,,late,mid,sev1,commercial_biotech,morningstar,,,,0,0.8947121626441564617762453929,45.43,41.25000000000000000000000000,77.0,26.29,45.53498674894189312131640362,10.94104308390022675736961452,44.0352,0.0125,3.0,602,3,0.6667,0.007,0,0,0.0,0.4,0.55,metabolic,0.8198,highly_crowded,1.0,75,0.1,0.674672,0.4529,22.10,0.465066,-0.0877
INCY,Incyte Corporation,139,1.06,B,mod_quality+catalyst_mid,,,B,0.268559,0.703846,1,,0,,121,0,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-12.1;financial_score:+8.8;smart_money_score:+2.9,tier=;reason=;cat_days=121;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.1,54.806292,1.154,0,1,0.6781,-0.696,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,121,False,specific_days,0.047873,price_history,,3,0.6323,price_history,,-0.0406,,51.3647,0.3319,,,late,large,none,commercial_biotech,morningstar,,,,0,0.9,56.54,45.56250000000000000000000000,60.5,38.89,59.05660377358490566037735849,66.41509433962264150943396226,60.7066,0.7273,3.0,38,176,1.0,3.67,9,9,0.0,0.7,0.95,oncology,-0.1499,uncrowded,1.0,62,0.1,0.731441,0.6172,49.34,0.941048,1.5636
DNA,"Ginkgo Bioworks Holdings, Inc.",140,0.44,B,high_quality+catalyst_far,,,B,0.181223,0.934615,1,,0,,184,0,specific_days,9,neutral,drawdown_data_missing,M,catalyst_far_lift|cost_haircut_<=2000bps,financial_score:+11.9;catalyst_score:-11.0;clinical_score:+7.1,tier=;reason=;cat_days=184;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 123381000.0, ""cash_total"": 495484000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 48.19062902715977, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 1}",late|near_181_270|pos,0.1,72.3025,1.1721,0,1,0.8809,-0.8955,1,1,neutral,-0.7176,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=2000bps,1199.57,0.7,1,0,1.0,0,1.0,0,184,False,specific_days,,,beta_missing:series_too_short,1,,,series_too_short,,no_price_series,,0.7795,,,late,small,none,commercial_biotech,morningstar,,,drawdown,1,0.8333465789146901775735750652,50,45.56250000000000000000000000,55.0,90.00,63.58490566037735849056603774,68.450,65.2349,0.9215,3.0,62,588,1.0,2.7444,3,3,0.0,0.7,0.95,oncology,-0.1499,uncrowded,1.0,42,0.1,0.818777,0.9107,40.25,0.805677,0.8621
MIRM,"Mirum Pharmaceuticals, Inc.",141,0.63,C,low_quality,,,C,0.334061,0.273077,1,,0,,76,0,specific_days,9,headwind,drawdown_data_missing,M,sponsor_confirmed|momentum_headwind,smart_money_score:+14.8;momentum_score:-13.0;catalyst_score:-6.1,tier=;reason=;cat_days=76;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.1,38.567857,0.9373,0,1,0.3233,-0.3392,3,3,buying,0.086,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,76,False,specific_days,-0.161244,price_history,,3,1.3538,price_history,,,series_too_short,51.0728,0.4303,,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.8998559139784946236559139785,38.68,45.56250000000000000000000000,66.5,15.54,51.13207547169811320754716981,56.42857142857142857142857143,51.6323,0.3382,3.0,38,11,1.0,3.2611,5,5,0.0,0.4,0.55,infectious_disease,-0.1499,uncrowded,1.0,77,0.1,0.665939,0.4287,38.62,0.78821,0.8002
