ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
AARD,"Aardvark Therapeutics, Inc.",72,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.001773,,0,0.128289,1,0.871711,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-18.2;financial_score:+14.4;clinical_score:+13.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 37362000.0, ""cash_total"": 126350000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.581339328729726, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.1,,-0.2162,63,1,1.2048,0.7141,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9146,-0.275419,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7382386050104844939852113453,50,41.25000000000000000000000000,,61.43,72.65306122448979591836734694,73.87755102040816326530612245,72.6986,1.218,2.0,63,3,0.6667,0.5956,1,1,0.0,0.4,0.55,metabolic,-0.4757,uncrowded,1.0,1,0.1,0.998227,2.9159,43.97,0.852837,1.0487
ABOS,"Acumen Pharmaceuticals, Inc.",73,0.08,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.012411,,0,0.134868,1,0.865132,,0,no_upcoming,9,headwind,high_beta|deep_drawdown,XS,momentum_headwind|runway_short|high_risk|cost_haircut_>2000bps,financial_score:-30.2;clinical_score:+26.3;smart_money_score:+9.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 96442000.0, ""cash_total"": 126609000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.753592832998072, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|pos,0.1,,-1.1828,192,1,1.1982,0.7006,1,1,buying,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.104751,price_history,,1,2.0011,price_history,,-0.465649,,37.6623,,-0.275419,-0.19023,early,micro,sev2,drug_developer,morningstar,,,,0,0.7056030047334842560197571517,45.65,41.25000000000000000000000000,55.5,50,72.50000000000000000000000000,16.02040816326530612244897959,71.0924,1.1503,1.0,192,1,0.0,0.0505,0,0,0.0,0.4,0.6,cns,0.701,highly_crowded,1.0,4,0.1,0.987589,2.2442,17.75,0.338652,-0.4161
NAMS,NewAmsterdam Pharma Company N.V,74,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.225177,,0,0.457237,1,0.542763,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+24.6;momentum_score:-21.8;catalyst_score:-11.6,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 147783000.0, ""cash_total"": 636241000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.66285702685695, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.1,,0.0136,112,1,0.2949,-1.1355,5,5,buying,0.7889,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,596.34,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.142089,price_history,,5,0.1808,price_history,,-0.178744,,37.8238,0.4954,-0.275419,0.096675,late,mid,none,drug_developer,morningstar,,,,0,0.8821963529833791701542508669,31.07,41.25000000000000000000000000,77.5,18.99,51.64383561643835616438356164,62.85714285714285714285714286,51.2203,0.3124,3.0,112,4,1.0,0.6835,0,2,0.0,0.6,0.55,metabolic,0.701,highly_crowded,1.0,64,0.1,0.774823,0.7548,38.91,0.76773,0.7314
ALMS,Alumis Inc.,75,0.3,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.02305,,0,0.240132,1,0.759868,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-33.5;smart_money_score:+27.0;clinical_score:+15.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|pos,0.1,,0.3754,0,1,0.8866,0.0673,7,7,buying,1.5708,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.275419,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7516790830945558739255014327,50,41.25000000000000000000000000,77.0,10.00,65.30612244897959183673469388,16.48803739182747929103614235,64.6999,0.8807,2.0,209,3,0.6667,0.3716,1,0,0.0,0.4,0.6,autoimmune,0.701,highly_crowded,1.0,7,0.1,0.97695,1.9945,15.42,0.228723,-0.7431
ALDX,"Aldeyra Therapeutics, Inc.",76,0.71,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.019504,,0,0.292763,1,0.707237,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,catalyst_score:-15.2;momentum_score:+8.5;clinical_score:+5.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.1,,-0.0277,132,1,0.7399,-0.231,2,2,buying,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.00461,price_history,,2,0.9053,price_history,,-0.157623,,68.9199,,-0.275419,0.117796,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,64.86,41.25000000000000000000000000,61.0,90.00,61.91780821917808219178082192,53.00000000000000000000000000,61.9092,0.7631,3.0,141,18,1.0,1.2668,0,3,0.0,0.8,0.55,ophthalmology,0.2303,moderate,1.0,6,0.1,0.980496,2.0641,30.76,0.625887,0.321
AMGN,Amgen Inc.,77,1.01,C,low_quality,,,C,0.973404,0.557692,1,,0,,65,0,specific_days,9,tailwind,,L,momentum_tailwind,clinical_score:+17.5;catalyst_score:-9.9;financial_score:-3.4,tier=;reason=;cat_days=65;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 9129000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_31_90|pos,-0.02229427272727273,48.348658,1.1183,0,1,0.9885,0.9751,1,1,neutral,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,100.2,1.0,0,0,1.0,0,1.0,0,65,False,specific_days,0.176026,price_history,,1,0.2386,price_history,,-0.016805,,63.0027,0.2777,-0.275419,0.258614,late,large,none,commercial_pharma,morningstar,,,,0,0.9,54.34,45.56250000000000000000000000,52.5,40.16,73.01369863013698630136986302,52.05479452054794520547945205,74.3452,1.2874,3.0,17,541,1.0,2.6577,12,14,0.0,0.8,0.95,oncology,0.701,highly_crowded,1.0,275,-0.02229427272727273,0.026596,-1.9334,44.20,0.856383,1.0642
CAI,"Caris Life Sciences, Inc.",78,0.86,C,low_quality,,,C,0.980496,0.419231,1,,0,,89,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-14.0;clinical_score:+11.1;momentum_score:-9.6,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 755493000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_31_90|pos,-0.02229427272727273,44.936929,1.1141,0,1,1.1282,1.0854,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,447.67,0.85,1,0,1.0,0,1.0,0,89,False,specific_days,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5606,-0.275419,,late,mid,none,commercial_biotech,morningstar,,,drawdown,1,0.9,50,45.56250000000000000000000000,66.0,15.33,70.75342465753424657534246575,65.71428571428571428571428571,72.4349,1.2069,3.0,115,566,1.0,2.6967,2,6,0.0,0.5,0.95,oncology,-0.4757,uncrowded,1.0,277,-0.02229427272727273,0.019504,-2.0641,52.72,0.987589,2.2442
GH,"Guardant Health, Inc.",79,1.01,C,low_quality,,,C,0.969858,0.265385,1,,0,,181,0,specific_days,9,neutral,deep_drawdown,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+12.7;catalyst_score:-11.9;smart_money_score:+9.0,tier=;reason=;cat_days=181;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 184760000.0, ""cash_total"": 378203000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.05654706689919, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 3}",late|near_181_270|nonpos,-0.019542311475409836,38.264589,1.1139,0,1,,0.0,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,236.1,1.0,0,0,1.0,0,1.0,0,181,False,specific_days,-0.042795,price_history,,3,1.4467,price_history,,-0.47808,,58.4387,0.6981,-0.275419,-0.202661,late,large,none,platform_diagnostics,morningstar,,,,0,0.9,52.73,45.56250000000000000000000000,66.5,11.74,70.13698630136986301369863014,52.46575342465753424657534247,71.9293,1.1856,3.0,13,653,1.0,4.4606,5,4,0.0021,0.8,0.95,oncology,-0.4757,uncrowded,1.0,274,-0.019542311475409836,0.030142,-1.8787,42.25,0.838652,0.9889
GILD,"Gilead Sciences, Inc.",80,1.01,C,low_quality,,,C,0.984043,0.526923,1,,0,,61,0,specific_days,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+12.9;catalyst_score:-12.3;financial_score:-12.0,tier=;reason=;cat_days=61;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 68000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_31_90|pos,-0.02229427272727273,47.756099,1.1108,0,1,0.7736,0.7634,2,2,buying,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,101.32,1.0,0,0,1.0,0,1.0,0,61,False,specific_days,0.392035,price_history,,2,0.4439,price_history,,0.0,,82.5508,0.2352,-0.275419,0.275419,late,large,none,commercial_pharma,morningstar,,,,0,0.8434170692431561996779388084,70.06,44.87571377777777777777777778,58.0,38.37,67.67123287671232876712328767,45.14355413773691124038281104,69.3527,1.0769,3.0,11,538,1.0,5.4035,11,11,0.0,0.8,0.95,oncology,-0.4757,uncrowded,1.0,278,-0.02229427272727273,0.015957,-2.1455,32.96,0.671986,0.4454
JAZZ,Jazz Pharmaceuticals plc,81,0.61,B,mod_quality+catalyst_near,,,B,0.987589,0.780769,1,,0,,89,0,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+15.6;catalyst_score:-12.9;momentum_score:-12.1,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|near_31_90|pos,-0.02229427272727273,61.276288,1.105,0,1,0.9218,1.1151,6,6,buying,1.1798,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,89,False,specific_days,0.048068,price_history,,6,0.5194,price_history,,-0.067651,,66.749,0.4687,-0.275419,0.207768,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.34,45.56250000000000000000000000,74.0,71.10,66.02739726027397260273972603,60.27397260273972602739726027,67.3589,0.9928,3.0,29,160,1.0,4.3289,6,7,0.0,0.6,0.95,oncology,0.701,highly_crowded,1.0,279,-0.02229427272727273,0.012411,-2.2442,45.26,0.874113,1.1461
VRTX,Vertex Pharmaceuticals Incorporated,82,1.01,C,low_quality,,,C,0.718085,0.403846,1,,0,,699,0,specific_days,9,neutral,,L,catalyst_far_lift|sponsor_confirmed,clinical_score:+18.6;catalyst_score:-12.8;financial_score:-5.5,tier=;reason=;cat_days=699;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 6608100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|far_271_540|pos,0.0062825,43.879521,1.1219,0,1,1.4011,1.3789,3,3,buying,0.0069,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,123.8,1.0,0,0,1.0,0,1.0,0,699,False,specific_days,0.120229,price_history,,3,0.4065,price_history,,-0.000342,,61.3202,0.2519,-0.275419,0.275077,late,large,none,commercial_biotech,morningstar,,,,0,0.9,53.49,45.56250000000000000000000000,63.0,26.82,77.000,52.87671232876712328767123287,78.3315,1.4555,3.0,3,74,1.0,8.0377,6,9,0.0,0.9,0.95,oncology,0.701,highly_crowded,1.0,203,0.0062825,0.281915,-0.5772,49.15,0.952128,1.6658
REGN,"Regeneron Pharmaceuticals, Inc.",83,1.01,B,mod_quality+catalyst_near,,,B,0.785461,0.688462,1,,0,,18,1,specific_days,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-18.0;clinical_score:+11.9;smart_money_score:+6.5,tier=;reason=;cat_days=18;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_0_30|pos,-0.0008885882352941176,56.669199,1.1153,0,1,1.1552,1.3322,4,4,buying,0.3979,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,18,True,specific_days,0.086334,price_history,,4,0.2563,price_history,,0.0,,62.3471,0.388,-0.275419,0.275419,late,large,none,commercial_biotech,morningstar,,,,0,0.9,60.72,41.47684444444444444444444444,66.0,52.89,71.36986301369863013698630137,57.80821917808219178082191781,72.7964,1.2221,3.0,13,282,1.0,5.2115,9,12,0.0018,0.6,0.95,oncology,0.701,highly_crowded,1.0,222,-0.0008885882352941176,0.214539,-0.7908,46.42,0.909574,1.3381
MEDP,"Medpace Holdings, Inc.",84,1.01,C,low_quality+no_catalyst_data,,,C,0.884752,0.503846,1,,0,,,0,no_upcoming,9,tailwind,,L,momentum_tailwind,catalyst_score:-14.9;momentum_score:+11.5;clinical_score:+8.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 497049000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",early|none|nonpos,-0.014428350148367951,47.310929,-1.4597,,0,,0.0,0,0,neutral,-1.166,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,270.97,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.342877,price_history,,0,0.9564,price_history,,-0.082931,,50.4143,0.2643,-0.275419,0.192488,early,large,none,platform_diagnostics,morningstar,,,,0,0.8532027413038470398525685326,67.62,41.25000000000000000000000000,,31.33,65.00000000000000000000000000,50.71428571428571428571428571,63.5315,0.8315,0.0,,6,0.0,0.0,0,0,0.0,0.0,0.5,dermatology,-3.535,uncrowded,1.0,250,-0.014428350148367951,0.115248,-1.1991,37.71,0.742908,0.6523
TECH,Bio-Techne Corporation,85,0.3,C,low_quality,,,C,0.789007,0.142308,1,,0,,29,1,specific_days,9,headwind,,S,momentum_headwind,financial_score:-28.6;clinical_score:+24.7;smart_money_score:+11.9,tier=;reason=;cat_days=29;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 172879000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|near_0_30|pos,-0.0008885882352941176,29.991722,1.1125,0,1,1.0205,0.9695,1,1,buying,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,284.71,1.0,0,0,1.0,0,1.0,0,29,True,specific_days,0.004231,price_history,,1,0.7281,price_history,,-0.34286,,56.9606,0.3925,-0.275419,-0.067441,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,45.14,33.93136400000000000000000000,55.5,40.69,68.28767123287671232876712329,14.93827160493827160493827160,70.1961,1.1125,3.0,29,718,1.0,5.2484,10,9,0.0043,0.9,0.95,oncology,-0.4757,uncrowded,1.0,223,-0.0008885882352941176,0.210993,-0.803,33.84,0.68617,0.485
CATX,"Perspective Therapeutics, Inc.",86,0.86,C,mod_quality+no_catalyst_data,,,C,0.820922,0.680769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-15.4;clinical_score:+9.8;financial_score:+4.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,-0.014428350148367951,56.261024,-0.1546,0,1,,0.0,2,2,buying,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.123223,price_history,,2,0.4439,price_history,,-0.170213,,59.2082,0.7923,-0.275419,0.105206,early,small,none,platform_devices,morningstar,,,,0,0.7112269238747147894627670608,56.61,41.25000000000000000000000000,58.0,50,66.42857142857142857142857143,60.97560975609756097560975610,65.3101,0.9065,1.0,,2,0.0,0.0,0,0,0.0,0.3,0.85,oncology,0.701,highly_crowded,1.0,232,-0.014428350148367951,0.179078,-0.9189,41.49,0.83156,0.9603
VNDA,Vanda Pharmaceuticals Inc.,87,0.26,C,low_quality+no_catalyst_data,,,C,0.682624,0.534615,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,S,runway_short,financial_score:-31.6;clinical_score:+29.4;smart_money_score:+6.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 109442000.0, ""cash_total"": 84851000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.303667696131285, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 1}",late|none|pos,0.04530182432432433,47.798222,1.1219,0,1,1.3526,1.3267,1,1,neutral,-0.775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,634.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.080675,price_history,,1,0.5497,price_history,,-0.393215,,58.0298,1.0382,-0.275419,-0.117796,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8839970836435840158848349466,47.88,41.25000000000000000000000000,52.5,90.00,75.89041095890410958904109589,14.93827160493827160493827160,76.1192,1.3622,3.0,120,38,1.0,1.9151,1,2,0.0,0.4,0.6,cns,0.2303,moderate,1.0,193,0.04530182432432433,0.317376,-0.475,15.41,0.225177,-0.7548
SUPN,"Supernus Pharmaceuticals, Inc.",88,0.86,C,low_quality,,,C,0.714539,0.042308,1,,0,,1489,0,specific_days,9,tailwind,overbought_rsi,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,financial_score:-30.3;clinical_score:+22.9;momentum_score:+6.1,tier=;reason=;cat_days=1489;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 151371000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|far_271_540|pos,0.0062825,25.227582,1.1177,0,1,0.972,0.9589,2,2,neutral,-0.384,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,505.15,0.85,1,0,1.0,0,1.0,0,1489,False,specific_days,0.096043,price_history,,2,0.5151,price_history,,0.0,,70.6642,0.4534,-0.275419,0.275419,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,55.79,45.56250000000000000000000000,55.0,15.33,72.60273972602739726027397260,19.34240362811791383219954649,72.7717,1.2211,3.0,12,36,1.0,2.3974,1,3,0.0,0.4,0.6,cns,0.701,highly_crowded,1.0,202,0.0062825,0.285461,-0.5667,34.67,0.707447,0.5459
TEM,"Tempus AI, Inc.",89,1.01,C,low_quality,,,C,0.771277,0.542308,1,,0,,61,0,specific_days,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-13.0;clinical_score:+9.0;smart_money_score:+8.2,tier=;reason=;cat_days=61;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 218090000.0, ""cash_total"": 604787000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.16826017748832, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 4}",late|near_31_90|nonpos,0.0029395744680851066,47.925857,1.1078,0,1,,0.0,4,4,buying,0.3979,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,199.47,1.0,0,0,1.0,0,1.0,0,61,False,specific_days,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.5816,-0.275419,,late,mid,none,platform_services,morningstar,,,drawdown,1,0.8459278417173154015259278417,50,44.87571377777777777777777778,66.0,29.38,66.84931506849315068493150685,61.42857142857142857142857143,67.7878,1.0109,3.0,465,176,1.0,0.5242,1,0,0.0,0.8,0.95,oncology,-0.4757,uncrowded,1.0,218,0.0029395744680851066,0.228723,-0.7431,39.66,0.781915,0.7787
RYTM,"Rhythm Pharmaceuticals, Inc.",90,1.01,C,mod_quality+no_catalyst_data,,,C,0.654255,0.711538,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-28.5;momentum_score:+26.8;financial_score:-12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 90286000.0, ""cash_total"": 416052000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.55942228030924, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 9}",late|none|pos,0.04530182432432433,58.184286,1.1219,0,1,1.4011,1.3789,9,9,buying,2.3527,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,378.27,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.217934,price_history,,9,1.5403,price_history,,-0.08201,,61.8413,0.4754,-0.275419,0.193409,late,mid,none,commercial_biotech,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,77.0,37.60,77.000,57.14285714285714285714285714,75.8634,1.3514,3.0,245,17,1.0,0.3688,0,0,0.0,0.4,0.55,metabolic,0.701,highly_crowded,1.0,185,0.04530182432432433,0.345745,-0.3968,49.08,0.948582,1.6313
