ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
VYGR,"Voyager Therapeutics, Inc.",55,0.57,C,low_opt,C,low_opt,,0.924561,,0,0.145161,1,0.854839,486,0,specific_days,9,tailwind,,L,catalyst_far_lift|momentum_tailwind|cost_haircut_>2000bps,clinical_score:+15.4;catalyst_score:-11.1;smart_money_score:-7.2,tier=C;reason=low_opt;cat_days=486;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 102204000.0, ""cash_total"": 208930000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.530938123752495, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|far_271_540|pos,0.0055146176470588235,,-0.2513,0,1,1.2048,-0.9705,1,1,selling,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,486,False,specific_days,-0.115972,price_history,,1,1.0196,price_history,,-0.278056,,59.7978,0.56,-0.117834,-0.160222,early,micro,none,drug_developer,morningstar,,,,0,0.8078380536626916524701873935,53.67,45.56250000000000000000000000,49.5,76.09,72.10526315789473684210526316,62.55263157894736842105263158,70.6407,1.1342,1.0,425,5,1.0,0.0116,0,0,0.0,0.4,0.6,cns,0.6955,highly_crowded,1.0,264,0.0055146176470588235,0.075439,-1.4364,53.21,0.987719,2.2482,0.340536,0.0,0.0,0.0,0.34026,0.000276,0.0
MAZE,"Maze Therapeutics, Inc.",56,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.282456,,0,0.125806,1,0.874194,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-18.1;clinical_score:+13.6;momentum_score:-9.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 84210000.0, ""cash_total"": 383935000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.71107944424653, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-0.2485,0,1,1.2386,-1.0403,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,700.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.5761,-0.117834,,early,mid,none,drug_developer,morningstar,,,drawdown,1,0.7230626691651051426191963356,50,41.25000000000000000000000000,66.5,50,72.89473684210526315789473684,66.02631578947368421052631579,72.1249,1.1968,1.0,,1,0.0,0.0,0,0,0.0,0.6,0.5,other,-0.4844,uncrowded,1.0,81,0.04806494736842105,0.717544,0.5756,48.69,0.924561,1.4364,0.361443,0.0,0.0,0.0,0.35904,0.002403,0.0
PGEN,"Precigen, Inc.",57,0.53,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.3,,0,0.112903,1,0.887097,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown,M,momentum_tailwind|high_risk,financial_score:-44.5;momentum_score:+32.8;clinical_score:+20.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64371000.0, ""cash_total"": 121135000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 22.581908002050614, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",early|none|pos,0.04806494736842105,,-0.2476,0,1,1.2725,-1.11,1,1,buying,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,775.44,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.542129,price_history,,1,2.1303,price_history,,-0.351254,,62.505,0.8424,-0.117834,-0.23342,early,small,sev1,drug_developer,morningstar,,,,0,0.7473850512094138156461102637,85.71,41.25000000000000000000000000,55.5,32.61,73.68421052631578947368421053,8.410493827160493827160493823,72.9196,1.2304,1.0,230,6,1.0,0.0817,0,0,0.0,0.4,0.85,oncology,0.6955,highly_crowded,1.0,86,0.04806494736842105,0.7,0.5244,25.29,0.521053,0.0528,0.371523,0.0,0.0,0.0,0.36912,0.002403,0.0
LCTX,"Lineage Cell Therapeutics, Inc.",58,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.275439,,0,0.190323,1,0.809677,,0,no_upcoming,9,neutral,,S,cost_haircut_>2000bps,clinical_score:+22.2;financial_score:-20.7;catalyst_score:-4.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 14041000.0, ""cash_total"": 40486000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.60095434798091, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2791,0,1,1.0357,-0.6218,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.073859,price_history,,0,1.0129,price_history,,-0.124183,,44.4425,0.5717,-0.117834,-0.006349,early,small,none,drug_developer,morningstar,,,,0,0.8074176380368098159509202454,49.00,41.25000000000000000000000000,,63.04,68.15789473684210526315789473,25.25000000000000000000000000,66.6881,0.9675,1.0,,3,0.6667,0.0,0,0,0.0,0.3,0.5,other,-2.3722,uncrowded,1.0,79,0.04806494736842105,0.724561,0.5964,39.82,0.766667,0.7279,0.292653,0.0,0.0,0.0,0.29025,0.002403,0.0
CABA,"Cabaletta Bio, Inc.",59,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.236842,,0,0.241935,1,0.758065,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+20.0;financial_score:-19.4;catalyst_score:-16.3,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 95737000.0, ""cash_total"": 159931000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 19.747412178708867, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",early|none|pos,0.04806494736842105,,-1.5345,692,1,0.8665,-0.273,3,3,buying,0.0,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,998.61,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.21734,price_history,,3,1.0795,price_history,,-0.085165,,49.7778,1.3399,-0.117834,0.032669,early,small,sev1,drug_developer,morningstar,,,,0,0.7316276176653535144101181837,77.55,41.25000000000000000000000000,66.5,50,64.21052631578947368421052632,38.13614540466392318244170095,62.3907,0.7862,1.0,692,2,0.3333,0.0008,0,0,0.0,0.3,0.6,autoimmune,0.6955,highly_crowded,1.0,68,0.04806494736842105,0.763158,0.7165,28.92,0.577193,0.1947,0.238263,0.0,0.0,0.0,0.23586,0.002403,0.0
LBRX,LB Pharmaceuticals Inc,60,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.27193,,0,0.170968,1,0.829032,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,financial_score:+19.8;catalyst_score:-19.0;momentum_score:-10.2,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 17105000.0, ""cash_total"": 314479000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 220.6225080385852, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 0}",early|none|pos,0.04806494736842105,,-0.2576,0,1,1.1033,-0.7613,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1164.84,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,,-0.117834,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7639655165267847891410216558,50,41.25000000000000000000000000,,50,69.73684210526315789473684210,80.0,67.917,1.0193,1.0,,1,0.0,0.0,0,0,0.0,0.3,0.6,cns,0.6955,highly_crowded,1.0,78,0.04806494736842105,0.72807,0.607,53.85,0.991228,2.3751,0.308193,0.0,0.0,0.0,0.30579,0.002403,0.0
CTNM,"Contineum Therapeutics, Inc.",61,0.44,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.24386,,0,0.080645,1,0.919355,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-20.3;smart_money_score:+18.5;clinical_score:+14.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 42270000.0, ""cash_total"": 182407000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 51.783392476934, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",early|none|pos,0.04806494736842105,,-0.24,0,1,1.3739,-1.3193,7,7,buying,1.5549,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1652.63,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,0.783,-0.117834,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7756699913269731136166522116,50,41.25000000000000000000000000,80.0,50.00,76.05263157894736842105263158,60.33333333333333333333333333,74.5881,1.3008,1.0,153,2,0.3333,0.0699,0,0,0.0,0.4,0.6,autoimmune,0.6955,highly_crowded,1.0,70,0.04806494736842105,0.75614,0.6939,49.05,0.935088,1.5148,0.392643,0.0,0.0,0.0,0.39024,0.002403,0.0
GPCR,Structure Therapeutics Inc.,62,1.04,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.257895,,0,0.1,1,0.9,,0,no_upcoming,9,tailwind,high_vol,L,sponsor_confirmed|momentum_tailwind|high_risk,catalyst_score:-22.9;smart_money_score:+18.9;clinical_score:+10.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 157783000.0, ""cash_total"": 799043000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 60.77027309659469, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 9}",early|none|pos,0.04806494736842105,,-0.2406,0,1,1.3063,-1.1798,9,9,buying,2.3324,elite_9,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,330.68,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.000321,price_history,,9,0.9303,price_history,,-0.29399,,48.0925,2.1948,-0.117834,-0.176156,early,mid,none,drug_developer,morningstar,,,,0,0.7329628470048006679190148195,54.05,41.25000000000000000000000000,83.0,50,74.47368421052631578947368421,67.76315789473684210526315790,73.0091,1.2341,1.0,223,1,0.0,0.039,0,0,0.0,0.4,0.55,metabolic,0.6955,highly_crowded,1.0,74,0.04806494736842105,0.742105,0.6498,48.75,0.92807,1.4616,0.372633,0.0,0.0,0.0,0.37023,0.002403,0.0
MBX,"MBX Biosciences, Inc.",63,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.285965,,0,0.054839,1,0.945161,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,catalyst_score:-23.3;smart_money_score:+20.5;momentum_score:-14.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 61648000.0, ""cash_total"": 391673000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 76.2405268621853, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",early|none|pos,0.04806494736842105,,-0.2384,0,1,1.4078,-1.389,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,642.63,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,8,,,series_too_short,,no_price_series,,0.9974,-0.117834,,early,small,none,drug_developer,morningstar,,,drawdown,1,0.7385901537826401073382185984,50,41.25000000000000000000000000,85,50,76.84210526315789473684210527,69.50000000000000000000000000,75.4407,1.3367,1.0,,1,0.0,0.0,0,0,0.0,0.4,0.5,other,0.2236,moderate,1.0,82,0.04806494736842105,0.714035,0.5652,48.45,0.921053,1.4122,0.403413,0.0,0.0,0.0,0.40101,0.002403,0.0
BCYC,Bicycle Therapeutics plc,64,0.34,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.229825,,0,0.009677,1,0.990323,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|cost_haircut_>2000bps,clinical_score:+21.2;catalyst_score:-14.5;momentum_score:-7.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 230329000.0, ""cash_total"": 648325000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 33.777335897781, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|pos,0.04806494736842105,,-0.97,80,1,1.4145,-1.403,2,2,neutral,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.089381,price_history,,2,0.4849,price_history,,-0.32462,,43.159,0.6162,-0.117834,-0.206786,early,small,none,drug_developer,morningstar,,,,0,0.7868349891338093759701955914,48.33,41.25000000000000000000000000,57.5,50,77.000,54.83333333333333333333333334,76.3563,1.3754,1.0,80,1,0.0,0.1284,1,0,0.0,0.3,0.85,oncology,0.6955,highly_crowded,1.0,66,0.04806494736842105,0.770175,0.7394,53.03,0.984211,2.1497,0.415023,0.0,0.0,0.0,0.41262,0.002403,0.0
ALDX,"Aldeyra Therapeutics, Inc.",65,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.724561,,0,0.267742,1,0.732258,,0,no_upcoming,9,headwind,deep_drawdown,S,sponsor_confirmed|momentum_headwind|cost_haircut_<=2000bps,momentum_score:-13.0;catalyst_score:-11.2;clinical_score:+10.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|pos,0.007144706586826348,,0.8109,0,1,0.8109,-0.1582,2,2,buying,-0.3887,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.251311,price_history,,2,1.1128,price_history,,-0.363331,,47.0798,,-0.117834,-0.245497,late,small,none,drug_developer,morningstar,,,,0,0.8101137162954279015240328253,39.43,41.25000000000000000000000000,61.0,90.00,62.91139240506329113924050633,57.43283582089552238805970149,62.7309,0.8005,3.0,,19,1.0,0.5092,1,1,0.0,0.8,0.55,ophthalmology,0.2236,moderate,1.0,207,0.007144706586826348,0.275439,-0.5964,32.04,0.650877,0.3877,0.477807,0.2373,0.0,0.0,0.24015,0.000357,0.0
PCVX,"Vaxcyte, Inc.",66,1.04,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.359649,,0,0.222581,1,0.777419,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+21.9;catalyst_score:-21.9;clinical_score:+1.9,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 655577000.0, ""cash_total"": 1560959000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.57255211821037, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|pos,0.030078054054054053,,-0.977,724,1,0.9004,-0.3428,8,8,buying,1.9437,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,341.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.110641,price_history,,8,0.9291,price_history,,-0.01794,,66.2193,0.4931,-0.117834,0.099894,mid,mid,none,drug_developer,morningstar,,,,0,0.7543752159391915236669353910,63.05,41.25000000000000000000000000,85,10.00,65.00000000000000000000000000,61.25000000000000000000000000,63.5302,0.8342,2.0,724,2,0.3333,0.0024,0,0,0.0,0.3,0.5,other,-3.552,uncrowded,1.0,103,0.030078054054054053,0.640351,0.3594,45.06,0.868421,1.119,0.594564,0.3428,0.0,0.0,0.25026,0.001504,0.0
EYPT,"EyePoint, Inc.",67,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.801754,,0,0.235484,1,0.764516,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-47.7;momentum_score:+39.9;catalyst_score:-15.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 175063000.0, ""cash_total"": 204022000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 13.985045383661882, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 4}",late|none|pos,0.007144706586826348,,1.0257,0,1,0.876,-0.2924,4,4,buying,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,660.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.801179,price_history,,4,1.5374,price_history,,-0.315104,,42.3084,0.7147,-0.117834,-0.19727,late,small,sev2,drug_developer,morningstar,,,,0,0.9,96.55,41.25000000000000000000000000,72.0,59.22,64.43037974683544303797468354,8.985173634315982277666394394,64.779,0.8869,3.0,0,9,1.0,3.7313,3,4,0.0,0.4,0.55,ophthalmology,0.2236,moderate,1.0,229,0.007144706586826348,0.198246,-0.8479,13.53,0.145614,-1.0554,0.705027,0.4386,0.0,0.0,0.26607,0.000357,0.0
MLTX,MoonLake Immunotherapeutics,68,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.35614,,0,0.216129,1,0.783871,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+31.7;catalyst_score:-23.6;smart_money_score:-8.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 196007000.0, ""cash_total"": 334517000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 20.47990122801737, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 4}",mid|none|pos,0.030078054054054053,,0.2692,0,1,0.9539,-0.4532,4,4,selling,0.3887,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,513.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.792107,price_history,,4,-1.5418,price_history,,-0.119654,,46.9484,,-0.117834,-0.00182,mid,small,none,drug_developer,morningstar,,,,0,0.7538429142977468940829648347,96.55,41.25000000000000000000000000,56.0,50,66.25000000000000000000000000,64.00000000000000000000000000,66.2422,0.9487,2.0,4,2,0.3333,0.9672,1,1,0.0,0.4,0.5,dermatology,0.6955,crowded,1.0,102,0.030078054054054053,0.64386,0.3688,34.37,0.685965,0.4844,0.739314,0.4532,0.0,0.0,0.28461,0.001504,0.0
SPRY,"ARS Pharmaceuticals, Inc.",69,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.387719,,0,0.183871,1,0.816129,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,catalyst_score:-14.3;clinical_score:+13.2;financial_score:+7.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 127381000.0, ""cash_total"": 288209000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.150893775366814, ""stage_bucket"": ""mid"", ""surv_score"": ""0.0"", ""tier1_count"": 6}",mid|none|pos,0.030078054054054053,,0.2772,0,1,1.061,-0.6741,6,6,selling,1.1662,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,859.01,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.134489,price_history,,6,0.7537,price_history,,-0.219539,,55.7543,0.7229,-0.117834,-0.101705,mid,small,none,drug_developer,morningstar,,,,0,0.7939506339055312464938853360,52.11,41.25000000000000000000000000,53.0,31.08,68.75000000000000000000000000,62.62500000000000000000000000,68.0218,1.0237,2.0,154,3,0.6667,0.4984,0,1,0.0,0.4,0.5,respiratory,-0.4844,uncrowded,1.0,111,0.030078054054054053,0.612281,0.2853,47.06,0.907018,1.3226,0.982714,0.6741,0.0,0.0,0.30711,0.001504,0.0
AARD,"Aardvark Therapeutics, Inc.",70,0.17,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.331579,,0,0.132258,1,0.867742,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,catalyst_score:-18.8;financial_score:+16.3;clinical_score:+12.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 37362000.0, ""cash_total"": 126350000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.581339328729726, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",mid|none|pos,0.030078054054054053,,-0.9457,389,1,1.2217,-1.0054,0,0,neutral,-1.1662,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,0,,,series_too_short,,no_price_series,,0.9146,-0.117834,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7382386050104844939852113453,50,41.25000000000000000000000000,,60.81,72.50000000000000000000000000,76.37500000000000000000000000,71.3854,1.1656,2.0,389,3,0.6667,0.0391,0,0,0.0,0.4,0.55,metabolic,-0.4844,uncrowded,1.0,95,0.030078054054054053,0.668421,0.4356,44.15,0.847368,1.0252,1.356584,1.0054,0.0,0.0,0.34968,0.001504,0.0
SGMT,Sagimet Biosciences Inc. - Seri,71,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.380702,,0,0.067742,1,0.932258,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,clinical_score:+17.7;catalyst_score:-17.3;financial_score:+14.4,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 33817000.0, ""cash_total"": 116693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.40864062453795, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|pos,0.030078054054054053,,0.2973,0,1,1.3824,-1.3367,1,1,neutral,-0.7775,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1650.31,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.222656,price_history,,1,0.6413,price_history,,,series_too_short,35.9174,0.6734,-0.117834,,mid,micro,none,drug_developer,morningstar,,,drawdown,1,0.7593805888767720828789531080,50,41.25000000000000000000000000,52.5,90.00,76.25000000000000000000000000,72.93750000000000000000000000,76.8341,1.3955,2.0,31,5,1.0,0.8819,1,1,0.0,0.4,0.95,oncology,0.6955,highly_crowded,1.0,109,0.030078054054054053,0.619298,0.3036,47.05,0.903509,1.3018,1.756854,1.3367,0.0,0.0,0.41865,0.001504,0.0
