ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
BCAX,196,31.28,-0.295,-0.0236,0.6287,,3,0.5355,,0.6287,0.6287,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,mid,small,True,47.64,60,-0.0327,50.00,50.00,0,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,77.00,MEDIUM,HIGH,50,neutral,0.2,463.455328,926.910656,2,1,1,0,0,0,1.5,617.94,0.5,0.4167,small,True,trial_count_low; trial_count_2,50,unknown,,50,,100.0,highly_crowded,46.0,concentrated,0.74000,0.95,0.85,0.45,0.53,2,2,0,0,phase 2,NCT06788990,12,54.17,0,MED,,UNKNOWN,,,
DRUG,197,31.26,-0.3032,-0.0243,,,3,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,small,True,84.27,60,0.4962,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,44.00,LOW,LOW,16.35,mcap_per_trial,0.8000,258.37,775.113472,3,1,2,0,0,0,2.5,310.05,0.2474,0.0787,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,67.0,focused,0.80500,0.95,0.85,0.45,0.50,3,3,0,0,phase 2,NCT07266324,60,56.53,0,MED,,UNKNOWN,,,
MRSN,198,31.24,-0.2868,-0.0229,3.7130,-0.7581,2,-0.1047,,3.7130,3.7130,,-0.7581,-0.7581,-0.7581,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,micro,True,96.55,60,1.5039,50.00,50.00,0,75.60,2,Tier1_Holder_1; Tier1_Holder_2,71.00,LOW,LOW,90.00,mcap_per_trial,0.8000,13.21,145.363648,11,10,0,1,0,0,7.0,20.77,0.9401,0.75,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.70,11,11,0,0,phase 3,NCT05329545,98,65.72,0,MED,,UNKNOWN,,,
FDMT,199,31.20,-0.3114,-0.0249,0.8446,,2,0.5317,,0.8446,0.8446,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,late,small,True,37.47,60,-0.1648,50.00,38.64,12.14,80.00,2,Tier1_Holder_1; Tier1_Holder_2,59.00,MEDIUM,MODERATE,72.89,mcap_per_trial,0.8000,53.99,539.926464,10,5,2,2,0,1,8.75,61.71,0.6328,0.6528,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,76.0,diversified,0.80500,0.95,0.95,0.30,0.78,10,10,0,0,phase 3,NCT07064759,27,63.08,2,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
PVLA,200,31.12,-0.328,-0.0262,,,2,,,,,,,,,missing,missing,missing,0.35,1.00,neutral,def_not_applied; def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,late,small,True,57.36,60,0.1022,80.96,62.47,19.32,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,48.00,LOW,LOW,53.48,mcap_per_trial,0.8000,117.23,937.80512,8,0,4,4,0,0,12.0,78.15,0.4401,0.338,small,True,valuation_mcap_per_trial,50,unknown,,50,,10.0,uncrowded,72.0,diversified,0.83000,0.95,0.95,0.45,0.72,8,8,0,0,phase 3,NCT06239480,175,67.29,2,MED,26,0_30,2026-03-01,CT_STUDY_COMPLETION,2026-03-01
FLGT,201,30.97,-0.3197,-0.0256,0.4849,,1,0.2088,,0.4849,0.4849,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,46.01,60,-0.0554,50.00,50.00,0,64.40,0,,63.00,LOW,LOW,89.35,ev_revenue,0.8000,1.82,797.076032,0,0,0,0,0,0,,,0.7571,0.5769,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,50,unknown,35,single_asset,0.74000,0.95,0.65,0.45,0.40,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
TNGX,202,30.82,-0.3363,-0.0269,0.8943,,1,0.4193,,0.8943,0.8943,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_1; def_missing_drawdown,alpha,False,,sev1,early,small,True,73.26,60,0.3061,55.90,45.66,21.75,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,68.00,HIGH,HIGH,30.36,mcap_per_trial,0.8000,237.22,1660.568448,7,7,0,0,0,0,3.5,474.45,0.2786,0.1065,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,60.0,focused,0.83500,0.95,0.95,0.45,0.40,7,7,0,0,phase 1,NCT06188702,20,46.13,3,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
ARGX,203,30.81,-0.3446,-0.0276,0.2190,-0.1383,2,0.1864,0.3292,0.2190,0.2190,,-0.1383,-0.1383,-0.1383,live,live,live,0.9,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_mult_rsi_oversold_1.03; def_boost_gated_below_51_in_2,alpha,False,,none,late,large,True,40.05,60,-0.1382,50.00,65.00,100.00,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,61.00,LOW,LOW,10.00,ev_revenue,0.8000,20.00,52481.462272,86,20,30,24,4,8,102.0,514.52,0.1,0.2778,large,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,88.0,broad_portfolio,0.78000,0.65,0.95,0.65,0.94,86,86,0,0,approved,NCT06909214,5,72.73,17,HIGH,20,0_30,2026-02-23,CT_PRIMARY_COMPLETION,2026-02-23
MESO,204,30.70,-0.3529,-0.0282,0.5347,,2,0.3519,,0.5347,0.5347,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,late,mid,True,44.40,60,-0.0778,50.00,35.90,3.00,54.80,0,,52.00,LOW,LOW,61.94,mcap_per_trial,0.8000,75.87,2276.242944,41,11,13,12,0,5,43.75,52.03,0.5234,0.9667,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.71000,0.65,0.95,0.30,0.77,41,41,0,0,phase 3,NCT00562497,7,70.61,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
CCCC,205,30.66,-0.3613,-0.0289,0.7106,,3,0.2214,,0.7106,0.7106,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,mid,micro,True,22.20,60,-0.3736,65.72,49.91,13.03,80.00,2,Tier1_Holder_1; Tier1_Holder_2,60.00,LOW,LOW,68.27,mcap_per_trial,0.8000,38.09,190.436832,5,4,1,0,0,0,3.0,63.48,0.7422,0.25,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,57.0,focused,0.83500,0.95,0.95,0.45,0.53,5,5,0,0,phase 2,NCT07284758,5,55.33,1,MED,56,31_90,2026-03-31,CT_STUDY_COMPLETION,2026-03-31
WVE,206,30.44,-0.3697,-0.0296,3.1359,,3,0.1196,,3.1359,3.1359,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,sev1,mid,mid,True,61.46,60,0.1508,50.00,38.54,11.79,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,60.00,LOW,LOW,29.81,mcap_per_trial,0.8000,168.05,2520.761856,15,12,2,0,0,1,8.25,305.55,0.3516,0.9,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.80500,0.95,0.95,0.30,0.63,15,15,0,0,phase 2,NCT03907072,43,56.61,3,LOW,144,91_180,2026-06-27,CT_PRIMARY_COMPLETION,2026-06-27
RVMD,207,30.31,-0.3781,-0.0302,0.4254,-0.5018,2,0.5877,,0.4254,0.4254,,-0.5018,-0.5018,-0.5018,live,live,missing,0.72,1.00,penalty,def_not_applied; def_mult_drawdown_penalty_0.92,alpha,False,,none,late,large,True,90.53,60,0.6528,50.00,44.73,32.44,80.00,11,Tier1_Holder_1; Tier1_Holder_10; Tier1_Holder_11; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,64.00,LOW,LOW,10.00,mcap_per_trial,0.8000,1090.44,18537.437184,17,13,1,3,0,0,13.5,1373.14,0.013,0.1,large,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.70,17,17,0,0,phase 3,NCT07252232,5,65.66,3,MED,86,31_90,2026-04-30,CT_PRIMARY_COMPLETION,2026-04-30
ATXS,208,30.17,-0.3951,-0.0316,0.187,,2,0.2697,,0.187,0.187,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_elite_1.40; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,small,True,52.30,60,0.0319,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,54.00,LOW,LOW,52.99,mcap_per_trial,0.8000,119.69,718.127296,6,3,1,2,0,0,6.5,110.48,0.4245,0.3102,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,76.0,diversified,0.83000,0.95,0.95,0.45,0.77,6,6,0,0,phase 3,NCT07204938,20,63.61,0,MED,,UNKNOWN,,,
CLLS,209,30.03,-0.3866,-0.0309,0.8122,,1,0.2548,,0.8122,0.8122,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,small,True,51.30,60,0.0181,50.00,36.54,5.13,54.80,0,,39.00,LOW,LOW,62.50,mcap_per_trial,0.8000,61.45,368.723584,6,6,0,0,0,0,3.0,122.91,0.5859,0.5694,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,63.0,focused,0.71000,0.65,0.95,0.30,0.40,6,6,0,0,phase 1,NCT03203369,147,42.08,1,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
TECX,210,29.99,-0.4036,-0.0323,0.7014,,3,0.2708,,0.7014,0.7014,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,mid,small,True,33.94,60,-0.2113,50.00,35.86,2.86,80.00,6,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6,91.00,HIGH,HIGH,50,neutral,0.2,428.509248,428.509248,1,0,1,0,0,0,1.0,428.51,0.6111,0.5833,small,False,denom<2 (trial_count=1); trial_count_low; trial_count_1,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.71500,0.95,0.85,0.30,0.53,1,1,0,0,phase 2,NCT06616974,4,52.92,1,LOW,248,181_365,2026-10-09,CT_PRIMARY_COMPLETION,2026-10-09
IDYA,211,29.74,-0.4293,-0.0343,0.3864,,2,0.6555,,0.3864,0.3864,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,mid,True,45.73,60,-0.0593,50.00,35.90,3.00,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,59.00,LOW,MODERATE,13.64,ev_cfo,0.8000,50.00,2986.794496,9,6,2,1,0,0,7.0,426.68,0.1364,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.80000,0.95,0.95,0.30,0.70,9,9,0,0,phase 3,NCT07015190,7,63.75,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
CTKB,212,29.73,-0.4121,-0.033,0.7238,,1,0.3096,,0.7238,0.7238,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,51.15,60,0.0160,50.00,50.00,0,64.40,0,,61.00,LOW,LOW,50,neutral,0.2,,639.96352,0,0,0,0,0,0,,,,,small,False,denom<2 (trial_count=0); trial_count_low; trial_count_0,50,unknown,,50,,50,unknown,35,single_asset,0.68000,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
SANA,213,29.67,-0.4207,-0.0337,1.1156,-0.5084,1,0.5864,,1.1156,1.1156,,-0.5084,-0.5084,-0.5084,live,live,missing,0.72,1.00,penalty,def_not_applied; def_mult_high_vol_0.97; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,alpha,False,,sev1,early,small,True,51.32,60,0.0184,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,80.00,HIGH,HIGH,33.93,mcap_per_trial,0.8000,228.28,1141.378688,5,4,0,0,0,1,2.25,507.28,0.2891,0.125,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,72.0,focused,0.83000,0.95,0.95,0.45,0.40,5,5,0,0,phase 1,NCT06294236,67,45.42,0,MED,,UNKNOWN,,,
VTYX,214,29.06,-0.4466,-0.0357,1.2298,,3,0.3215,,1.2298,1.2298,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_3; def_missing_drawdown,alpha,False,,none,mid,small,True,96.55,60,1.4108,50.00,50.00,0,80.00,5,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5,75.00,LOW,LOW,12.50,mcap_per_trial,0.8000,333.73,1001.201536,3,0,3,0,0,0,3.0,333.73,0.1849,0.0324,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,63.0,focused,0.80500,0.95,0.85,0.45,0.53,3,3,0,0,phase 2,NCT05715125,215,44.58,0,MED,,UNKNOWN,,,
ZBIO,215,28.98,-0.4553,-0.0364,1.5048,,2,0.4474,,1.5048,1.5048,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,none,late,small,True,20.69,60,-0.3992,50.00,39.97,16.57,78.80,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,53.00,MEDIUM,MODERATE,55.97,mcap_per_trial,0.8000,106.66,1066.60512,10,4,2,4,0,0,12.0,88.88,0.4714,0.3935,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,82.0,diversified,0.80500,0.95,0.95,0.30,0.70,10,10,0,0,phase 3,NCT07299019,22,66.25,4,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-30
KROS,216,28.96,-0.4728,-0.0378,0.4961,,3,0.4040,,0.4961,0.4961,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,mid,small,True,44.73,60,-0.0732,50.00,50.00,0,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,68.00,LOW,LOW,90.00,ev_cfo,0.8000,2.00,562.099008,2,0,2,0,0,0,2.0,281.05,0.9805,0.9828,small,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,58,FT,100.0,highly_crowded,53.0,focused,0.80000,0.95,0.85,0.45,0.55,2,2,0,0,phase 2,NCT05975905,126,53.33,0,MED,,UNKNOWN,,,
ZYME,217,28.94,-0.4379,-0.035,0.7975,,2,0.3925,,0.7975,0.7975,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,late,small,True,56.39,60,0.0888,50.00,50.00,0,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,60.00,LOW,LOW,37.06,mcap_per_trial,0.8000,252.60,1768.21184,7,4,2,1,0,0,6.0,294.7,0.2578,0.088,small,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.83000,0.95,0.95,0.45,0.70,7,7,0,0,phase 3,NCT05615818,43,63.93,0,MED,,UNKNOWN,,,
DAWN,218,28.93,-0.464,-0.0371,0.8040,-0.3552,2,0.3713,,0.8040,0.8040,,-0.3552,-0.3552,-0.3552,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_warn_drawdown_gt_30pct,alpha,False,,none,late,small,True,83.22,60,0.4738,50.00,50.00,0,80.00,3,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3,48.00,MEDIUM,LOW,47.51,mcap_per_trial,0.8000,144.90,1159.2064,8,3,3,1,0,1,6.75,171.73,0.388,0.2639,small,True,valuation_mcap_per_trial,50,unknown,,69.8,BTD; FT,100.0,highly_crowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.70,8,8,0,0,phase 3,NCT05566795,32,61.67,0,MED,,UNKNOWN,,,
TXG,219,28.75,-0.4816,-0.0385,0.7498,,2,0.2850,,0.7498,0.7498,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,74.59,60,0.3245,50.00,35.78,2.60,80.00,2,Tier1_Holder_1; Tier1_Holder_2,75.00,MEDIUM,HIGH,55.19,ev_cfo,0.8000,22.35,2442.473728,4,0,2,2,0,0,6.0,407.08,0.5519,0.7593,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,crowded,75.0,diversified,0.80500,0.95,0.95,0.30,0.73,4,4,0,0,phase 3,NCT06003426,48,60.42,1,LOW,265,181_365,2026-10-26,CT_PRIMARY_COMPLETION,2026-10-26
ADMA,220,28.45,-0.4993,-0.0399,0.4754,,2,0.5207,,0.4754,0.4754,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,mid,True,32.23,60,-0.2338,50.00,50.00,0,80.00,2,Tier1_Holder_1; Tier1_Holder_2,63.00,LOW,LOW,13.64,ev_cfo,0.8000,50.00,4168.878592,7,0,2,2,2,1,12.25,340.32,0.1364,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.95,7,7,0,0,approved,NCT03164967,1098,68.39,0,MED,,UNKNOWN,,,
FTRE,221,28.23,-0.4904,-0.0392,0.8315,,1,0.3907,,0.8315,0.8315,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_missing_drawdown,suppressed,True,survivability_critical; single_asset_early_stage,sev1,early,small,True,85.70,60,0.5283,50.00,50.00,0,77.20,1,Tier1_Holder_1,77.00,LOW,MODERATE,90.00,ev_revenue,0.8000,1.27,1470.083968,0,0,0,0,0,0,,,0.8143,0.6538,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.37,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
MYGN,222,27.97,-0.5082,-0.0407,0.6452,,1,0.1990,,0.6452,0.6452,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_missing_drawdown,suppressed,True,single_asset_early_stage,sev1,early,small,True,19.92,60,-0.4128,50.00,50.00,0,77.20,1,Tier1_Holder_1,67.00,MEDIUM,MODERATE,90.00,ev_revenue,0.8000,0.94,503.820192,0,0,0,0,0,0,,,0.8429,0.7308,small,False,denom<2 (trial_count=0); commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,50,unknown,35,single_asset,0.74500,0.95,0.65,0.45,0.30,0,0,0,0,preclinical,,,32.92,0,MED,,UNKNOWN,,,
CGON,223,27.93,-0.5262,-0.0421,0.7795,,2,0.4430,,0.7795,0.7795,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,mid,True,75.34,60,0.3354,50.00,36.82,6.07,80.00,7,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7,86.00,LOW,MODERATE,18.66,mcap_per_trial,0.8000,474.91,4274.154496,9,1,5,2,0,1,9.75,438.37,0.112,0.3889,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.80500,0.95,0.95,0.30,0.70,9,9,0,0,phase 3,NCT06111235,22,63.29,1,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
ASND,224,27.83,-0.5172,-0.0414,0.4165,,2,0.2334,,0.4165,0.4165,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_boost_gated_below_51_in_2; def_missing_drawdown,alpha,False,,none,late,large,True,42.89,60,-0.0988,50.00,45.33,34.42,80.00,10,Tier1_Holder_1; Tier1_Holder_10; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8; Tier1_Holder_9,65.00,LOW,LOW,10.00,ev_revenue,0.8000,20.00,13678.655488,31,4,12,9,0,6,33.5,408.32,0.1,0.2778,large,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.78000,0.65,0.95,0.65,0.80,31,31,0,0,phase 3,NCT07221851,14,67.85,1,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
AVBP,225,27.76,-0.5353,-0.0428,0.6474,,2,0.6390,,0.6474,0.6474,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,late,small,True,48.35,60,-0.0230,50.00,50.00,0,80.00,4,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4,80.00,MEDIUM,HIGH,44.03,mcap_per_trial,0.8000,179.62,898.075968,5,2,0,3,0,0,7.0,128.3,0.3411,0.1898,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83000,0.95,0.95,0.45,0.67,5,5,0,0,phase 3,NCT05607550,54,62.08,0,MED,,UNKNOWN,,,
LYEL,226,27.70,-0.5443,-0.0435,0.9083,,2,0.3940,,0.9083,0.9083,,,,,live,missing,missing,0.53,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_missing_drawdown,alpha,False,,none,late,small,True,74.34,60,0.3210,50.00,50.00,0,75.60,2,Tier1_Holder_1; Tier1_Holder_2,44.00,LOW,LOW,57.46,mcap_per_trial,0.8000,92.80,556.804032,6,4,0,1,0,1,4.25,131.01,0.4818,0.412,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,71.0,focused,0.83500,0.95,0.95,0.45,0.70,6,6,0,0,phase 3,NCT07188558,13,59.31,0,MED,,UNKNOWN,,,
APGE,227,27.39,-0.5905,-0.0472,0.4778,,3,0.5939,,0.4778,0.4778,,,,,live,missing,missing,0.53,1.00,neutral,def_not_applied; def_missing_drawdown,alpha,False,,none,mid,mid,True,66.40,60,0.2158,50.00,36.07,3.57,80.00,8,Tier1_Holder_1; Tier1_Holder_2; Tier1_Holder_3; Tier1_Holder_4; Tier1_Holder_5; Tier1_Holder_6; Tier1_Holder_7; Tier1_Holder_8,78.00,MEDIUM,HIGH,10.00,mcap_per_trial,0.8000,1138.30,4553.201664,4,2,2,0,0,0,3.0,1517.73,0.0078,0.0333,mid,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.80500,0.95,0.95,0.30,0.63,4,4,0,0,phase 2,NCT07003425,13,52.92,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
BDTX,228,27.36,-0.5719,-0.0458,0.7908,-0.5010,3,0.3557,,0.7908,0.7908,,-0.5010,-0.5010,-0.5010,live,live,missing,0.72,1.00,penalty,def_not_applied; def_skip_vol_too_high; def_mult_drawdown_penalty_0.92,alpha,False,,none,mid,micro,True,22.19,60,-0.3738,50.00,36.37,4.55,80.00,2,Tier1_Holder_1; Tier1_Holder_2,75.00,LOW,LOW,90.00,ev_cfo,0.8000,2.00,141.297776,3,2,1,0,0,0,2.0,70.65,0.9805,0.6667,micro,True,commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.77500,0.95,0.85,0.30,0.53,3,3,0,0,phase 2,NCT07326566,26,53.61,1,LOW,118,91_180,2026-06-01,CT_STUDY_COMPLETION,2026-06-01
