ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,corr_xbi,beta_xbi,vol_blended,vol_63d,vol_252d,max_drawdown_blended,max_drawdown_252d,max_drawdown_2y,risk_data_state_vol,risk_data_state_drawdown,risk_data_state_beta,confidence_risk,defensive_multiplier,defensive_bucket,defensive_notes,rank_driver,fundamental_red_flag,fundamental_red_flag_reasons,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,valuation_raw_metric,valuation_mcap_mm,valuation_denom_trials_total,valuation_denom_trials_p1,valuation_denom_trials_p2,valuation_denom_trials_p3,valuation_denom_trials_reg,valuation_denom_trials_other,valuation_phase_weighted_trials,valuation_metric_pw,valuation_pct_overall,valuation_pct_in_size_bucket,valuation_size_bucket,valuation_applicable,valuation_notes,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos,pit_trials_total,pit_trials_eligible,pit_trials_filtered,pit_trials_no_date,clinical_lead_phase,clinical_lead_nct_id,clinical_recency_days,clinical_score_raw,catalyst_event_count_upcoming,catalyst_confidence_m3,catalyst_window_days_m3,catalyst_window_bucket_m3,catalyst_next_date,catalyst_top_event_type,catalyst_top_event_date
SUPN,30,58.70,1.3645,0.1092,0.4534,-0.16461405295035367,2,0.1978,0.675,0.4534,0.4534,0.4411985001909097,-0.16461405295035367,-0.16461405295035367,-0.16461405295035367,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,mid,True,32.11,60,-0.2354,50.00,38.79,12.64,78.60,4,Deerfield Management; Sofinnova Investments,77.00,LOW,MODERATE,12.99,ev_cfo,0.8000,50.00,2761.463296,79,16,24,23,8,8,104.0,26.55,0.1299,0.2222,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,75.0,uncrowded,83.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.84,79,79,0,0,approved,NCT01770145,12,74.83,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
BIIB,31,58.64,1.3448,0.1076,0.3103,-0.2549,2,0.4030,0.127,0.3103,0.3103,0.2992042126479363,-0.2549,-0.2549,-0.2549,live,live,live,0.9,1.00,neutral,,alpha,False,,none,late,large,True,44.69,60,-0.0737,80.00,86.00,100.00,80.00,10,Krensavage Asset Management; Logos Global Management; Palo Alto Investors; Sectoral Asset Management; Suvretta Capital Management; Tang Capital Partners,75.00,LOW,LOW,69.48,ev_cfo,0.8000,17.14,26390.272,673,201,136,107,62,167,678.25,38.91,0.6948,0.8056,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,75.8,BTD; FT; ODD,100.0,highly_crowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.84,673,673,0,0,approved,NCT01656148,4,74.46,21,HIGH,13,0_30,2026-02-16,CT_PRIMARY_COMPLETION,2026-02-16
ANAB,32,58.58,1.3257,0.1061,0.5912,-0.09643606160830741,3,0.3497,0.324,0.5912,0.5912,0.6091567453308426,-0.09643606160830741,-0.09643606160830741,-0.09643606160830741,live,live,live,0.9,1.00,neutral,def_skip_vol_too_high; def_missing_drawdown,alpha,False,,none,mid,small,True,72.89,60,0.3011,55.27,40.32,5.44,80.00,3,EcoR1 Capital; Palo Alto Investors; Sofinnova Investments,80.00,HIGH,HIGH,33.65,mcap_per_trial,0.8000,147.36,1326.199808,9,0,8,0,0,1,8.25,160.75,0.3672,0.2269,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,74.0,diversified,0.80500,0.95,0.95,0.30,0.58,9,9,0,0,phase 2,NCT02920021,123,59.31,1,LOW,87,31_90,2026-05-01,CT_STUDY_COMPLETION,2026-05-01
AVIR,33,58.15,1.0826,0.0866,0.5268,-0.023041527392128065,2,0.2224,0.08,0.5268,0.5268,0.5644806491528129,-0.023041527392128065,-0.023041527392128065,-0.023041527392128065,live,live,live,0.9,1.0500,neutral,def_skip_not_elite_vol; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,late,small,True,43.83,60,-0.0857,50.00,37.92,9.74,65.71,3,Tang Capital Partners,73.00,LOW,MODERATE,90.00,ev_revenue,0.8000,0.50,331.2576,35,25,5,4,0,1,25.75,12.86,0.9429,0.9231,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.78,35,35,0,0,phase 3,NCT07037277,14,69.57,2,LOW,115,91_180,2026-05-29,CT_PRIMARY_COMPLETION,2026-09-01
ARDX,34,58.11,1.2197,0.0976,0.8641,-0.08452380271185016,2,0.1926,0.553,0.8641,0.8641,0.7521019913225286,-0.08452380271185016,-0.08452380271185016,-0.08452380271185016,live,live,live,0.9,1.018500,neutral,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,late,small,True,60.56,60,0.1467,50.00,38.64,12.14,61.00,1,Rock Springs Capital Management,53.00,LOW,LOW,47.69,ev_revenue,0.8000,6.60,1868.472448,31,10,10,8,3,0,40.0,46.71,0.5,0.1923,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,86.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.92,31,31,0,0,approved,NCT05995899,22,76.24,2,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
ACAD,35,58.07,1.2709,0.1017,0.3548,-0.0517,2,0.4041,0.9418,0.3548,0.3548,0.3260029723421954,-0.0517,-0.0517,-0.0517,live,live,live,0.9,1.00,neutral,,alpha,False,,none,late,mid,True,39.21,60,-0.1499,65.50,61.31,51.53,80.00,8,Baker Bros Advisors; Ghost Tree Capital; Palo Alto Investors; RTW Investments; Sofinnova Investments; Tang Capital Partners,61.00,LOW,LOW,56.49,ev_cfo,0.8000,21.82,4251.5392,50,2,23,19,3,3,71.75,59.25,0.5649,0.7963,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,31.39,strong,Takeda,75.8,BTD; FT; ODD,100.0,highly_crowded,83.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.84,50,50,0,0,approved,NCT05357612,4,72.90,4,HIGH,59,31_90,2026-04-03,FDA_PDUFA_DATE,2026-04-03
UTHR,36,57.93,0.9025,0.0722,0.2791,-0.0118,2,0.3372,0.2877,0.2791,0.2791,0.1933572231205327,-0.0118,-0.0118,-0.0118,live,live,live,0.9,1.1000,good,def_mult_good_1.10,alpha,False,,none,late,large,True,46.87,60,-0.0435,50.00,56.66,72.20,80.00,4,Acuta Capital Partners; Krensavage Asset Management; Palo Alto Investors; Sofinnova Investments,68.00,LOW,LOW,72.08,ev_cfo,0.8000,14.36,21233.278976,162,46,46,26,16,28,176.0,120.64,0.7208,0.9167,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,71.0,BTD; ODD,100.0,highly_crowded,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.90,162,162,0,0,approved,NCT00643604,4,72.41,8,MED,55,31_90,2026-03-30,CT_PRIMARY_COMPLETION,2026-04-30
EWTX,37,57.85,1.1113,0.0889,1.0759,-0.07644358206921677,3,0.5383,0.274,1.0759,1.0759,1.0453464718534093,-0.07644358206921677,-0.07644358206921677,-0.07644358206921677,live,live,live,0.9,1.018500,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_missing_drawdown,alpha,False,,none,mid,mid,True,83.28,60,0.4750,57.70,56.35,53.20,80.00,11,Baker Bros Advisors; Cormorant Asset Management; Deerfield Management; Ghost Tree Capital; Opaleye Management; Orbimed Advisors; Perceptive Advisors; RA Capital Management; Sofinnova Investments; Tang Capital Partners,77.00,LOW,MODERATE,25.96,mcap_per_trial,0.8000,175.31,2980.196352,17,10,5,0,0,2,10.5,283.83,0.3411,0.8778,mid,True,valuation_mcap_per_trial,50,unknown,,50,,75.0,uncrowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.53,17,17,0,0,phase 2,NCT06100887,27,61.84,5,MED,87,31_90,2026-05-01,CT_PRIMARY_COMPLETION,2026-05-01
REGN,38,57.80,0.8677,0.0694,0.388,-0.09701500139198008,2,0.3749,,0.388,0.388,0.3129924607121422,-0.09701500139198008,-0.09701500139198008,-0.09701500139198008,live,live,missing,0.72,1.1000,good,def_mult_good_1.10; def_missing_drawdown,alpha,False,,none,late,large,True,47.79,60,-0.0308,50.00,65.00,100.00,80.00,9,Krensavage Asset Management; Rock Springs Capital Management; Sectoral Asset Management; Suvretta Capital Management; Tang Capital Partners,68.00,LOW,LOW,70.78,ev_cfo,0.8000,15.79,78584.389632,736,199,195,172,72,98,879.0,89.4,0.7078,0.8611,large,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,71.0,BTD; ODD,100.0,highly_crowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.95,736,736,0,0,approved,NCT01543568,4,73.79,49,HIGH,15,0_30,2026-02-18,FDA_PDUFA_DATE,2026-06-27
UPB,39,57.29,1.1873,0.095,0.6702,-0.07719715190896512,3,0.5630,,0.6702,0.6702,0.6758811000388603,-0.07719715190896512,-0.07719715190896512,-0.07719715190896512,live,live,missing,0.72,1.00,neutral,def_missing_drawdown,alpha,False,,none,mid,small,True,64.73,60,0.1938,89.33,74.76,40.77,76.60,4,Great Point Partners; Samsara BioCapital,63.00,LOW,MODERATE,14.42,mcap_per_trial,0.8000,279.92,1679.519488,6,2,4,0,0,0,5.0,335.9,0.2214,0.0602,small,True,valuation_mcap_per_trial,50,unknown,,50,,90.0,moderate,75.0,diversified,0.87500,0.95,0.95,0.65,0.56,6,6,0,0,phase 2,NCT06966479,22,59.58,2,HIGH,16,0_30,2026-02-19,CT_PRIMARY_COMPLETION,2026-02-19
SABS,40,57.03,1.1715,0.0937,0.6205292311324874,-0.33484850507794,3,,0.592,0.6205292311324874,0.6205292311324874,0.6205292311324874,-0.33484850507794,-0.33484850507794,-0.33484850507794,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,micro,True,67.05,60,0.2244,50.00,50.00,0,50.00,0,,44.00,LOW,LOW,77.88,mcap_per_trial,0.8000,26.12,208.99408,8,5,3,0,0,0,5.5,38.0,0.8359,0.4853,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,80.0,diversified,0.83500,0.95,0.95,0.45,0.61,8,8,0,0,phase 2,NCT04850898,55,61.04,0,MED,,UNKNOWN,,,
HRTX,41,56.99,1.2034,0.0963,0.4900,-0.2429,2,0.5107,1.281,0.4900,0.4900,0.5207417165513377,-0.2429,-0.2429,-0.2429,live,live,live,0.9,1.00,neutral,,alpha,False,,none,late,micro,True,38.44,60,-0.1520,50.00,50.00,0,61.00,1,Baker Bros Advisors,80.00,MEDIUM,HIGH,90.00,mcap_per_trial,0.8000,8.64,242.038544,28,1,13,6,7,1,46.75,5.18,0.9766,0.8676,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.87,28,28,0,0,approved,NCT05863221,333,74.17,0,MED,,UNKNOWN,,,
IONS,42,56.99,1.1409,0.0913,0.2985,-0.0423,2,0.5196,0.8532,0.2985,0.2985,0.3208967330675212,-0.0423,-0.0423,-0.0423,live,live,live,0.9,1.00,neutral,,alpha,False,,none,late,large,True,59.09,60,0.1263,80.00,86.00,100.00,64.30,2,Baker Bros Advisors,79.00,LOW,MODERATE,15.28,ev_revenue,0.8000,17.84,13390.42304,153,43,63,31,0,16,150.5,88.97,0.2143,0.55,large,True,commercial_revenue_threshold; valuation_ev_revenue,72.35,exceptional,Biogen; Roche; AstraZeneca,64.0,FT; ODD,75.0,uncrowded,88.0,broad_portfolio,0.87000,0.95,0.95,0.65,0.80,153,153,0,0,phase 3,NCT00770146,4,70.83,8,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
IMRX,43,56.79,1.307,0.1046,1.1957,-0.5406745918213375,1,0.2666,0.472,1.1957,1.1957,1.187187489981543,-0.5406745918213375,-0.5406745918213375,-0.5406745918213375,live,live,live,0.9,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,micro,True,30.71,60,-0.2538,50.00,36.82,6.07,78.00,4,Avidity Partners Management; Logos Global Management,41.00,MEDIUM,LOW,50,neutral,0.2,149.479472,298.958944,2,2,0,0,0,0,1.0,298.96,0.9444,0.75,micro,True,trial_count_low; trial_count_2,50,unknown,,50,,100.0,highly_crowded,42.0,concentrated,0.71500,0.95,0.85,0.30,0.40,2,2,0,0,phase 1,NCT06208124,154,47.50,1,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-01
QSI,44,56.73,1.1259,0.0901,0.7154,-0.6354838725059263,2,0.4481,3.026,0.7154,0.7154,0.6803701342040571,-0.6354838725059263,-0.6354838725059263,-0.6354838725059263,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,micro,True,18.39,60,-0.4416,65.00,68.32,76.08,50.00,0,,53.00,LOW,LOW,90.00,mcap_per_trial,0.8000,8.12,243.503312,83,8,13,10,5,47,63.75,3.82,0.9818,0.8971,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,88.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.95,83,83,0,0,approved,NCT01618305,13,75.94,7,MED,56,31_90,2026-03-31,CT_PRIMARY_COMPLETION,2026-04-01
NKTX,45,56.08,1.0968,0.0877,0.5127786753569544,-0.1897810114561207,1,,0.613,0.5127786753569544,0.5127786753569544,0.5127786753569544,-0.1897810114561207,-0.1897810114561207,-0.1897810114561207,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,early,micro,True,51.56,60,0.0217,50.00,50.00,0,80.00,5,Boxer Capital; RA Capital Management; Samsara BioCapital; Tang Capital Partners,86.00,LOW,MODERATE,69.64,mcap_per_trial,0.8000,39.42,157.68552,4,4,0,0,0,0,2.0,78.84,0.7266,0.1912,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,66.0,focused,0.83000,0.95,0.95,0.45,0.40,4,4,0,0,phase 1,NCT06733935,18,45.83,0,MED,,UNKNOWN,,,
ANRO,46,55.23,1.1561,0.0925,0.9516,-0.2596135669487121,2,0.3332,,0.9516,0.9516,0.8945657255258235,-0.2596135669487121,-0.2596135669487121,-0.2596135669487121,live,live,missing,0.72,0.9700,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,late,small,True,96.55,60,1.1037,80.96,63.28,22.01,74.30,3,Orbimed Advisors; Perceptive Advisors,72.00,LOW,LOW,77.36,mcap_per_trial,0.8000,43.72,480.90688,11,0,9,0,2,0,15.0,32.06,0.6797,0.6991,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,68.0,diversified,0.83500,0.95,0.95,0.45,0.87,11,11,0,0,approved,NCT04388189,39,71.67,3,MED,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-08-01
ASMB,47,54.54,1.0277,0.0822,0.5965509988481366,-0.3507932337787583,3,,1.152,0.5965509988481366,0.5965509988481366,0.5965509988481366,-0.3507932337787583,-0.3507932337787583,-0.3507932337787583,live,live,live,0.9,1.00,neutral,def_corr_missing; def_missing_volatility; def_missing_drawdown,alpha,False,,none,mid,small,True,32.26,60,-0.2334,50.00,50.00,0,50.00,0,,63.00,LOW,MODERATE,83.65,mcap_per_trial,0.8000,19.41,407.686784,21,14,7,0,0,0,14.0,29.12,0.8776,0.9213,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,79.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.61,21,21,0,0,phase 2,NCT04781647,61,60.34,0,MED,,UNKNOWN,,,
GERN,48,53.95,1.0145,0.0812,0.5659,-0.5566343026639574,2,0.4758,0.593,0.5659,0.5659,0.5580383574754643,-0.5566343026639574,-0.5566343026639574,-0.5566343026639574,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,late,small,True,37.47,60,-0.1648,50.00,38.54,11.79,50.00,0,,75.00,LOW,MODERATE,79.85,mcap_per_trial,0.8000,39.75,874.546688,22,11,8,1,0,2,16.0,54.66,0.7161,0.7546,small,True,valuation_mcap_per_trial,50,unknown,,64.0,FT; ODD,90.0,moderate,86.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.70,22,22,0,0,phase 3,NCT04576156,28,70.00,3,LOW,118,91_180,2026-06-01,CT_PRIMARY_COMPLETION,2026-06-30
DVAX,49,53.84,1.0686,0.0855,0.7250,-0.3926,2,0.2577,0.892,0.7250,0.7250,0.8171783820159829,-0.3926,-0.3926,-0.3926,live,live,live,0.9,0.9800,neutral,def_skip_not_elite_vol; def_mult_rsi_overbought_0.98; def_warn_drawdown_gt_30pct,alpha,False,,none,late,small,True,59.99,60,0.1388,50.00,37.47,8.24,58.57,4,Deep Track Capital,75.00,LOW,LOW,34.42,ev_cfo,0.8000,38.80,1818.325632,30,14,7,6,0,3,26.75,67.97,0.3442,0.3276,small,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,100.0,crowded,86.0,broad_portfolio,0.80000,0.95,0.95,0.30,0.78,30,30,0,0,phase 3,NCT04193189,89,69.08,2,LOW,115,91_180,2026-05-29,CT_PRIMARY_COMPLETION,2026-05-29
AGIO,50,53.54,1.4718,0.1177,1.0519,-0.5089,2,0.3352,0.892,1.0519,1.0519,1.2063337634059095,-0.5089,-0.5089,-0.5089,live,live,live,0.9,0.892400,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,defensive_penalty,False,,none,late,small,True,19.37,60,-0.4229,80.00,82.55,88.50,80.00,6,Baker Bros Advisors; Palo Alto Investors; Rock Springs Capital Management,57.00,LOW,MODERATE,72.39,mcap_per_trial,0.8000,53.34,1600.131072,56,32,9,7,1,7,43.75,36.57,0.6224,0.6343,small,True,valuation_mcap_per_trial,50,unknown,,75.8,BTD; FT; ODD,100.0,highly_crowded,83.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,56,56,0,0,approved,NCT05777993,4,75.00,4,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
DSGN,51,53.49,0.9632,0.0771,0.7359,-0.06927985067028514,3,0.5494,1.64,0.7359,0.7359,0.7389555657321676,-0.06927985067028514,-0.06927985067028514,-0.06927985067028514,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,mid,small,True,87.43,60,0.5700,50.00,36.07,3.57,80.00,6,Baker Bros Advisors; Logos Global Management; RA Capital Management; Tang Capital Partners,53.00,LOW,LOW,41.35,mcap_per_trial,0.8000,116.32,581.599936,5,4,1,0,0,0,3.0,193.87,0.4297,0.3194,small,True,valuation_mcap_per_trial,50,unknown,,50,,60.0,uncrowded,64.0,focused,0.80500,0.95,0.95,0.30,0.53,5,5,0,0,phase 2,NCT07024693,36,57.08,1,LOW,210,181_365,2026-09-01,CT_PRIMARY_COMPLETION,2026-09-01
JAZZ,52,53.49,0.9885,0.0791,0.4687,-0.0603,2,0.2700,0.4019,0.4687,0.4687,0.5276812610426803,-0.0603,-0.0603,-0.0603,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol,alpha,False,,none,late,mid,True,49.94,60,-0.0009,50.00,65.00,100.00,80.00,4,Acuta Capital Partners; EcoR1 Capital; Krensavage Asset Management; Sofinnova Investments,57.00,LOW,LOW,74.68,ev_cfo,0.8000,13.47,9995.25376,283,65,98,73,15,32,329.5,30.33,0.7468,0.8704,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,88.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.87,283,283,0,0,approved,NCT00498485,4,73.38,16,MED,51,31_90,2026-03-26,CT_PRIMARY_COMPLETION,2026-03-26
SRPT,53,53.37,1.449,0.1159,1.0694,-0.8253,2,0.4354,2.0634,1.0694,1.0694,1.004191069331549,-0.8253,-0.8253,-0.8253,live,live,live,0.9,0.892400,penalty,def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,defensive_penalty,False,,none,late,mid,True,31.35,60,-0.2454,50.00,42.52,25.05,80.00,10,Boxer Capital; Casdin Capital; Ghost Tree Capital; Opaleye Management; Rock Springs Capital Management; Suvretta Capital Management; Tang Capital Partners,75.00,MEDIUM,HIGH,90.00,ev_revenue,0.8000,1.45,2131.371392,55,28,11,9,1,6,47.5,44.87,0.7857,0.9545,mid,True,commercial_revenue_threshold; valuation_ev_revenue,48.75,exceptional,Roche,83.0,BTD; FT; ODD; RMAT,75.0,uncrowded,88.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.95,55,55,0,0,approved,NCT04708314,14,71.88,2,HIGH,138,91_180,2026-06-21,FDA_PDUFA_DATE,2026-06-21
NVCR,54,53.26,0.9508,0.0761,0.5194,-0.2551,2,0.5639,0.733,0.5194,0.5194,0.5271557305377716,-0.2551,-0.2551,-0.2551,live,live,live,0.9,1.00,neutral,,alpha,False,,none,late,small,True,35.56,60,-0.1900,50.00,60.43,84.75,61.00,1,Palo Alto Investors,66.00,LOW,MODERATE,83.80,ev_revenue,0.8000,2.40,1388.576512,76,19,22,8,1,26,57.0,24.36,0.6714,0.3462,small,True,commercial_revenue_threshold; valuation_ev_revenue,50,unknown,,50,,75.0,uncrowded,86.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,76,76,0,0,approved,NCT01756729,13,70.66,6,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
JANX,55,52.95,1.0412,0.0833,1.2694,-0.7005896475617608,1,0.4324,2.875,1.2694,1.2694,1.2476200810420428,-0.7005896475617608,-0.7005896475617608,-0.7005896475617608,live,live,live,0.9,0.9700,penalty,def_mult_high_vol_0.97; def_missing_drawdown,alpha,False,,none,early,small,True,11.97,60,-0.5851,50.00,35.90,3.00,80.00,10,Cormorant Asset Management; EcoR1 Capital; Ghost Tree Capital; Logos Global Management; Orbimed Advisors; Perceptive Advisors; RA Capital Management; Rock Springs Capital Management; Tang Capital Partners,48.00,MEDIUM,LOW,26.79,mcap_per_trial,0.8000,274.88,824.626432,3,3,0,0,0,0,1.5,549.75,0.2318,0.0694,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.77500,0.95,0.85,0.30,0.40,3,3,0,0,phase 1,NCT07291323,14,45.83,1,LOW,240,181_365,2026-10-01,CT_PRIMARY_COMPLETION,2026-10-01
INDV,56,52.79,0.9144,0.0732,0.4169,-0.068947340312757,2,0.1532,1.105,0.4169,0.4169,0.2615111179919587,-0.068947340312757,-0.068947340312757,-0.068947340312757,live,live,live,0.9,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,late,mid,True,48.56,60,-0.0200,50.00,50.00,0,78.60,4,Deerfield Management; Krensavage Asset Management,48.00,LOW,LOW,55.19,ev_cfo,0.8000,22.31,4423.364608,58,13,12,8,12,13,73.75,59.98,0.5519,0.7593,mid,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,83.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.84,58,58,0,0,approved,NCT02038790,12,76.87,0,MED,,UNKNOWN,,,
VYGR,57,52.70,0.8792,0.0703,0.56,-0.32525949907137863,1,0.5912,1.282,0.56,0.56,0.5520443383738334,-0.32525949907137863,-0.32525949907137863,-0.32525949907137863,live,live,live,0.9,1.00,neutral,def_missing_drawdown,alpha,False,,none,early,micro,True,31.15,60,-0.2480,50.00,50.00,0,58.57,3,EcoR1 Capital,57.00,LOW,LOW,76.79,mcap_per_trial,0.8000,36.14,216.840336,6,5,0,0,0,1,2.75,78.85,0.7474,0.2794,micro,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83500,0.95,0.95,0.45,0.37,6,6,0,0,phase 1,NCT03562494,76,50.28,0,MED,,UNKNOWN,,,
CDNA,58,52.42,0.8908,0.0713,0.5165,-0.3517,2,0.3985,2.49,0.5165,0.5165,0.7131993578072606,-0.3517,-0.3517,-0.3517,live,live,live,0.9,1.00,neutral,def_skip_vol_too_high; def_warn_drawdown_gt_30pct,alpha,False,,none,late,small,True,64.72,60,0.1937,50.00,65.00,100.00,61.00,1,Palo Alto Investors,79.00,LOW,MODERATE,33.12,ev_cfo,0.8000,43.08,1093.81376,299,67,36,10,10,176,163.5,6.69,0.3312,0.2931,small,True,commercial_revenue_threshold; commercial_cfo_positive; valuation_ev_cfo,50,unknown,,50,,90.0,moderate,88.0,broad_portfolio,0.87500,0.95,0.95,0.65,0.87,299,299,0,0,approved,NCT02546674,6,73.25,21,HIGH,26,0_30,2026-03-01,CT_PRIMARY_COMPLETION,2026-03-01
RARE,59,52.32,1.4269,0.1142,1.2539,-0.5068,2,0.3802,1.7722,1.2539,1.2539,1.045971082259433,-0.5068,-0.5068,-0.5068,live,live,live,0.9,0.8732134000,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_rsi_oversold_1.03; def_mult_drawdown_penalty_0.92,defensive_penalty,False,,none,late,mid,True,21.11,60,-0.3918,50.00,38.07,10.24,80.00,10,Acuta Capital Partners; Baker Bros Advisors; Palo Alto Investors; RTW Investments; Rock Springs Capital Management; Suvretta Capital Management,60.00,LOW,LOW,53.24,ev_revenue,0.8000,5.93,2322.214912,88,15,29,15,1,28,76.5,30.36,0.5571,0.7727,mid,True,commercial_revenue_threshold; valuation_ev_revenue,33.82,strong,Alexion,78.2,BTD; ODD; RMAT,75.0,uncrowded,86.0,broad_portfolio,0.80500,0.95,0.95,0.30,0.95,88,88,0,0,approved,NCT04320316,13,72.65,2,LOW,147,91_180,2026-06-30,CT_PRIMARY_COMPLETION,2026-06-30
BBOT,60,52.21,0.8227,0.0658,0.7251,-0.21183589327311303,1,0.1057,,0.7251,0.7251,0.7594510287704959,-0.21183589327311303,-0.21183589327311303,-0.21183589327311303,live,live,missing,0.72,1.00,neutral,def_skip_not_elite_vol; def_missing_drawdown,alpha,False,,none,early,small,True,47.22,60,-0.0386,50.00,50.00,0,80.00,7,Ghost Tree Capital; Rock Springs Capital Management; Sectoral Asset Management; Sofinnova Investments,45.00,LOW,LOW,23.21,mcap_per_trial,0.8000,312.49,937.467456,3,3,0,0,0,0,1.5,624.98,0.1953,0.0417,small,True,valuation_mcap_per_trial,50,unknown,,50,,100.0,highly_crowded,52.0,concentrated,0.80000,0.95,0.85,0.45,0.40,3,3,0,0,phase 1,NCT06917079,7,45.83,0,MED,,UNKNOWN,,,
