ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
CRL,Charles River Laboratories Inte,,,D,ineligible,,,D,0.732323,0.45,1,,0,,220,0,specific_days,9,tailwind,overbought_rsi,XS,ineligible,clinical_score:+12.4;financial_score:-10.2;catalyst_score:-6.3,tier=;reason=;cat_days=220;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 213770000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|near_181_270|nonpos,0.010071680672268908,48.100398,0.8638,0,1,,0.0,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,254.94,1.0,0,0,1.0,0,1.0,0,220,False,specific_days,-0.048126,price_history,,0,0.789,price_history,,-0.107164,,75.3731,0.3443,-0.016157,-0.091007,late,mid,none,platform_diagnostics,morningstar,,,,0,0.9,56.04,45.56250000000000000000000000,,51.85,64.34782608695652173913043478,41.65532879818594104308390023,65.499,0.9251,3.0,312,101,1.0,0.69,1,1,0.009,0.5,0.95,oncology,-0.5143,uncrowded,1.0,218,0.010071680672268908,0.267677,-0.6199,38.10,0.749158,0.6718,0.278034,0.0,0.0,0.0,0.27753,0.000504,0.0
MRNA,"Moderna, Inc.",,,D,ineligible,,,D,0.631313,0.25,1,,0,,120,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+25.4;momentum_score:-19.3;financial_score:-17.8,tier=;reason=;cat_days=120;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|near_91_180|pos,0.027834026315789476,40.639024,0.8849,0,1,1.0689,1.1477,3,3,selling,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,120,False,specific_days,-0.500047,price_history,,3,1.5229,price_history,,-0.515755,,50.4565,0.6347,-0.016157,-0.499598,late,large,sev1,commercial_biotech,morningstar,,,,0,0.9,26.11,45.56250000000000000000000000,57.0,65.62,70.86956521739130434782608696,27.66671917664356227683259820,71.9906,1.2001,3.0,11,74,1.0,4.4388,4,6,0.0076,0.4,0.95,oncology,0.679,highly_crowded,1.0,188,0.027834026315789476,0.368687,-0.3353,30.43,0.621212,0.3087,2.082972,1.72155,0.0,0.0,0.36003,0.001392,0.0
BIIB,Biogen Inc.,,,D,ineligible,,,D,0.617845,0.465385,1,,0,,115,0,specific_days,9,headwind,,XS,ineligible,financial_score:-21.3;clinical_score:+18.9;smart_money_score:+16.2,tier=;reason=;cat_days=115;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 5}",late|near_91_180|pos,0.027834026315789476,48.518372,0.8859,0,1,0.6994,0.6866,5,5,buying,0.7208,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,177.15,1.0,0,0,1.0,0,1.0,0,115,False,specific_days,-0.031375,price_history,,5,0.7617,price_history,,-0.189828,,57.8169,0.3103,-0.016157,-0.173671,late,large,none,commercial_pharma,morningstar,,,,0,0.8253604890604890604890604891,45.29,45.56250000000000000000000000,68.5,72.83,71.19565217391304347826086957,31.04416089056920814954841420,72.1909,1.2086,3.0,56,367,1.0,1.9852,1,3,0.0015,0.8,0.95,oncology,0.679,highly_crowded,1.0,184,0.027834026315789476,0.382155,-0.2998,31.99,0.648148,0.3803,1.393872,1.0299,0.0,0.0,0.36258,0.001392,0.0
SNDX,"Syndax Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.957912,0.596154,1,,0,,129,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+19.9;clinical_score:-10.0;financial_score:-8.4,tier=;reason=;cat_days=129;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,fundamental_red_flag,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 253492000.0, ""cash_total"": 435979000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 5.155381629400534, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 3}",late|near_91_180|nonpos,-0.046447611940298505,52.962503,0.5646,0,1,-0.574,-0.4555,3,3,neutral,-0.0451,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,critical,<=1000bps,584.59,0.85,1,0,1.0,0,1.0,0,129,False,specific_days,0.100992,price_history,,3,0.9895,price_history,,-0.379642,,35.4493,0.5965,-0.016157,-0.363485,late,small,sev1,commercial_biotech,morningstar,,,,0,0.8638673172998721970489136749,43.22,45.56250000000000000000000000,65.0,79.38,35.10396975425330812854442344,36.74556213017751479289940828,34.7485,-0.3778,3.0,1316,39,1.0,0.4384,0,0,0.0,0.6,0.95,oncology,0.679,highly_crowded,1.0,285,-0.046447611940298505,0.042088,-1.727,21.62,0.449495,-0.1269,-0.002322,0.0,0.0,0.0,0.0,-0.002322,0.0
OPK,"Opko Health, Inc.",,,D,ineligible,,,D,0.557239,0.865385,1,,0,,6,1,specific_days,9,headwind,,XS,ineligible,momentum_score:-18.3;financial_score:+16.3;clinical_score:+14.1,tier=;reason=;cat_days=6;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 152621000.0, ""cash_total"": 411972000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.276737801482106, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",late|near_0_30|nonpos,0.06047066666666666,63.636769,0.8866,0,1,,0.0,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=2000bps,1631.21,0.7,1,0,1.0,0,1.0,0,6,True,specific_days,-0.005725,price_history,,0,0.6684,price_history,,-0.226804,,50.7561,0.354,-0.016157,-0.210647,late,small,none,platform_diagnostics,morningstar,,,,0,0.9,39.26,45.56250000000000000000000000,,64.44,71.68478260869565217391304348,73.84615384615384615384615384,71.4274,1.1762,3.0,6,13,1.0,1.4268,1,1,0.0,0.4,0.55,ophthalmology,0.2017,moderate,1.0,166,0.06047066666666666,0.442761,-0.144,55.56,0.994949,2.5724,0.355884,0.0,0.0,0.0,0.35286,0.003024,0.0
TKNO,"Alpha Teknova, Inc.",,,D,ineligible,,,D,0.873737,0.088462,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-16.2;catalyst_score:+15.3;financial_score:+1.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,-0.004239863247863248,29.052,-2.262,,0,-1.6285,-1.4524,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.151252,price_history,,0,1.5351,price_history,,-0.418033,,56.4309,0.5979,-0.016157,-0.401876,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.6804914634146341463414634146,34.48,50,,17.41,18.50127551020408163265306123,35.69444444444444444444444444,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,260,-0.004239863247863248,0.126263,-1.1442,13.10,0.132997,-1.1123,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
STVN,Stevanato Group S.p.A.,,,D,ineligible,,,D,0.87037,0.065385,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,financial_score:-23.3;catalyst_score:+21.7;momentum_score:+11.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,-0.004239863247863248,27.66,-2.262,,0,,0.0,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,<=2000bps,1065.18,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.130907,price_history,,0,0.7059,price_history,,-0.065832,,54.4806,0.4363,-0.016157,-0.049675,early,unknown,sev2,platform_devices,morningstar,,,,0,0.5353861683848797250859106529,39.55,50,,50,18.50127551020408163265306123,5,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,259,-0.004239863247863248,0.12963,-1.1281,6.42,0.025253,-1.9557,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
AZN,Astrazeneca PLC,,,D,ineligible,,,D,0.46633,0.080769,1,,0,,6,1,specific_days,9,headwind,,XS,ineligible,financial_score:-42.0;clinical_score:+27.1;smart_money_score:+22.0,tier=;reason=;cat_days=6;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.07406860714285714,28.04,0.8922,0,1,0.829,0.8057,4,4,buying,0.3378,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,263.76,1.0,0,0,1.0,0,1.0,0,6,True,specific_days,0.035615,price_history,,4,0.421,price_history,,-0.030045,,54.9566,0.2344,-0.016157,-0.013888,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8534510452344395889925593481,41.45,45.56250000000000000000000000,69.0,50,74.13043478260869565217391304,5,75.3913,1.3442,3.0,6,755,1.0,6.8436,15,19,0.0,0.9,0.95,oncology,0.679,highly_crowded,1.0,139,0.07406860714285714,0.53367,0.0845,22.00,0.46633,-0.0845,1.615513,1.20855,0.0,0.0,0.40326,0.003703,0.0
SERA,"Sera Prognostics, Inc.",,,D,ineligible,,,D,0.867003,0.811538,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:-8.5;financial_score:+7.8;clinical_score:-6.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 19503000.0, ""cash_total"": 43304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.633591307467583, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,-0.004239863247863248,62.239,-2.1987,,0,,0.0,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.225824,price_history,,1,0.3279,price_history,,-0.584282,,65.5592,,-0.016157,-0.568125,early,micro,none,platform_devices,morningstar,,,,0,0.7540731237973059653624118024,50.64,41.25000000000000000000000000,55.5,74.96,43.69897959183673469387755102,57.50000000000000000000000000,42.1599,-0.0638,0.0,432,3,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.1848,uncrowded,1.0,258,-0.004239863247863248,0.132997,-1.1123,27.90,0.56734,0.1696,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
SNY,Sanofi,,,D,ineligible,,,D,0.425926,0.05,1,,0,,38,1,specific_days,9,headwind,,XS,ineligible,financial_score:-35.4;clinical_score:+34.7;smart_money_score:+9.1,tier=;reason=;cat_days=38;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|near_31_90|pos,0.08206888732394367,26.762,0.8944,0,1,0.8722,0.8454,1,1,selling,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,critical,<=400bps,241.86,1.0,0,0,1.0,0,1.0,0,38,True,specific_days,0.00961,price_history,,1,0.4586,price_history,,-0.092422,,63.715,0.194,-0.016157,-0.076265,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8562434926644581164221486039,35.06,37.45907600000000000000000000,49.5,50,75.10869565217391304347826087,5,76.3696,1.3856,3.0,12,695,1.0,5.3913,5,10,0.0,0.8,0.95,oncology,0.679,highly_crowded,1.0,127,0.08206888732394367,0.574074,0.1868,21.71,0.456229,-0.1099,1.687883,1.2681,0.0,0.0,0.41568,0.004103,0.0
MYGN,"Myriad Genetics, Inc.",,,D,ineligible,,,D,0.840067,0.873077,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-34.6;momentum_score:+19.9;financial_score:+15.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,-0.004239863247863248,66.220692,-2.262,,0,,0.0,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.082566,price_history,,1,0.1499,price_history,,-0.642073,,59.7816,0.6452,-0.016157,-0.625916,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6180549426301853486319505737,72.94,50,55.5,59.50,18.50127551020408163265306123,68.46153846153846153846153846,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,250,-0.004239863247863248,0.159933,-0.9947,15.92,0.257576,-0.6508,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.8367,0.65,1,,0,,,0,no_upcoming,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-26.4;momentum_score:+20.6;catalyst_score:+5.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,-0.004239863247863248,55.034163,-2.262,,0,-1.3366,-1.1997,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.02853,price_history,,0,1.8283,price_history,,-0.575342,,59.2394,0.6854,-0.016157,-0.559185,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,65.51,50,,61.37,18.50127551020408163265306123,45.45036160420775805391190006,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,249,-0.004239863247863248,0.1633,-0.981,14.30,0.193603,-0.8647,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
FTRE,Fortrea Holdings Inc.,,,D,ineligible,,,D,0.819865,0.796154,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:+33.6;clinical_score:-31.1;financial_score:-8.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,-0.004239863247863248,61.872997,-2.262,,0,-1.3366,-1.1997,1,1,buying,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.536891,price_history,,1,1.6249,price_history,,-0.52381,,65.6517,0.8315,-0.016157,-0.507653,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6175428571428571428571428571,83.22,50,55.5,76.47,18.50127551020408163265306123,41.03221564760026298487836949,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,244,-0.004239863247863248,0.180135,-0.9149,15.50,0.240741,-0.7039,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
CTKB,"Cytek Biosciences, Inc.",,,D,ineligible,,,D,0.809764,0.557692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-19.3;catalyst_score:+12.2;momentum_score:+8.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 3915000.0, ""cash_total"": 93281000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 285.91877394636015, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,-0.004239863247863248,51.061003,-2.262,,0,,0.0,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1537.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.085803,price_history,,0,1.0129,price_history,,-0.424324,,62.403,0.7238,-0.016157,-0.408167,early,small,sev1,platform_devices,morningstar,,,,0,0.6841066444143110462084072181,45.84,50,,72.45,18.50127551020408163265306123,36.74556213017751479289940828,18.6763,-1.0588,,,,,,,,,,,,-1.7075,unknown,1.0,241,-0.004239863247863248,0.190236,-0.877,14.54,0.207071,-0.8166,-0.000212,0.0,0.0,0.0,0.0,-0.000212,0.0
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.624579,0.75,1,,0,,159,0,specific_days,9,tailwind,,XS,ineligible,catalyst_score:-18.7;momentum_score:+17.6;financial_score:+7.2,tier=;reason=;cat_days=159;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|near_91_180|pos,0.027834026315789476,60.310783,0.605,0,1,0.4848,0.5777,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,159,False,specific_days,0.17914,price_history,,0,1.7671,price_history,,-0.036574,,66.0681,0.2985,-0.016157,-0.020417,late,large,none,commercial_biotech,morningstar,,,,0,0.9,81.90,45.56250000000000000000000000,,33.56,58.15217391304347826086956522,71.52173913043478260869565218,58.1162,0.6123,3.0,159,91,1.0,1.0673,1,1,-0.0066,0.5,0.55,metabolic,0.2017,moderate,1.0,186,0.027834026315789476,0.375421,-0.3175,46.50,0.897306,1.2664,1.051632,0.86655,0.0,0.0,0.18369,0.001392,0.0
NVCR,NovoCure Limited,,,D,ineligible,,,D,0.594276,0.365385,1,,0,,34,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-16.5;clinical_score:+15.7;smart_money_score:+10.8,tier=;reason=;cat_days=34;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 49031000.0, ""cash_total"": 93548000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.755894902313047, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|near_31_90|nonpos,0.042690963503649634,46.59605,0.8398,0,1,,0.0,1,1,selling,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,603.49,0.85,1,0,1.0,0,1.0,0,34,True,specific_days,-0.144329,price_history,,1,1.2523,price_history,,-0.588447,,51.5066,0.5194,-0.016157,-0.57229,late,small,none,platform_devices,morningstar,,,,0,0.8965769211700545364402578086,36.92,35.38990400000000000000000000,52.0,80.31,56.84782608695652173913043478,24.67455621301775147928994082,58.1087,0.6119,3.0,34,55,1.0,2.4418,3,4,0.0,0.5,0.95,oncology,0.679,crowded,1.0,177,0.042690963503649634,0.405724,-0.2386,29.71,0.60101,0.256,0.185705,0.0,0.0,0.0,0.18357,0.002135,0.0
TXG,"10x Genomics, Inc.",,,D,ineligible,,,D,0.705387,0.257692,1,,0,,367,0,specific_days,9,neutral,,XS,ineligible,clinical_score:-28.7;smart_money_score:+21.3;financial_score:-19.3,tier=;reason=;cat_days=367;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|far_271_540|nonpos,0.015022652542372882,41.614367,-0.8908,367,1,,0.0,1,1,neutral,-0.8111,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,critical,<=1000bps,422.35,0.85,1,0,1.0,0,1.0,0,367,False,specific_days,-0.291525,price_history,,1,1.1867,price_history,,-0.205882,,60.0033,0.7498,-0.016157,-0.189725,late,mid,none,platform_services,morningstar,,,,0,0.7786734099616858237547892720,48.60,45.56250000000000000000000000,55.0,72.61,5,14.40192743764172335600907029,3.2644,-1.7117,3.0,367,4,1.0,0.0778,0,0,0.0,0.4,0.5,respiratory,0.679,crowded,1.0,210,0.015022652542372882,0.294613,-0.54,9.10,0.06229,-1.5358,0.000751,0.0,0.0,0.0,0.0,0.000751,0.0
VCEL,Vericel Corporation,,,D,ineligible,,,D,0.355219,0.219231,1,,0,,585,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+25.4;momentum_score:-15.9;financial_score:-9.8,tier=;reason=;cat_days=585;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 137499000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|far_271_540|pos,0.1,39.777654,0.8846,0,1,1.054,1.1331,0,0,neutral,-1.1941,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,731.33,0.85,1,0,1.0,0,1.0,0,585,False,specific_days,-0.182849,price_history,,0,0.8368,price_history,,-0.412298,,60.4293,0.4807,-0.016157,-0.396141,late,small,none,commercial_biotech,morningstar,,,,0,0.9,29.27,45.56250000000000000000000000,,51.48,70.54347826086956521739130435,35.34589816641098692380743663,69.1578,1.0801,3.0,585,10,1.0,0.0115,0,0,0.0,0.4,0.5,other,-1.2302,uncrowded,1.0,106,0.1,0.644781,0.3713,40.41,0.789562,0.8049,2.02868,1.69965,0.0,0.0,0.32403,0.005,0.0
