ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
RAPT,"RAPT Therapeutics, Inc.",19,0.31,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.420775,,0,0.86039,1,0.13961,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,smart_money_score:+35.2;clinical_score:-28.9;financial_score:-3.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 76143000.0, ""cash_total"": 157344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 24.797131712698476, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",mid|none|nonpos,0.06104967901234567,,0.247,0,1,-1.3677,0.247,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,273.59,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.328286,price_history,,5,1.6346,price_history,,-0.331818,,55.8871,1.4599,-0.100422,-0.231396,mid,small,none,drug_developer,morningstar,,,,0,0.7846415306696679797411367473,40.50,41.25000000000000000000000000,77.5,24.29,13.34993209597102761430511543,38.68105226095266837684221115,12.6121,-1.3136,2.0,371,4,1.0,0.0472,0,0,0.0,0.4,0.95,oncology,0.6973,highly_crowded,1.0,120,0.06104967901234567,0.579225,0.1999,16.50,0.276408,-0.5935
CTMX,"CytomX Therapeutics, Inc.",20,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.389085,,0,0.827922,1,0.172078,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+39.9;clinical_score:-25.9;financial_score:-13.4,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 52344000.0, ""cash_total"": 34185000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 7.837001375515818, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 6}",mid|none|nonpos,0.06104967901234567,,0.2561,0,1,-1.1991,0.2561,6,6,buying,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,786.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.187498,price_history,,6,1.342,price_history,,-0.347222,,61.8927,0.9241,-0.100422,-0.2468,mid,small,none,drug_developer,morningstar,,,,0,0.7856791095120305824151113110,44.48,41.25000000000000000000000000,83.0,52.86,17.20889291283134651174488205,29.75152155324178864242241336,17.8453,-1.0931,2.0,14,7,1.0,1.1147,2,1,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,111,0.06104967901234567,0.610915,0.2817,16.47,0.272887,-0.6041
IMVT,"Immunovant, Inc.",21,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.551056,,0,0.899351,1,0.100649,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,clinical_score:-41.8;momentum_score:+22.0;financial_score:+19.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 312251000.0, ""cash_total"": 994525000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 38.220213866408756, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 6}",late|none|nonpos,0.0539193883161512,,-0.4516,652,1,-1.5309,-0.4516,6,6,selling,1.1627,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,478.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.172171,price_history,,6,0.9998,price_history,,-0.000942,,73.3223,0.5723,-0.100422,0.09948,late,mid,none,drug_developer,morningstar,,,,0,0.8870170169572486267016957249,73.42,41.25000000000000000000000000,62.0,13.81,9.616001247508637535390747970,71.00000000000000000000000000,8.2402,-1.4978,3.0,652,6,1.0,0.0081,0,0,0.0,0.4,0.6,autoimmune,0.2258,moderate,1.0,157,0.0539193883161512,0.448944,-0.1283,22.41,0.484155,-0.0397
AVBP,"ArriVent BioPharma, Inc.",22,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.484155,,0,0.944805,1,0.055195,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,clinical_score:-37.1;financial_score:+18.2;smart_money_score:+11.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 129930000.0, ""cash_total"": 300266000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.731794042946202, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|nonpos,0.0539193883161512,,-0.4846,746,1,-1.7325,-0.4846,4,4,selling,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,986.33,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,4,,,series_too_short,,no_price_series,,0.6474,-0.100422,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8370803742292153944290878163,50,41.25000000000000000000000000,54.0,50,5,60.359375000,3.8864,-1.6813,3.0,819,2,0.3333,0.0021,0,0,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,138,0.0539193883161512,0.515845,0.0397,18.78,0.371479,-0.3279
VTYX,"Ventyx Biosciences, Inc.",23,0.26,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.434859,,0,0.996753,1,0.003247,,0,no_upcoming,9,headwind,high_vol,S,sponsor_confirmed|momentum_headwind|high_risk,clinical_score:-41.3;smart_money_score:+25.7;financial_score:+21.9,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64503000.0, ""cash_total"": 192638000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.8379610250686, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,0.06104967901234567,,-0.75,129,1,-1.7325,-0.75,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,449.97,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.227983,price_history,,4,1.0464,price_history,,-0.258414,,44.4691,1.2298,-0.100422,-0.157992,mid,small,none,drug_developer,morningstar,,,,0,0.7407673183410554864956492259,45.18,41.25000000000000000000000000,72.0,27.14,5,68.25531914893617021276595744,4.0102,-1.6761,2.0,129,3,0.6667,0.5251,0,1,0.0,0.4,0.6,autoimmune,0.6973,highly_crowded,1.0,124,0.06104967901234567,0.565141,0.164,15.76,0.251761,-0.669
FDMT,"4D Molecular Therapeutics, Inc.",24,0.11,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.399648,,0,0.788961,1,0.211039,,0,no_upcoming,9,headwind,,XS,momentum_headwind|cost_haircut_<=2000bps,financial_score:+26.1;clinical_score:-23.6;smart_money_score:+10.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 137633000.0, ""cash_total"": 305063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.597952525920384, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",mid|none|nonpos,0.06104967901234567,,-0.951,958,1,-1.0235,-0.951,1,1,neutral,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1082.73,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.080145,price_history,,1,1.5896,price_history,,-0.291045,,50.9545,0.8446,-0.100422,-0.190623,mid,small,none,drug_developer,morningstar,,,,0,0.7763454812140358794990409568,35.86,41.25000000000000000000000000,55.0,67.14,21.22881142799657964891102057,70.93617021276595744680851064,19.4773,-1.0243,2.0,1292,6,1.0,0.0002,0,0,0.0,0.3,0.5,respiratory,0.2258,moderate,1.0,114,0.06104967901234567,0.600352,0.2543,24.53,0.515845,0.0397
ACLX,"Arcellx, Inc.",25,1.03,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.371479,,0,0.840909,1,0.159091,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,clinical_score:-38.2;momentum_score:+30.9;smart_money_score:+26.6,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 152083000.0, ""cash_total"": 461383000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.40509458650868, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 7}",mid|none|nonpos,0.06104967901234567,,-0.9544,503,1,-1.2843,-0.9544,7,7,buying,1.5511,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,207.9,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.48833,price_history,,7,1.0825,price_history,,-0.116963,,53.6961,0.5575,-0.100422,-0.016541,mid,mid,none,drug_developer,morningstar,,,,0,0.8080746794871794871794871795,84.30,41.25000000000000000000000000,80.0,10.00,15.25929279211307278305920226,46.34017403551129218852170414,14.1457,-1.249,2.0,1292,3,0.6667,0.004,0,0,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,106,0.06104967901234567,0.628521,0.3279,21.75,0.47007,-0.0751
INBX,"Inhibrx Biosciences, Inc.",26,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.022887,,0,0.724026,1,0.275974,,0,no_upcoming,9,neutral,drawdown_data_missing,L,sponsor_confirmed,smart_money_score:+23.6;financial_score:-16.1;clinical_score:-13.1,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 99672000.0, ""cash_total"": 153088000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 18.431013725018058, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",mid|none|pos,0.0981936923076923,,0.279,0,1,-0.6511,0.279,3,3,buying,-0.0027,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,811.15,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,3,,,series_too_short,,no_price_series,,0.7023,-0.100422,,mid,small,sev1,drug_developer,morningstar,,,drawdown,1,0.7778532089468360121389232326,50,41.25000000000000000000000000,66.5,44.29,29.75152155324178864242241336,26.80312861526080177053468134,29.0137,-0.6225,2.0,865,5,1.0,0.0046,0,0,0.0,0.4,0.95,oncology,0.6973,highly_crowded,1.0,7,0.0981936923076923,0.977113,1.9975,16.59,0.283451,-0.5726
SANA,"Sana Biotechnology, Inc.",27,0.88,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.177817,,0,0.704545,1,0.295455,,0,no_upcoming,9,tailwind,high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+39.9;financial_score:-32.9;clinical_score:-15.3,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 111187000.0, ""cash_total"": 153054000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.51854983046579, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|pos,0.0844585888324873,,-1.6099,,0,-0.5678,-1.6099,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,861.68,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.732259,price_history,,2,2.2933,price_history,,-0.212389,,67.2027,1.1156,-0.100422,-0.111967,early,small,sev1,drug_developer,morningstar,,,,0,0.7156269494697442295695570805,86.82,41.25000000000000000000000000,61.0,50,31.65771519814196545217012628,14.11361111111111111111111111,29.8441,-0.5875,0.0,2760,1,0.0,0.0,0,0,0.0,0.0,0.55,metabolic,0.6973,highly_crowded,1.0,51,0.0844585888324873,0.822183,0.9237,10.78,0.089789,-1.3421
ARTV,"Artiva Biotherapeutics, Inc.",28,0.43,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.089789,,0,0.659091,1,0.340909,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+15.0;clinical_score:-10.1;financial_score:-6.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 62025000.0, ""cash_total"": 122968000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.790665054413545, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|pos,0.0844585888324873,,-1.4928,470,1,-0.4272,-1.4928,2,2,neutral,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1301.68,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,,-0.100422,,early,micro,sev1,drug_developer,morningstar,,,drawdown,1,0.7385926609266092660926609266,50,41.25000000000000000000000000,60.0,50,34.87701811261108691795293624,38.98095192013032047870195642,33.7634,-0.4223,1.0,470,2,0.3333,0.005,0,0,0.0,0.3,0.85,oncology,0.6973,highly_crowded,1.0,26,0.0844585888324873,0.910211,1.3421,21.42,0.455986,-0.1106
REPL,"Replimune Group, Inc.",29,0.53,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.040493,,0,0.75,1,0.25,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,clinical_score:-18.6;financial_score:+13.6;smart_money_score:+9.0,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 224183000.0, ""cash_total"": 269137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.12718492467587, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,0.0981936923076923,,-0.9428,822,1,-0.8408,-0.9428,5,5,selling,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,964.73,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.148632,price_history,,5,1.1366,price_history,,-0.326916,,60.2724,0.5897,-0.100422,-0.226494,mid,small,sev1,drug_developer,morningstar,,,,0,0.8014295339696799550814149354,42.64,41.25000000000000000000000000,53.0,64.29,25.40968764146672702580353100,57.53191489361702127659574468,24.2961,-0.8213,2.0,822,7,1.0,0.0022,0,0,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,12,0.0981936923076923,0.959507,1.745,18.88,0.378521,-0.3094
AURA,"Aura Biosciences, Inc.",30,0.34,B,high_opt+no_catalyst_data,B,high_opt+no_catalyst_data,,0.008803,,0,0.672078,1,0.327922,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi|overbought_rsi,M,sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-27.5;momentum_score:+18.6;smart_money_score:+12.5,tier=B;reason=high_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 64273000.0, ""cash_total"": 47553000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.878315933595756, ""stage_bucket"": ""mid"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",mid|none|pos,0.0981936923076923,,-0.8932,339,1,-0.4544,-0.8932,2,2,selling,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.168,price_history,,2,0.4314,price_history,,-0.394297,,87.1536,0.5411,-0.100422,-0.293875,mid,small,sev2,drug_developer,morningstar,,,,0,0.8473968865494456266099227237,58.15,41.25000000000000000000000000,52.0,70.00,34.25431316332176449876766762,12.03732206629445198933655248,33.1407,-0.4485,2.0,339,5,1.0,0.0593,0,0,0.0,0.3,0.95,oncology,0.6973,highly_crowded,1.0,3,0.0981936923076923,0.991197,2.3738,9.72,0.065141,-1.513
TBPH,"Theravance Biopharma, Inc.",31,0.22,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.815141,,0,0.048701,1,0.951299,,0,no_upcoming,9,neutral,,S,cost_haircut_<=2000bps,clinical_score:+22.2;catalyst_score:-13.6;financial_score:-6.7,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 174773000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",late|none|pos,0.03298423170731707,,1.0846,0,1,1.4133,1.0846,1,1,buying,-0.7797,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1103.1,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.083119,price_history,,1,0.463,price_history,,-0.059564,,51.6245,0.5264,-0.100422,0.040858,late,small,none,drug_developer,morningstar,,,,0,0.9,52.21,41.25000000000000000000000000,55.5,90.00,77.000,48.13585069444444444444444444,75.8864,1.3528,3.0,178,43,1.0,0.0077,0,0,0.0,0.9,0.5,respiratory,0.6973,highly_crowded,1.0,232,0.03298423170731707,0.184859,-0.897,47.04,0.90669,1.3206
OCUL,"Ocular Therapeutix, Inc.",32,0.88,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.786972,,0,0.217532,1,0.782468,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-25.2;momentum_score:+9.3;smart_money_score:+8.1,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 204883000.0, ""cash_total"": 737060000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.169613877188446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|pos,0.03298423170731707,,1.0673,0,1,0.9541,1.0673,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,442.9,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.037717,price_history,,5,1.4758,price_history,,-0.01374,,60.5504,0.7517,-0.100422,0.086682,late,small,none,drug_developer,morningstar,,,,0,0.9,75.77,41.25000000000000000000000000,74.5,68.28,66.49006622516556291390728477,74.14062500000000000000000000,65.8619,0.9303,3.0,216,37,1.0,0.5337,0,0,0.0,0.4,0.55,ophthalmology,-0.4815,uncrowded,1.0,224,0.03298423170731707,0.213028,-0.796,50.48,0.963028,1.787
ANRO,"Alto Neuroscience, Inc.",33,0.43,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.466549,,0,0.50974,1,0.49026,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,catalyst_score:-10.3;smart_money_score:+9.4;financial_score:+6.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.0539193883161512,,1.0218,0,1,0.1131,1.0218,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,2,,,series_too_short,,no_price_series,,0.9516,-0.100422,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8333573290306565719250341318,50,41.25000000000000000000000000,61.0,60.07,47.24242114137294173257508199,58.39062500000000000000000000,45.8046,0.0851,2.0,475,3,0.0,0.0191,0,0,0.0,0.4,0.5,other,0.6973,highly_crowded,1.0,133,0.0539193883161512,0.533451,0.0839,30.96,0.632042,0.3373
ALDX,"Aldeyra Therapeutics, Inc.",34,0.72,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.452465,,0,0.288961,1,0.711039,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+20.1;catalyst_score:-18.7;financial_score:-4.5,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 28046337.0, ""cash_total"": 75297339.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 25.71376390435585, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 2}",late|none|nonpos,0.0539193883161512,,0.8482,0,1,0.7631,0.8482,2,2,buying,-0.3912,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1320.43,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.332169,price_history,,2,0.35,price_history,,-0.075985,,49.3838,,-0.100422,0.024437,late,small,none,drug_developer,morningstar,,,,0,0.8101043621013133208255159475,80.12,41.25000000000000000000000000,61.0,90.00,62.11920529801324503311258278,55.43750000000000000000000000,62.6168,0.7936,3.0,,19,1.0,0.9593,1,1,0.0,0.8,0.55,ophthalmology,0.2258,moderate,1.0,129,0.0539193883161512,0.547535,0.1194,31.36,0.635563,0.3466
ANNX,"Annexon, Inc.",35,0.53,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.463028,,0,0.347403,1,0.652597,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|runway_short,financial_score:-33.7;smart_money_score:+24.5;clinical_score:+10.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.0539193883161512,,0.8304,0,1,0.5721,0.8304,4,4,buying,0.3857,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.068389,price_history,,4,1.0189,price_history,,-0.209115,,59.2535,0.9497,-0.100422,-0.108693,late,small,sev2,drug_developer,morningstar,,,,0,0.8265338319504499240387986444,51.18,41.25000000000000000000000000,71.5,69.03,57.74834437086092715231788079,13.23635525173611111111111111,57.7909,0.5902,3.0,337,11,1.0,0.9083,1,1,0.0,0.4,0.6,autoimmune,0.6973,highly_crowded,1.0,132,0.0539193883161512,0.536972,0.0928,15.14,0.22007,-0.772
PTGX,"Protagonist Therapeutics, Inc.",36,1.03,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.589789,,0,0.529221,1,0.470779,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+38.3;financial_score:-21.9;catalyst_score:-17.0,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.0539193883161512,,0.8153,0,1,0.0452,0.8153,5,5,buying,0.7742,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.584855,price_history,,5,0.8439,price_history,,-0.010634,,61.3754,0.6429,-0.100422,0.089788,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,96.55,41.25000000000000000000000000,71.5,15.33,45.68810334829369082252727707,36.34416729654824892920131016,44.3123,0.0222,3.0,644,9,1.0,0.0442,0,0,0.0,0.4,0.6,autoimmune,0.2258,moderate,1.0,168,0.0539193883161512,0.410211,-0.227,32.53,0.653169,0.3939
