ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
IOVA,"Iovance Biotherapeutics, Inc.",,,D,ineligible,,,D,0.381849,0.042308,1,,0,,62,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+22.9;financial_score:-16.8;catalyst_score:+13.0,tier=;reason=;cat_days=62;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 302408000.0, ""cash_total"": 296980000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.784608872781144, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",late|near_31_90|nonpos,0.05744935042735042,30.4085,0.5931,0,1,-1.0409,0.5931,2,2,neutral,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,near,1.0,short,<=1000bps,449.86,0.85,1,0,1.0,0,1.0,0,62,False,specific_days,-0.43162,price_history,,2,1.1905,price_history,,-0.775304,,29.6371,0.9724,-0.221469,-0.553835,late,small,sev2,commercial_biotech,morningstar,,,,0,0.7961626130889437198919045941,20.96,45.07328400000000000000000000,55.0,55.31,24.15982830450700669107435930,15.24000000000000000000000000,24.0246,-0.8391,3.0,1066,25,1.0,0.6305,1,1,0.0,0.3,0.95,oncology,0.6994,highly_crowded,1.0,112,0.05744935042735042,0.618151,0.3006,6.65,0.032534,-1.8448
ARVN,"Arvinas, Inc.",,,D,ineligible,,,D,0.248288,0.880769,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-33.4;financial_score:+21.2;smart_money_score:+18.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 273800000.0, ""cash_total"": 685400000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.030679327976625, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",late|none|pos,0.0638178034682081,65.9875,0.6264,0,1,-0.0251,0.6264,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,-2.3935,-3,0,3,True,True,True,missing,0.0,adequate,<=1000bps,932.46,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.476871,price_history,,4,1.5782,price_history,,-0.829942,,23.4995,0.6174,-0.221469,-0.608473,late,small,none,commercial_biotech,morningstar,,,,0,0.8141091718402249033618367108,13.84,41.25000000000000000000000000,66.0,92.62,46.66428200704175959825499025,68.450,46.8161,0.1295,3.0,147,7,1.0,0.656,2,0,0.0,0.3,0.95,oncology,0.6994,highly_crowded,1.0,73,0.0638178034682081,0.751712,0.6799,27.02,0.563356,0.1595
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.087329,0.080769,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,financial_score:-37.3;momentum_score:+25.7;clinical_score:+12.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|nonpos,0.07648335160680529,33.354,0.6434,0,1,0.0861,0.6434,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.149071,price_history,,0,0.3277,price_history,,-0.183746,,42.5152,0.3562,-0.221469,0.037723,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8295817927170868347338935574,68.02,41.25000000000000000000000000,,50,55.05617977528089887640449438,5,53.8284,0.4275,3.0,1341,13,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4963,uncrowded,1.0,26,0.07648335160680529,0.912671,1.3574,18.81,0.368151,-0.3368
ANAB,"AnaptysBio, Inc.",,,D,ineligible,,,D,0.782534,0.188462,1,,0,,60,1,specific_days,9,tailwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-41.2;smart_money_score:+21.0;momentum_score:+13.7,tier=;reason=;cat_days=60;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|near_31_90|pos,7.917857142857142e-05,40.20758,0.078,0,1,0.6984,0.078,5,5,buying,0.7384,elite_5,0.0,0.0,0.0,,,-1.5625,-2,1,3,True,True,True,near,1.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,60,True,specific_days,0.592204,price_history,,5,1.8919,price_history,,-0.539053,,57.0592,0.5912,-0.221469,-0.317584,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8316624621594349142280524723,64.22,44.66680177777777777777777778,71.5,66.25,62.69230769230769230769230769,9.280177777777777777777777778,62.1273,0.7802,2.0,60,9,1.0,0.7068,1,1,0.0,0.4,0.5,dermatology,0.6994,highly_crowded,1.0,229,7.917857142857142e-05,0.217466,-0.7808,30.56,0.642123,0.3641
EOLS,"Evolus, Inc. Common Stock",,,D,ineligible,,,D,0.07363,0.057692,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:-28.0;momentum_score:+12.5;smart_money_score:+9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 55092000.0, ""cash_total"": 43523000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.480069701590068, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|none|nonpos,0.07648335160680529,31.552149,0.6243,0,1,-0.4376,0.6243,1,1,selling,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,short,<=2000bps,1511.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.234166,price_history,,1,1.4531,price_history,,-0.312178,,35.1649,0.5726,-0.221469,-0.090709,late,micro,sev2,commercial_pharma,morningstar,,,,0,0.8690195476936856247201074787,51.71,41.25000000000000000000000000,48.5,46.23,43.39870106187490356155928685,11.17699785380633758363842950,42.1709,-0.0679,3.0,,5,1.0,0.071,0,0,0.0,0.4,0.5,dermatology,-3.1267,uncrowded,1.0,22,0.07648335160680529,0.92637,1.4493,10.01,0.083904,-1.3793
CATX,"Perspective Therapeutics, Inc.",,,D,ineligible,,,D,0.621575,0.673077,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-27.3;clinical_score:+23.3;catalyst_score:-9.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 57827000.0, ""cash_total"": 174137000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.13613018140315, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",early|none|nonpos,0.022949259259259256,57.279857,-0.5026,0,1,,-0.5026,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,741.74,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.177544,price_history,,2,1.5562,price_history,,-0.884239,,31.6075,0.7923,-0.221469,-0.66277,early,small,none,platform_devices,morningstar,,,,0,0.7565759390310288513881328253,23.32,41.25000000000000000000000000,58.0,77.78,73.89830508474576271186440678,56.42857142857142857142857143,72.8483,1.2358,1.0,1005,5,1.0,0.0043,0,0,0.0,0.3,0.85,oncology,0.6994,highly_crowded,1.0,182,0.022949259259259256,0.378425,-0.3096,43.19,0.830479,0.9561
AQST,"Aquestive Therapeutics, Inc.",,,D,ineligible,,,D,0.018836,0.696154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+21.2;clinical_score:-11.9;catalyst_score:-9.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 43963000.0, ""cash_total"": 129063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.22862407024088, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.07648335160680529,57.8075,0.6167,0,1,-0.6376,0.6167,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,-1.5625,-2,0,2,True,True,True,missing,0.0,adequate,<=1000bps,726.16,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.032528,price_history,,4,1.5373,price_history,,-0.487632,,47.08,0.9486,-0.221469,-0.266163,late,small,none,commercial_pharma,morningstar,,,,0,0.8092350046860356138706654171,44.65,41.25000000000000000000000000,72.0,65.85,38.94471797893083084346813674,57.40000000000000000000000000,37.1947,-0.2794,3.0,,5,1.0,0.0,0,0,0.0,0.3,0.6,cns,0.6994,highly_crowded,1.0,6,0.07648335160680529,0.981164,2.0784,26.35,0.542808,0.1075
STOK,"Stoke Therapeutics, Inc.",,,D,ineligible,,,D,0.125,0.234615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+43.6;clinical_score:-31.4;financial_score:-12.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 83394000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",late|none|nonpos,0.07648335160680529,42.015146,0.5398,0,1,-1.9058,0.5398,6,6,buying,1.1248,elite_6,0.0,0.0,0.0,,,2.5927,3,3,0,True,True,True,missing,0.0,adequate,<=1000bps,603.91,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.256375,price_history,,6,1.4152,price_history,,-0.620434,,30.0665,0.7422,-0.221469,-0.398965,late,mid,none,commercial_biotech,morningstar,,,,0,0.8234696503664544034602907605,31.39,41.25000000000000000000000000,80.0,71.03,5,24.17032554092005854198805426,4.3,-1.6773,3.0,700,2,0.3333,0.0044,0,0,0.0,0.5,0.5,other,-3.3659,uncrowded,1.0,37,0.07648335160680529,0.875,1.1503,16.62,0.268836,-0.6163
ARWR,"Arrowhead Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.02226,0.496154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-18.2;smart_money_score:+17.0;financial_score:+13.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 714967000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.07648335160680529,52.728321,0.5991,0,1,-0.965,0.5991,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,-2.3935,-3,0,3,True,True,True,missing,0.0,adequate,<=400bps,234.38,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.151616,price_history,,2,1.7169,price_history,,-0.56872,,27.2649,0.7267,-0.221469,-0.347251,late,mid,none,commercial_biotech,morningstar,,,,0,0.7957108366229466445944225137,34.73,41.25000000000000000000000000,61.0,57.06,25.84143416235323822749652821,57.35849056603773584905660377,26.3636,-0.7397,3.0,366,28,1.0,1.2561,3,1,0.0,0.4,0.5,respiratory,-0.4963,uncrowded,1.0,7,0.07648335160680529,0.97774,2.0092,21.41,0.464041,-0.0903
IDYA,"IDEAYA Biosciences, Inc.",,,D,ineligible,,,D,0.898973,0.719231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+19.4;smart_money_score:+17.3;clinical_score:-15.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 71098000.0, ""cash_total"": 639388000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 107.9166221272047, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 6}",mid|none|nonpos,-0.07912527710843374,58.173615,-1.294,448,1,-0.6604,-1.294,6,6,neutral,1.1248,elite_6,0.0,0.0,0.0,,,-1.5625,-2,0,2,True,True,True,missing,0.0,adequate,<=1000bps,591.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.25403,price_history,,6,1.0923,price_history,,-0.626709,,28.4417,0.3864,-0.221469,-0.40524,mid,mid,none,commercial_biotech,morningstar,,,,0,0.8493134789070538470332685492,32.67,41.25000000000000000000000000,65.0,61.30,32.59040105193951347797501644,67.07692307692307692307692308,31.5404,-0.5197,2.0,655,6,1.0,0.0167,0,0,0.0,0.3,0.95,oncology,0.6994,highly_crowded,1.0,263,-0.07912527710843374,0.101027,-1.2757,29.98,0.625,0.3186
BIOA,"BioAge Labs, Inc.",,,D,ineligible,,,D,0.892123,0.534615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-34.9;smart_money_score:+31.4;financial_score:+18.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 53376000.0, ""cash_total"": 285778000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 63.32104316546763, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 4}",mid|none|nonpos,-0.07912527710843374,54.538,-0.007,0,1,-2.1346,-0.007,4,4,buying,0.352,elite_4,0.0,0.0,0.0,,,0.0996,0,1,1,True,True,True,missing,0.0,adequate,<=1000bps,809.82,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.240478,price_history,,4,1.1075,price_history,,-0.854433,,33.2994,1.0312,-0.221469,-0.632964,mid,small,none,commercial_pharma,morningstar,,,,0,0.8343357959641255605381165919,25.19,41.25000000000000000000000000,72.0,65.88,5.618014464168310322156476000,58.76000000000000000000000000,4.0402,-1.6884,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.55,metabolic,0.6994,highly_crowded,1.0,261,-0.07912527710843374,0.107877,-1.2379,20.07,0.419521,-0.2031
SERA,"Sera Prognostics, Inc.",,,D,ineligible,,,D,0.690068,0.526923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-18.2;smart_money_score:+10.2;clinical_score:+6.2,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 19503000.0, ""cash_total"": 43304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.633591307467583, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.022949259259259256,54.50739,-2.0363,,0,,-2.0363,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.403608,price_history,,1,1.4512,price_history,,-0.685201,,37.1185,,-0.221469,-0.463732,early,micro,none,platform_devices,morningstar,,,,0,0.7540628675291350368865604619,27.04,41.25000000000000000000000000,55.5,74.56,51.52542372881355932203389831,51.11864406779661016949152542,50.1254,0.2701,0.0,639,3,0.0,0.0,0,0,0.0,0.0,0.5,other,-1.2137,moderate,1.0,202,0.022949259259259256,0.309932,-0.496,29.67,0.618151,0.3006
STVN,Stevanato Group S.p.A.,,,D,ineligible,,,D,0.693493,0.05,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown,XS,ineligible,financial_score:-28.2;momentum_score:+24.7;catalyst_score:+16.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""early"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",early|none|nonpos,0.022949259259259256,31.34,-2.108,,0,,-2.108,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,critical,<=2000bps,1065.18,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.047997,price_history,,0,0.1496,price_history,,-0.362023,,46.7397,0.4363,-0.221469,-0.140554,early,unknown,sev2,platform_devices,morningstar,,,,0,0.5353861683848797250859106529,57.95,50,,50,19.91669060614765871875897731,5,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,203,0.022949259259259256,0.306507,-0.5058,6.68,0.035959,-1.7996
PACB,Pacific Biosciences of Californ,,,D,ineligible,,,D,0.666096,0.919231,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-26.5;financial_score:+22.0;smart_money_score:+11.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 111209000.0, ""cash_total"": 279506000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 30.160076972187504, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",early|none|nonpos,0.022949259259259256,68.6035,-2.108,,0,,-2.108,2,2,buying,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,913.25,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.233858,price_history,,2,1.2202,price_history,,-0.685333,,38.563,1.0113,-0.221469,-0.463864,early,small,sev1,platform_devices,morningstar,,,,0,0.6283799231009040839654993245,35.88,50,58.0,87.50,19.91669060614765871875897731,68.450,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,195,0.022949259259259256,0.333904,-0.4292,18.59,0.364726,-0.3459
MYGN,"Myriad Genetics, Inc.",,,D,ineligible,,,D,0.659247,0.642308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-24.4;financial_score:+22.8;momentum_score:-15.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 149600000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 1}",early|none|nonpos,0.022949259259259256,56.866786,-2.108,,0,,-2.108,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1416.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.258442,price_history,,1,0.9512,price_history,,-0.68986,,27.6394,0.6452,-0.221469,-0.468391,early,small,sev1,platform_diagnostics,morningstar,,,,0,0.6180549426301853486319505737,28.98,50,55.5,59.59,19.91669060614765871875897731,67.14285714285714285714285714,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,193,0.022949259259259256,0.340753,-0.4104,16.15,0.251712,-0.6691
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.655822,0.35,1,,0,,,0,no_upcoming,9,headwind,high_beta|deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,catalyst_score:+19.4;momentum_score:-12.8;clinical_score:-10.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.022949259259259256,48.190796,-2.108,,0,-1.2325,-2.108,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.41522,price_history,,0,1.8029,price_history,,-0.805115,,29.01,0.6854,-0.221469,-0.583646,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,17.76,50,,83.14,19.91669060614765871875897731,34.53287981859410430839002268,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,192,0.022949259259259256,0.344178,-0.4011,13.30,0.166096,-0.9697
ILMN,"Illumina, Inc.",,,D,ineligible,,,D,0.642123,0.442308,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+10.0;momentum_score:-9.5;clinical_score:+1.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 215000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""4.0"", ""tier1_count"": 2}",early|none|nonpos,0.022949259259259256,50.959702,-2.0902,,0,,-2.0902,2,2,selling,-0.4208,elite_2,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=400bps,196.98,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.334537,price_history,,2,0.7214,price_history,,-0.488624,,25.0304,0.6123,-0.221469,-0.267155,early,large,none,platform_diagnostics,morningstar,,,,0,0.6753268307322929171668667467,32.46,41.25000000000000000000000000,52.0,74.20,43.03776054135146350027131411,41.10600402183280666475150818,41.6378,-0.0906,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.6485,uncrowded,1.0,188,0.022949259259259256,0.357877,-0.3641,25.56,0.532534,0.0816
FTRE,Fortrea Holdings Inc.,,,D,ineligible,,,D,0.638699,0.396154,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+20.3;momentum_score:-15.8;clinical_score:-15.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 15600000.0, ""cash_total"": 131300000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 43.69230769230769, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",early|none|nonpos,0.022949259259259256,49.519237,-2.108,,0,-1.2325,-2.108,1,1,buying,-0.8072,elite_1,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=1000bps,770.09,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.435279,price_history,,1,1.608,price_history,,-0.812562,,20.6694,0.8315,-0.221469,-0.591093,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6175428571428571428571428571,19.45,50,55.5,90.13,19.91669060614765871875897731,31.29719387755102040816326531,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,187,0.022949259259259256,0.361301,-0.355,14.37,0.207192,-0.8162
BRKR,Bruker Corporation,,,D,ineligible,,,D,0.618151,0.511538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-19.6;financial_score:+10.7;catalyst_score:+10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 95700000.0, ""cash_total"": 293100000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 36.75235109717868, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.022949259259259256,53.799907,-2.108,,0,,-2.108,0,0,neutral,-1.1936,,0.0,0.0,0.0,,,0.0996,0,0,0,True,True,True,missing,0.0,adequate,<=400bps,329.83,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.243946,price_history,,0,0.4348,price_history,,-0.554136,,27.2923,0.4312,-0.221469,-0.332667,early,mid,sev1,platform_devices,morningstar,,,,0,0.6982434949267192784667418264,37.96,50,,67.41,19.91669060614765871875897731,50.25423728813559322033898305,20.0917,-1.0062,,,,,,,,,,,,-1.6919,unknown,1.0,181,0.022949259259259256,0.381849,-0.3006,16.62,0.27226,-0.606
