ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
EXEL,"Exelixis, Inc.",,,D,ineligible,,,D,0.549822,0.765385,1,,0,,,0,no_upcoming,9,headwind,,XS,ineligible,clinical_score:+9.9;catalyst_score:-8.9;momentum_score:-7.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 1059091000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,59.862113,1.0897,0,1,0.6839,0.6402,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,299.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.086585,price_history,,0,0.4821,price_history,,-0.289292,,49.9197,0.4304,-0.391106,0.101814,late,large,none,commercial_biotech,morningstar,,,,0,0.9,43.05,41.25000000000000000000000000,,74.00,60.14084507042253521126760564,56.33802816901408450704225352,60.6925,0.7122,3.0,60,78,1.0,1.6089,1,2,-0.0092,0.4,0.95,oncology,0.7029,highly_crowded,1.0,155,0.06877803448275861,0.450178,-0.1252,40.73,0.809609,0.8765
IONS,"Ionis Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.574733,0.611538,1,,0,,,0,no_upcoming,9,neutral,,XS,ineligible,financial_score:+15.6;catalyst_score:-14.2;momentum_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 130874000.0, ""cash_total"": 2240171000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 187.5823540904904, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,49.981042,0.8881,0,1,0.6653,0.6216,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,247.51,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.030568,price_history,,0,0.6215,price_history,,-0.146116,,34.1544,0.2985,-0.391106,0.24499,late,large,none,commercial_biotech,morningstar,,,,0,0.9,49.90,41.25000000000000000000000000,,22.84,59.71830985915492957746478873,71.12676056338028169014084507,60.4084,0.7002,3.0,138,82,1.0,2.5202,2,5,0.0,0.5,0.55,metabolic,0.2326,moderate,1.0,162,0.06877803448275861,0.425267,-0.1884,47.19,0.919929,1.4046
SIGA,SIGA Technologies Inc.,,,D,ineligible,,,D,0.624555,0.865385,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-12.7;financial_score:+10.8;clinical_score:+9.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag|deep_drawdown,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 171955584.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,65.567286,0.0499,189,1,0.4191,0.4473,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.551459,price_history,,0,0.6462,price_history,,-0.647801,,43.9798,0.5084,-0.391106,-0.256695,late,small,none,commercial_pharma,morningstar,,,,0,0.9,36.14,41.25000000000000000000000000,,90.00,58.45070422535211267605633803,59.64285714285714285714285714,57.2227,0.5659,3.0,189,6,1.0,0.3143,0,0,0.0,0.4,0.55,infectious_disease,0.7029,highly_crowded,1.0,176,0.06877803448275861,0.375445,-0.3175,43.98,0.852313,1.0464
RIGL,"Rigel Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.880783,0.719231,1,,0,,514,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,momentum_score:-29.5;financial_score:+13.0;smart_money_score:+9.9,tier=;reason=;cat_days=514;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 137143000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|far_271_540|pos,0.0006644444444444445,57.793643,0.8744,0,1,0.3306,0.2865,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,815.97,0.85,1,0,1.0,0,1.0,0,514,False,specific_days,-0.345565,price_history,,1,1.056,price_history,,-0.785507,,33.2629,0.9981,-0.391106,-0.394401,late,small,none,commercial_biotech,morningstar,,,,0,0.8466212467896334345085220640,16.01,45.56250000000000000000000000,55.5,80.67,52.11267605633802816901408451,58.57142857142857142857142857,52.9105,0.384,3.0,26,17,1.0,0.8517,2,1,0.0,0.8,0.6,autoimmune,-0.4728,uncrowded,1.0,248,0.0006644444444444445,0.119217,-1.1789,40.99,0.816726,0.903
COLL,"Collegium Pharmaceutical, Inc.",,,D,ineligible,,,D,0.094306,0.942308,1,,0,,,0,no_upcoming,9,tailwind,,XS,ineligible,clinical_score:-32.8;financial_score:+22.5;momentum_score:+12.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 386679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,72.476143,-0.1702,,0,-1.4889,-1.6539,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.17,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.051333,price_history,,0,0.588,price_history,,-0.162667,,60.3348,0.4474,-0.391106,0.228439,late,small,none,commercial_pharma,morningstar,,,,0,0.9,56.22,41.25000000000000000000000000,,90.00,10.79349335449315611981749652,66.07142857142857142857142857,9.7439,-1.4367,3.0,,2,0.0,0.0,0,0,0.0,0.4,0.5,other,-1.4132,uncrowded,1.0,27,0.1,0.905694,1.3147,23.98,0.503559,0.0089
INVA,"Innoviva, Inc.",,,D,ineligible,,,D,0.183274,0.934615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:+22.4;clinical_score:-14.4;catalyst_score:-5.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 550941000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",late|none|nonpos,0.1,71.586571,-0.1265,,0,-0.5336,-0.5784,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,731.28,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.073103,price_history,,0,0.2506,price_history,,-0.359012,,46.4891,0.3385,-0.391106,0.032094,late,small,none,commercial_biotech,morningstar,,,,0,0.9,44.54,41.25000000000000000000000000,,90.00,32.47525843637726200709735723,69.28571428571428571428571428,31.3566,-0.5251,3.0,,3,0.0,0.0,0,0,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,52,0.1,0.816726,0.903,35.82,0.724199,0.5954
IOVA,"Iovance Biotherapeutics, Inc.",,,D,ineligible,,,D,0.649466,0.173077,1,,0,,178,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:-19.3;clinical_score:+15.1;smart_money_score:+12.5,tier=;reason=;cat_days=178;strength=mid;decay_w=0.7,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 302408000.0, ""cash_total"": 296980000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.784608872781144, ""stage_bucket"": ""mid"", ""surv_score"": ""-1.0"", ""tier1_count"": 2}",mid|near_91_180|pos,0.048718235294117646,33.493167,0.3815,0,1,0.5741,0.5303,2,2,neutral,-0.3865,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=1000bps,449.86,0.85,1,0,1.0,0,1.0,0,178,False,specific_days,-0.091565,price_history,,2,1.3151,price_history,,-0.644285,,42.9011,0.9724,-0.391106,-0.253179,mid,small,sev2,commercial_biotech,morningstar,,,,0,0.7639043959769465476325008476,31.24,45.56250000000000000000000000,55.0,47.94,57.64705882352941176470588235,23.25814857533427314280832158,57.8573,0.5926,2.0,87,19,1.0,0.8361,1,2,0.0,0.3,0.95,oncology,0.7029,highly_crowded,1.0,183,0.048718235294117646,0.350534,-0.3839,11.80,0.1121,-1.2154
ALVO,Alvotech,,,D,ineligible,,,D,0.485765,0.119231,1,,0,,,0,no_upcoming,9,headwind,drawdown_data_missing,XS,ineligible,financial_score:-32.0;clinical_score:+19.5;momentum_score:+8.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,28.826,0.8808,0,1,0.343,0.3634,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.125588,price_history,,0,0.6837,price_history,,,series_too_short,36.7531,0.9498,-0.391106,,late,unknown,sev2,commercial_pharma,morningstar,,,drawdown,1,0.7957565974171813587871982033,45.38,41.25000000000000000000000000,,50,56.54929577464788732394366197,5,54.7307,0.4608,3.0,378,5,1.0,0.0936,0,0,0.0,0.3,0.55,ophthalmology,0.7029,highly_crowded,1.0,137,0.06877803448275861,0.514235,0.0357,15.25,0.229537,-0.7404
AQST,"Aquestive Therapeutics, Inc.",,,D,ineligible,,,D,0.033808,0.757692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+25.6;clinical_score:-21.2;financial_score:+14.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 43963000.0, ""cash_total"": 129063000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 35.22862407024088, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.1,59.799429,0.8445,0,1,-0.9115,-1.0181,4,4,buying,0.3949,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,726.16,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.255629,price_history,,4,0.9638,price_history,,-0.862637,,37.6529,0.9486,-0.391106,-0.471531,late,small,none,commercial_pharma,morningstar,,,,0,0.8092302284710017574692442882,32.89,41.25000000000000000000000000,72.0,74.00,25.21479424276488351076726399,60.71428571428571428571428572,23.3962,-0.8609,3.0,,4,1.0,0.0,0,0,0.0,0.3,0.6,cns,0.7029,highly_crowded,1.0,10,0.1,0.966192,1.8276,21.04,0.428826,-0.1794
KMDA,Kamada Ltd.,,,D,ineligible,,,D,0.581851,0.111538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:-31.1;clinical_score:+17.3;momentum_score:+8.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,financials_missing,1,"cash_runway_lt_6m,sponsor_absent_late_stage,survivability_critical","{""burn_ttm"": 0.0, ""cash_total"": 0.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 0.0, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 0}",late|none|pos,0.06877803448275861,28.692,0.8756,0,1,0.2161,0.2237,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,critical,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.10718,price_history,,0,0.4137,price_history,,-0.351906,,44.4053,0.3562,-0.391106,0.0392,late,unknown,sev2,commercial_pharma,morningstar,,,,0,0.8372182113275128721737183792,44.71,41.25000000000000000000000000,,50,53.38028169014084507042253521,5,52.3307,0.3595,3.0,2219,13,1.0,0.0,0,0,0.0,0.4,0.55,infectious_disease,-0.4728,uncrowded,1.0,164,0.06877803448275861,0.418149,-0.2066,17.56,0.329181,-0.4422
ZLAB,Zai Lab Limited,,,D,ineligible,,,D,0.980427,0.457692,1,,0,,421,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,financial_score:+29.9;clinical_score:-19.4;momentum_score:-9.7,tier=;reason=;cat_days=421;strength=far;decay_w=0.3,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 150789000.0, ""cash_total"": 689573000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 54.87718600163142, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 3}",late|far_271_540|nonpos,-0.015066758064516128,45.628,0.8502,0,1,-0.7434,-0.7885,3,3,selling,0.0042,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=1000bps,827.45,0.85,1,0,1.0,0,1.0,0,421,False,specific_days,-0.244765,price_history,,3,0.5697,price_history,,-0.660147,,52.1655,0.3972,-0.391106,-0.269041,late,mid,none,commercial_biotech,morningstar,,,,0,0.8666717678100263852242744063,37.39,45.56250000000000000000000000,48.0,10.00,27.70581233882166236857766316,77.000,28.6262,-0.6403,3.0,421,23,1.0,0.8931,2,1,0.0,0.4,0.95,oncology,0.7029,highly_crowded,1.0,276,-0.015066758064516128,0.019573,-2.0626,23.54,0.492883,-0.0178
AMRX,"Amneal Pharmaceuticals, Inc.",,,D,ineligible,,,D,0.902135,0.219231,1,,0,,27,1,specific_days,9,headwind,deep_drawdown,XS,ineligible,clinical_score:+11.5;momentum_score:-8.4;catalyst_score:-3.2,tier=;reason=;cat_days=27;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,sponsor_absent_late_stage,"{""burn_ttm"": 0.0, ""cash_total"": 201249000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 0}",late|near_0_30|pos,-0.0008885882352941176,37.392049,0.8718,0,1,0.0977,0.0933,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,544.86,0.85,1,0,1.0,0,1.0,0,27,True,specific_days,-0.18116,price_history,,0,0.7787,price_history,,-0.602996,,46.6732,0.3236,-0.391106,-0.21189,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,30.44,35.66178177777777777777777778,,39.33,50.42253521126760563380281690,38.97455278407659360040312422,50.5556,0.2847,3.0,27,13,1.0,1.1978,1,1,0.0,0.4,0.6,autoimmune,0.7029,highly_crowded,1.0,254,-0.0008885882352941176,0.097865,-1.2938,34.28,0.699288,0.5224
ZYME,Zymeworks Inc.,,,D,ineligible,,,D,0.382562,0.419231,1,,0,,,0,no_upcoming,9,tailwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+21.4;clinical_score:-18.0;momentum_score:+17.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 22746000.0, ""cash_total"": 64834000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.204167765761014, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,43.705011,-0.8088,490,1,-0.3091,-0.3538,7,7,buying,1.5669,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,781.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.183751,price_history,,7,0.3259,price_history,,-0.654545,,68.6987,0.7975,-0.391106,-0.263439,mid,small,none,commercial_biotech,morningstar,,,,0,0.8070477321088587747788106171,73.19,41.25000000000000000000000000,77.0,20.27,37.57571874065530351574180870,48.82780127301465248408731684,36.8071,-0.2952,2.0,490,3,0.6667,0.0176,0,0,0.0,0.3,0.95,oncology,-0.4728,uncrowded,1.0,108,0.1,0.617438,0.2988,30.53,0.613879,0.2894
AUPH,Aurinia Pharmaceuticals Inc,,,D,ineligible,,,D,0.040925,0.403846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+17.7;momentum_score:-17.0;financial_score:-9.7,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 0.0, ""cash_total"": 80160000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,43.663041,0.8683,0,1,-0.0537,-0.0981,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,819.87,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.301493,price_history,,1,0.5718,price_history,,-0.838962,,28.6191,0.4141,-0.391106,-0.447856,late,small,none,commercial_biotech,morningstar,,,,0,0.8763407441860465116279069767,20.82,41.25000000000000000000000000,55.5,76.67,43.38050210496153761378915118,28.14342403628117913832199547,42.2619,-0.0652,3.0,972,11,1.0,0.0005,0,0,0.0,0.6,0.55,ophthalmology,0.7029,highly_crowded,1.0,12,0.1,0.959075,1.74,30.29,0.606762,0.2709
EOLS,"Evolus, Inc. Common Stock",,,D,ineligible,,,D,0.129893,0.388462,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,XS,ineligible,financial_score:-18.6;smart_money_score:+16.6;clinical_score:-9.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,fundamental_red_flag,1,survivability_critical,"{""burn_ttm"": 55092000.0, ""cash_total"": 43523000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 9.480069701590068, ""stage_bucket"": ""late"", ""surv_score"": ""-5.0"", ""tier1_count"": 1}",late|none|nonpos,0.1,42.893582,-0.2117,199,1,-1.0229,-1.1407,1,1,selling,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1511.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.10385,price_history,,1,0.7007,price_history,,-0.455524,,32.7484,0.5726,-0.391106,-0.064418,late,micro,sev2,commercial_pharma,morningstar,,,,0,0.8690122494681446646512148696,34.00,41.25000000000000000000000000,48.5,86.08,22.43404086490775639754017060,13.25684939055302078511759131,20.9969,-0.9621,3.0,,3,0.6667,0.206,0,0,0.0,0.3,0.5,other,-3.0591,uncrowded,1.0,37,0.1,0.870107,1.1269,5.78,0.019573,-2.0626
CMPS,COMPASS Pathways Plc - American,,,D,ineligible,,,D,0.656584,0.642308,1,,0,,72,0,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,smart_money_score:+21.9;momentum_score:-17.8;clinical_score:+17.3,tier=;reason=;cat_days=72;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 119452000.0, ""cash_total"": 185937000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.924559632728812, ""stage_bucket"": ""mid"", ""surv_score"": ""1.0"", ""tier1_count"": 5}",mid|near_31_90|nonpos,0.029348727272727276,52.532,0.3971,0,1,,0.0,5,5,buying,0.7855,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=1000bps,762.54,0.85,1,0,1.0,0,1.0,0,72,False,specific_days,-0.294027,price_history,,5,1.0818,price_history,,-0.795752,,42.2932,0.7735,-0.391106,-0.404646,mid,small,sev1,platform_services,morningstar,,,,0,0.7804504504504504504504504505,37.82,45.56250000000000000000000000,77.5,71.62,72.94117647058823529411764706,44.22444359007219445512409757,72.3371,1.2034,2.0,72,6,1.0,0.7477,1,1,0.0,0.3,0.6,cns,0.7029,highly_crowded,1.0,185,0.029348727272727276,0.343416,-0.4032,36.75,0.734875,0.6276
MRVI,"Maravai LifeSciences Holdings, Inc.",,,D,ineligible,,,D,0.766904,0.334615,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-18.7;catalyst_score:+18.1;financial_score:+11.3,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 34805000.0, ""cash_total"": 243574000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 82.10337595173107, ""stage_bucket"": ""early"", ""surv_score"": ""-2.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,41.190069,-1.5506,,0,-1.3825,-1.4282,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1558.12,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.371516,price_history,,0,0.4138,price_history,,-0.662386,,32.2108,0.6854,-0.391106,-0.27128,early,small,sev1,commercial_biotech,morningstar,,,,0,0.6673252766757151806222593443,21.31,50,,50,13.18339100346020761245674740,43.17348717024217294633735954,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,216,0.0032132440476190477,0.233096,-0.7287,12.34,0.129893,-1.1269
LAB,Standard BioTools Inc.,,,D,ineligible,,,D,0.895018,0.626923,1,,0,,57,1,specific_days,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:+22.6;momentum_score:-18.4;financial_score:-13.3,tier=;reason=;cat_days=57;strength=near;decay_w=1.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 73153000.0, ""cash_total"": 129418000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 21.229696663158037, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 1}",late|near_31_90|nonpos,-0.000286936170212766,51.18601,1.1216,0,1,,0.0,1,1,buying,-0.7772,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,57,True,specific_days,-0.255106,price_history,,1,0.8492,price_history,,-0.772358,,45.7772,0.7324,-0.391106,-0.381252,late,small,sev1,platform_devices,morningstar,,,,0,0.8246185644494550920706501315,26.74,44.00714711111111111111111111,55.5,90.00,67.74647887323943661971830986,31.86224489795918367346938776,69.4965,1.0836,3.0,0,735,1.0,2.9077,8,7,0.0476,0.8,0.95,oncology,0.7029,highly_crowded,1.0,252,-0.000286936170212766,0.104982,-1.2537,22.80,0.47153,-0.0714
TKNO,"Alpha Teknova, Inc.",,,D,ineligible,,,D,0.827402,0.303846,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown|deep_drawdown_rel_xbi,XS,ineligible,clinical_score:-19.6;catalyst_score:+17.2;financial_score:+1.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,0,deep_drawdown,0,,"{""burn_ttm"": 8184000.0, ""cash_total"": 22116000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 32.42815249266862, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.0032132440476190477,39.708208,-1.5506,,0,-1.3933,-1.5486,0,0,neutral,-1.1679,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.092524,price_history,,0,0.92,price_history,,-0.826136,,63.7233,0.5979,-0.391106,-0.43503,early,micro,sev1,commercial_pharma,morningstar,,,,0,0.6804914634146341463414634146,33.24,50,,50,13.18339100346020761245674740,34.57823913879277201076509035,13.3584,-1.2843,,,,,,,,,,,,-1.6484,unknown,1.0,233,0.0032132440476190477,0.172598,-0.9439,11.32,0.097865,-1.2938
