ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn
SERA,"Sera Prognostics, Inc.",142,0.16,B,high_quality+no_catalyst_data,,,B,0.696911,0.865385,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_>2000bps,financial_score:+10.7;clinical_score:-9.9;catalyst_score:-7.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 19503000.0, ""cash_total"": 43304000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 26.633591307467583, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 1}",early|none|nonpos,0.005644702702702703,68.078167,-1.4258,,0,,-0.0,1,1,buying,-0.7457,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2050.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.238399,price_history,,1,0.4579,price_history,,,series_too_short,41.101,,-0.228536,,early,micro,none,platform_devices,morningstar,,,drawdown,1,0.7464239038785834738617200675,50,41.25000000000000000000000000,55.5,88.89,39.26992836457857033988721232,59.92592592592592592592592593,37.811,-0.2583,0.0,1190,3,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.124,uncrowded,1.0,181,0.005644702702702703,0.303089,-0.5155,26.37,0.550193,0.1261
CTKB,"Cytek Biosciences, Inc.",143,0.2,C,low_quality+no_catalyst_data,,,C,0.600386,0.388462,1,,0,,,0,no_upcoming,9,neutral,drawdown_data_missing,S,cost_haircut_<=2000bps,clinical_score:-22.6;catalyst_score:+10.8;momentum_score:+10.8,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 3915000.0, ""cash_total"": 93281000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 285.91877394636015, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 0}",early|none|nonpos,0.005644702702702703,45.61607,-1.4728,,0,,-0.0,0,0,neutral,-1.1342,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1537.39,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.28297,price_history,,0,0.1418,price_history,,,series_too_short,58.5788,0.7238,-0.228536,,early,small,sev1,platform_devices,morningstar,,,drawdown,1,0.6625918460264900662251655629,50,50,,50,16.62703856119493979576284103,40.25793360928496063631198766,16.802,-1.1468,,,,,,,,,,,,-1.6497,unknown,1.0,156,0.005644702702702703,0.399614,-0.2543,13.70,0.156371,-1.0095
MRNA,"Moderna, Inc.",144,0.96,C,low_quality+no_catalyst_data,,,C,0.453668,0.580769,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,momentum_score:+41.2;financial_score:-24.3;catalyst_score:-14.1,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 1873000000.0, ""cash_total"": 2595000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.625734116390817, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,51.819474,0.9229,0,1,0.3348,-0.4593,3,3,selling,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,132.16,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.929894,price_history,,3,0.6889,price_history,,-0.139885,,59.9402,0.6347,-0.228536,0.088651,late,large,sev1,commercial_biotech,morningstar,,,,0,0.8724371550151975683890577508,96.55,41.25000000000000000000000000,57.0,52.94,50.95238095238095238095238095,31.06771926877746983567089388,51.8351,0.3349,3.0,55,24,1.0,0.7574,1,1,0.0,0.4,0.95,oncology,0.7214,highly_crowded,1.0,118,0.01880787591240876,0.546332,0.1164,25.13,0.519305,0.0484
MIRM,"Mirum Pharmaceuticals, Inc.",145,0.96,C,low_quality+no_catalyst_data,,,C,0.445946,0.273077,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+14.2;catalyst_score:-11.1;clinical_score:-7.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 383327000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,40.541235,0.9202,0,1,0.0819,-0.1965,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,372.43,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.055115,price_history,,3,0.529,price_history,,-0.292731,,76.3658,0.4303,-0.228536,-0.064195,late,mid,none,commercial_biotech,morningstar,,,,0,0.8900107047486357831185417392,55.07,41.25000000000000000000000000,66.5,15.54,45.30808208056885305562554240,53.52941176470588235294117647,44.0976,0.0076,3.0,363,10,1.0,0.1013,0,0,0.0,0.4,0.55,infectious_disease,0.7214,highly_crowded,1.0,116,0.01880787591240876,0.554054,0.1359,34.17,0.669884,0.4396
BCRX,"BioCryst Pharmaceuticals, Inc.",146,0.81,C,low_quality+no_catalyst_data,,,C,0.361004,0.188462,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,financial_score:-17.9;smart_money_score:+15.5;momentum_score:+6.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 212873000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,34.202604,0.92,0,1,-0.1057,-0.1465,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,517.78,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.075916,price_history,,3,1.0134,price_history,,-0.112748,,49.1243,0.4141,-0.228536,0.115788,late,mid,none,commercial_pharma,morningstar,,,,0,0.8862416269610691458454386984,51.92,41.25000000000000000000000000,60.5,33.11,44.38649533887629125724363820,27.17800845828527489427143407,43.6342,-0.012,3.0,215,24,1.0,0.3917,0,0,0.0,0.8,0.55,infectious_disease,0.7214,highly_crowded,1.0,94,0.01880787591240876,0.638996,0.3558,31.01,0.608108,0.2744
ALKS,Alkermes plc,147,0.81,B,high_quality+no_catalyst_data,,,B,0.310811,0.888462,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-21.8;clinical_score:+13.9;momentum_score:+9.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 388570000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""2.0"", ""tier1_count"": 6}",late|none|pos,0.01880787591240876,69.661471,1.1762,0,1,1.2832,-1.0,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,422.31,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.192402,price_history,,6,0.3671,price_history,,-0.049347,,57.4206,0.3674,-0.228536,0.179189,late,mid,none,commercial_pharma,morningstar,,,,0,0.9,72.12,41.25000000000000000000000000,68.0,84.46,77.000,57.05882352941176470588235294,77.9911,1.4411,3.0,69,50,1.0,2.135,2,3,0.0,0.5,0.5,respiratory,-0.4642,uncrowded,1.0,81,0.01880787591240876,0.689189,0.4936,52.33,0.971042,1.8963
INCY,Incyte Corporation,148,0.57,B,mod_quality+catalyst_near,,,B,0.411197,0.626923,1,,0,,89,0,specific_days,9,headwind,,M,sponsor_confirmed|momentum_headwind,financial_score:+11.6;catalyst_score:-10.0;momentum_score:-9.5,tier=;reason=;cat_days=89;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 3097817000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",late|near_31_90|pos,0.01880787591240876,53.047786,1.1411,0,1,0.6761,-0.726,3,3,buying,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,225.9,1.0,0,0,1.0,0,1.0,0,89,False,specific_days,-0.126144,price_history,,3,0.3262,price_history,,-0.242886,,48.1661,0.3319,-0.228536,-0.01435,late,large,none,commercial_biotech,morningstar,,,,0,0.9,46.11,45.56250000000000000000000000,60.5,38.89,58.57142857142857142857142857,67.14285714285714285714285714,60.3893,0.6967,3.0,5,205,1.0,7.3365,11,16,0.0033,0.7,0.95,oncology,-0.4642,uncrowded,1.0,107,0.01880787591240876,0.588803,0.2245,49.50,0.936293,1.5244
ZYME,Zymeworks Inc.,149,0.49,C,low_quality+no_catalyst_data,,,C,0.855212,0.511538,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+21.3;catalyst_score:-14.5;momentum_score:-12.0,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 22746000.0, ""cash_total"": 64834000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 34.204167765761014, ""stage_bucket"": ""mid"", ""surv_score"": ""3.0"", ""tier1_count"": 7}",mid|none|pos,-0.0003159506172839506,50.403061,-0.7255,917,1,0.868,-1.0135,7,7,buying,1.5858,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,781.08,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.122475,price_history,,7,0.9671,price_history,,-0.428446,,47.1891,0.7975,-0.228536,-0.19991,mid,small,none,commercial_biotech,morningstar,,,,0,0.7932472879581151832460732984,43.75,41.25000000000000000000000000,77.0,50,62.85714285714285714285714286,53.67346938775510204081632653,62.241,0.775,2.0,917,2,0.3333,0.0005,0,0,0.0,0.3,0.95,oncology,-0.4642,uncrowded,1.0,222,-0.0003159506172839506,0.144788,-1.0591,44.79,0.851351,1.0422
MDGL,"Madrigal Pharmaceuticals, Inc.",150,0.57,C,low_quality+no_catalyst_data,,,C,0.438224,0.026923,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+34.6;financial_score:-30.7;momentum_score:-9.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 189553000.0, ""cash_total"": 198693000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 12.363577910292975, ""stage_bucket"": ""late"", ""surv_score"": ""-3.0"", ""tier1_count"": 6}",late|none|pos,0.01880787591240876,21.032448,0.9224,0,1,0.2496,-0.3707,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,264.79,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.231692,price_history,,6,0.8738,price_history,,-0.413039,,38.5654,0.4350,-0.228536,-0.184503,late,mid,sev1,commercial_biotech,morningstar,,,,0,0.8854326544781300624855357556,32.98,41.25000000000000000000000000,77.0,26.29,49.05041852131799221746311694,11.63321799307958477508650519,48.922,0.2117,3.0,81,2,0.3333,0.5344,1,1,0.0,0.4,0.55,metabolic,0.7214,highly_crowded,1.0,114,0.01880787591240876,0.561776,0.1555,24.32,0.5,0.0
INSM,Insmed Incorporated,151,0.96,C,low_quality+no_catalyst_data,,,C,0.418919,0.119231,1,,0,,,0,no_upcoming,9,neutral,deep_drawdown,L,sponsor_confirmed,smart_money_score:+25.9;financial_score:-13.4;catalyst_score:-9.9,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 935014000.0, ""cash_total"": 1430047000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.84374990798079, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 14}",late|none|pos,0.01880787591240876,30.077878,0.923,0,1,0.3561,-0.4814,14,14,buying,4.3059,elite_14,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,156.57,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.00396,price_history,,14,1.0962,price_history,,-0.356433,,64.7264,0.5709,-0.228536,-0.127897,late,large,none,commercial_biotech,morningstar,,,,0,0.8864977253681312103435891297,48.17,41.25000000000000000000000000,77.0,10.00,51.42857142857142857142857143,37.65306122448979591836734694,50.2181,0.2665,3.0,613,17,1.0,0.0602,0,0,0.0,0.4,0.5,respiratory,0.7214,highly_crowded,1.0,109,0.01880787591240876,0.581081,0.2047,33.03,0.642857,0.3661
ARQT,"Arcutis Biotherapeutics, Inc.",152,0.49,C,low_quality+no_catalyst_data,,,C,0.34556,0.157692,1,,0,,,0,no_upcoming,9,headwind,deep_drawdown,M,sponsor_confirmed|momentum_headwind,smart_money_score:+20.2;financial_score:-12.2;momentum_score:-10.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 5625000.0, ""cash_total"": 42907000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 89.4016, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 4}",late|none|pos,0.01880787591240876,31.769045,0.9276,0,1,0.4201,-0.548,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,482.23,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.21455,price_history,,4,1.1715,price_history,,-0.414548,,49.1008,0.727,-0.228536,-0.186012,late,mid,none,commercial_biotech,morningstar,,,,0,0.8709130282920013971358714635,35.37,41.25000000000000000000000000,66.0,27.32,52.85714285714285714285714286,33.62898885044213763936947328,52.241,0.352,3.0,131,7,1.0,1.0229,0,1,0.0,0.3,0.5,dermatology,0.7214,highly_crowded,1.0,90,0.01880787591240876,0.65444,0.3973,34.07,0.662162,0.4184
GERN,Geron Corporation,153,0.49,C,low_quality+no_catalyst_data,,,C,0.399614,0.234615,1,,0,,,0,no_upcoming,9,neutral,,M,sponsor_confirmed|runway_short,financial_score:-34.7;smart_money_score:+13.6;clinical_score:+13.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 88970000.0, ""cash_total"": 78117000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.53618073507924, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|pos,0.01880787591240876,37.121237,0.929,0,1,0.4841,-0.6145,2,2,selling,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,710.6,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.018445,price_history,,2,1.0824,price_history,,-0.314286,,60.897,0.5659,-0.228536,-0.08575,late,small,sev2,commercial_biotech,morningstar,,,,0,0.8418807416676146058468888636,48.40,41.25000000000000000000000000,54.5,70.45,54.28571428571428571428571428,6.186082276047673971549404077,53.8266,0.4191,3.0,2492,15,1.0,0.0016,0,0,0.0,0.4,0.95,oncology,0.2472,moderate,1.0,104,0.01880787591240876,0.600386,0.2543,9.12,0.055985,-1.5894
JAZZ,Jazz Pharmaceuticals plc,154,0.96,C,mod_quality+catalyst_far,,,C,0.430502,0.742308,1,,0,,240,0,specific_days,9,headwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_headwind,momentum_score:-20.0;smart_money_score:+17.6;catalyst_score:-10.8,tier=;reason=;cat_days=240;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1391899000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 6}",late|near_181_270|pos,0.01880787591240876,59.540071,1.1612,0,1,0.964,-1.1133,6,6,buying,1.1972,elite_6,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,227.35,1.0,0,0,1.0,0,1.0,0,240,False,specific_days,-0.258435,price_history,,6,0.3685,price_history,,-0.265476,,37.8108,0.4687,-0.228536,-0.03694,late,large,none,commercial_biotech,morningstar,,,,0,0.9,36.36,45.56250000000000000000000000,74.0,70.97,65.00000000000000000000000000,60.95238095238095238095238095,66.3411,0.9484,3.0,157,139,1.0,1.0697,2,0,0.0,0.6,0.95,oncology,0.7214,highly_crowded,1.0,112,0.01880787591240876,0.569498,0.1751,45.66,0.866795,1.1114
BMRN,BioMarin Pharmaceutical Inc.,155,0.96,C,mod_quality+no_catalyst_data,,,C,0.368726,0.796154,1,,0,,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-14.8;clinical_score:+10.1;financial_score:+3.4,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 1311679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 3}",late|none|pos,0.01880787591240876,64.946214,1.1633,0,1,1.0174,-1.1687,3,3,neutral,0.0315,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,260.52,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.021665,price_history,,3,0.456,price_history,,-0.063293,,72.6538,0.4294,-0.228536,0.165243,late,large,none,commercial_biotech,morningstar,,,,0,0.9,56.00,41.25000000000000000000000000,57.5,77.03,66.19047619047619047619047619,59.52380952380952380952380952,66.2872,0.9461,3.0,145,96,1.0,0.4985,0,1,0.0,0.6,0.75,rare_disease,0.7214,highly_crowded,1.0,96,0.01880787591240876,0.631274,0.3352,46.43,0.889961,1.2263
GILD,"Gilead Sciences, Inc.",156,0.96,C,low_quality,,,C,0.403475,0.380769,1,,0,,210,0,specific_days,9,tailwind,,L,catalyst_far_lift|sponsor_confirmed|momentum_tailwind,clinical_score:+12.0;financial_score:-9.4;catalyst_score:-9.1,tier=;reason=;cat_days=210;strength=far;decay_w=0.3,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 68000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""1.0"", ""tier1_count"": 2}",late|near_181_270|pos,0.01880787591240876,45.292637,1.1659,0,1,0.8431,-1.0464,2,2,buying,-0.3571,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,far,0.3,adequate,<=400bps,101.32,1.0,0,0,1.0,0,1.0,0,210,False,specific_days,0.0518,price_history,,2,0.1742,price_history,,-0.014651,,56.2474,0.2352,-0.228536,0.213885,late,large,none,commercial_pharma,morningstar,,,,0,0.8554876057592400178120825293,57.88,45.56250000000000000000000000,58.0,38.08,66.66666666666666666666666667,45.30808208056885305562554240,68.3578,1.0337,3.0,56,504,1.0,2.2495,2,3,0.0,0.8,0.95,oncology,-0.4642,uncrowded,1.0,105,0.01880787591240876,0.596525,0.2444,34.73,0.685328,0.4827
REGN,"Regeneron Pharmaceuticals, Inc.",157,0.96,B,mod_quality+catalyst_near,,,B,0.480695,0.734615,1,,0,,28,1,specific_days,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,catalyst_score:-26.3;momentum_score:+13.3;clinical_score:+11.2,tier=;reason=;cat_days=28;strength=near;decay_w=1.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 8605200000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""4.0"", ""tier1_count"": 4}",late|near_0_30|pos,0.01880787591240876,59.466857,1.1715,0,1,1.2947,-1.3397,4,4,buying,0.4201,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,near,1.0,adequate,<=400bps,128.53,1.0,0,0,1.0,0,1.0,0,28,True,specific_days,0.27993,price_history,,4,0.189,price_history,,-0.002041,,72.2184,0.388,-0.228536,0.226495,late,large,none,commercial_biotech,morningstar,,,,0,0.9,74.43,34.82617777777777777777777778,66.0,52.68,72.38095238095238095238095238,58.09523809523809523809523809,73.8027,1.264,3.0,6,246,1.0,6.5759,16,19,0.0021,0.6,0.95,oncology,0.7214,highly_crowded,1.0,125,0.01880787591240876,0.519305,0.0484,47.38,0.905405,1.313
ANAB,"AnaptysBio, Inc.",158,0.81,C,low_quality+no_catalyst_data,,,C,0.762548,0.242308,1,,0,,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,financial_score:-26.7;clinical_score:+18.0;smart_money_score:+15.6,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 78300000.0, ""cash_total"": 109833000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 16.83264367816092, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 5}",mid|none|pos,-0.0003159506172839506,37.368724,-0.7121,,0,1.3617,-1.5266,5,5,buying,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,634.48,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.110718,price_history,,5,0.8851,price_history,,-0.239285,,63.3734,0.5912,-0.228536,-0.010749,mid,small,sev1,commercial_biotech,morningstar,,,,0,0.8224276598085597975574870723,63.62,41.25000000000000000000000000,71.5,32.81,73.87755102040816326530612245,29.24716553287981859410430840,72.6671,1.2159,2.0,,5,1.0,0.0,0,0,0.0,0.4,0.5,respiratory,0.7214,highly_crowded,1.0,198,-0.0003159506172839506,0.237452,-0.7145,37.46,0.747104,0.6654
NBIX,"Neurocrine Biosciences, Inc.",159,0.96,C,mod_quality+no_catalyst_data,,,C,0.457529,0.680769,1,,0,,,0,no_upcoming,9,neutral,,L,sponsor_confirmed,smart_money_score:+22.2;catalyst_score:-19.5;clinical_score:+14.5,tier=;reason=;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 713000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",late|none|pos,0.01880787591240876,56.19,1.1762,0,1,1.2081,-1.3926,8,8,buying,1.9744,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,265.05,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.040478,price_history,,8,0.4073,price_history,,-0.197069,,56.7961,0.3467,-0.228536,0.031467,late,large,none,commercial_pharma,morningstar,,,,0,0.9,50.98,41.25000000000000000000000000,83.0,62.84,75.23809523809523809523809524,53.33333333333333333333333334,76.0555,1.3592,3.0,42,30,1.0,1.2565,1,1,0.0,0.8,0.6,cns,-0.4642,uncrowded,1.0,119,0.01880787591240876,0.542471,0.1067,49.51,0.940154,1.5561
RARE,Ultragenyx Pharmaceutical Inc.,160,0.24,C,low_quality,,,C,0.476834,0.173077,1,,0,,151,0,specific_days,9,neutral,high_vol|deep_drawdown,S,sponsor_confirmed|runway_short|high_risk,financial_score:-36.9;clinical_score:+18.3;momentum_score:+9.2,tier=;reason=;cat_days=151;strength=mid;decay_w=0.7,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 466000000.0, ""cash_total"": 421000000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.841201716738198, ""stage_bucket"": ""late"", ""surv_score"": ""-1.0"", ""tier1_count"": 5}",late|near_91_180|pos,0.01880787591240876,32.187737,1.1517,0,1,0.804,-0.947,5,5,selling,0.8087,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,mid,0.7,short,<=1000bps,402.93,0.85,1,0,1.0,0,1.0,0,151,False,specific_days,0.04535,price_history,,5,1.0568,price_history,,-0.422741,,69.961,1.2539,-0.228536,-0.194205,late,mid,sev2,commercial_biotech,morningstar,,,,0,0.8942030378486055776892430279,52.31,45.56250000000000000000000000,50.0,54.12,61.42857142857142857142857143,6.186082276047673971549404077,62.2023,0.7733,3.0,422,49,1.0,0.7329,2,1,0.0,0.8,0.6,cns,-0.4642,uncrowded,1.0,124,0.01880787591240876,0.523166,0.0581,14.31,0.175676,-0.932
