ticker,company_name,actionable_rank,target_weight_pct,tier_any,tier_any_reason,tier_dev,tier_reason,tier_commercial,alpha_cohort_pct,commercial_quality_pct,has_commercial_quality,clinical_optionality_pct_dev,has_clinical_optionality_dev,clinical_rank_pct_dev,catalyst_days,catalyst_in_window,catalyst_mode,cat_priority,mom_state,risk_flags,size_band,size_reasons,top_3_drivers,catalyst_reason_detail,decision_engine_version,decision_engine_ruleset_id,eligible,ineligible_reasons,fundamental_red_flag,fundamental_red_flag_reasons,fundamental_red_flag_inputs,alpha_cohort_key,alpha_cohort_raw,commercial_quality,clinical_alpha_z,clinical_readout_days,clinical_coverage_flag,clinical_score_z,clinical_score_z_tier,sponsor_tier1_count,sponsor_overlap_count,sponsor_net_buying,coinvest_score_z,coinvest_tag,coinvest_conviction,coinvest_tier1_conviction,coinvest_max_position_pct,coinvest_filing_age_days,coinvest_recency_state,inst_delta_z,inst_delta_net,inst_delta_new,inst_delta_exit,has_coinvest_signal,has_inst_delta,has_catalyst_signal,catalyst_strength,catalyst_decay_w,runway_bucket,cost_bucket,est_cost_bps,cost_mult,cost_haircut_applied,dd_rel_margin_rescued,catalyst_tilt_mult,catalyst_tilt_applied,mom_state_tilt_mult,mom_state_tilt_applied,de_catalyst_days,de_catalyst_in_window,de_catalyst_mode,de_alpha_60d,de_alpha_60d_source,de_alpha_60d_missing_reason,de_tier1_count,de_beta_xbi_60d,de_beta_xbi_60d_source,de_beta_xbi_60d_missing_reason,de_drawdown,de_drawdown_missing_reason,de_rsi_14d,de_vol_60d,de_drawdown_xbi,de_drawdown_rel_xbi,stage_bucket,market_cap_bucket,severity,archetype,returns_source,catalyst_source,catalyst_event_type,missing_components,missingness_penalty,confidence_overall,momentum_score,catalyst_score,smart_money_score,valuation_score,clinical_score,financial_score,clinical_score_v2,clinical_score_v2_z,lead_program_phase,lead_program_readout_days,program_count,program_diversification,readout_curve_score,readout_density_90,late_stage_readouts_180,execution_momentum,design_quality_score,endpoint_strength_score,therapeutic_area,competitive_intensity_z,crowding_level,sizing_multiplier_clinical,composite_rank,composite_score,score_rank_pct,score_z,composite_score_attn,score_rank_pct_attn,score_z_attn,de_sort_total_adj,de_sort_contrib_clinical,de_sort_contrib_coinvest,de_sort_contrib_institutional,de_sort_contrib_calendar_alpha,de_sort_contrib_alpha_modifier,de_sort_contrib_catalyst_bonus
RVMD,"Revolution Medicines, Inc.",79,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.378049,,0,0.429936,1,0.570064,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+26.4;momentum_score:-11.2;catalyst_score:-9.3,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 897741000.0, ""cash_total"": 2025679000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 27.077016645112565, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",mid|none|nonpos,0.1,,0.1989,0,1,0.3875,-0.7705,8,8,buying,1.9177,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,174.63,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.02938,price_history,,8,0.7102,price_history,,-0.149786,,54.7733,0.4254,-0.013218,-0.136568,mid,large,none,drug_developer,morningstar,,,,0,0.8553846190250828206341694274,39.41,41.25000000000000000000000000,77.0,10.00,52.22222222222222222222222222,43.04496265813138241121780216,52.4702,0.3668,2.0,124,9,1.0,0.7212,2,1,0.0,0.3,0.95,oncology,0.6919,highly_crowded,1.0,109,0.1,0.621951,0.3106,34.91,0.705575,0.5405,0.11504,0.0,0.0,0.0,0.11004,0.005,0.0
TYRA,"Tyra Biosciences, Inc.",80,0.73,C,low_opt+no_catalyst_data,C,low_opt+no_catalyst_data,,0.440767,,0,0.27707,1,0.72293,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-40.7;clinical_score:+16.4;smart_money_score:+14.8,tier=C;reason=low_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 71518000.0, ""cash_total"": 61951000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 10.394753768282111, ""stage_bucket"": ""early"", ""surv_score"": ""0.0"", ""tier1_count"": 2}",early|none|pos,0.1,,-1.6474,426,1,0.8024,0.1479,2,2,buying,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,678.57,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.423944,price_history,,2,0.528,price_history,,-0.003001,,71.0964,0.7452,-0.013218,0.010217,early,small,sev2,drug_developer,morningstar,,,,0,0.7857631544644796871605474690,59.85,41.25000000000000000000000000,60.5,23.91,62.08955223880597014925373134,5,60.9701,0.7259,1.0,426,2,0.3333,0.0074,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,127,0.1,0.559233,0.149,16.38,0.294425,-0.5405,0.22277,0.0,0.0,0.0,0.21777,0.005,0.0
BDTX,"Black Diamond Therapeutics, Inc.",81,0.36,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.698606,,0,0.538217,1,0.461783,,0,no_upcoming,9,tailwind,,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+23.7;catalyst_score:-13.3;clinical_score:-10.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 30864000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",early|none|nonpos,0.08042411003236245,,-1.6959,612,1,0.0355,-1.5494,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1969.35,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,0.945641,price_history,,1,0.2826,price_history,,-0.226537,,58.0803,0.7908,-0.013218,-0.213319,early,micro,none,drug_developer,morningstar,,,,0,0.7487296312086975058622894905,78.23,41.25000000000000000000000000,55.5,90.00,43.85262741021261849954209054,54.02985074626865671641791045,42.7332,-0.0446,1.0,612,2,0.3333,0.0015,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,201,0.08042411003236245,0.301394,-0.5204,33.46,0.688153,0.4906,0.004021,0.0,0.0,0.0,0.0,0.004021,0.0
XENE,Xenon Pharmaceuticals Inc.,82,0.44,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.6777,,0,0.531847,1,0.468153,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+27.4;catalyst_score:-8.4;financial_score:-8.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 197637000.0, ""cash_total"": 462268000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 28.067699874011446, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 8}",late|none|nonpos,0.09016816720257234,,0.7304,0,1,0.0509,-1.5155,8,8,buying,1.9177,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,519.29,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.055888,price_history,,8,0.6538,price_history,,-0.063949,,46.6908,0.341,-0.013218,-0.050731,late,mid,none,drug_developer,morningstar,,,,0,0.8874476502082093991671624033,44.40,41.25000000000000000000000000,77.0,40.75,44.21748821726239017066673358,41.25000000000000000000000000,43.098,-0.0292,3.0,640,12,1.0,0.0079,0,0,0.0,0.6,0.6,cns,0.6919,highly_crowded,1.0,195,0.09016816720257234,0.3223,-0.4613,31.71,0.663763,0.4228,0.004508,0.0,0.0,0.0,0.0,0.004508,0.0
AVIR,"Atea Pharmaceuticals, Inc.",83,0.28,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.52439,,0,0.442675,1,0.557325,,0,no_upcoming,9,tailwind,,M,sponsor_confirmed|momentum_tailwind|runway_short|cost_haircut_>2000bps,financial_score:-32.7;momentum_score:+16.5;clinical_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 103808000.0, ""cash_total"": 77344000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 8.940813810110974, ""stage_bucket"": ""late"", ""surv_score"": ""-2.0"", ""tier1_count"": 2}",late|none|nonpos,0.09016816720257234,,0.7351,0,1,0.3018,-0.9602,2,2,selling,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,0.313646,price_history,,2,0.5836,price_history,,-0.120553,,60.0027,0.5268,-0.013218,-0.107335,late,small,sev2,drug_developer,morningstar,,,,0,0.8879600371747211895910780669,57.88,41.25000000000000000000000000,49.0,90.00,50.18404907975460122699386503,8.755097092728515065352994337,50.4258,0.2804,3.0,55,16,1.0,1.3644,2,1,0.0,0.4,0.55,infectious_disease,0.6919,highly_crowded,1.0,151,0.09016816720257234,0.47561,-0.0612,12.80,0.144599,-1.0599,0.088628,0.0,0.0,0.0,0.08412,0.004508,0.0
NUVL,"Nuvalent, Inc.",84,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.778746,,0,0.493631,1,0.506369,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+17.4;catalyst_score:-15.3;clinical_score:-9.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 275209000.0, ""cash_total"": 1371952000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 59.82153199931688, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",early|none|nonpos,0.08042411003236245,,-1.6873,1370,1,0.182,-1.2253,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,435.14,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.09417,price_history,,5,0.7218,price_history,,-0.020452,,60.4713,0.5143,-0.013218,-0.007234,early,mid,none,drug_developer,morningstar,,,,0,0.8090419593538301198540906722,62.21,41.25000000000000000000000000,74.0,50,47.33570951214078859434172421,58.05970149253731343283582089,46.2162,0.1025,1.0,1370,2,0.3333,0.0,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,224,0.08042411003236245,0.221254,-0.768,42.01,0.820557,0.9175,0.034771,0.0,0.0,0.0,0.03075,0.004021,0.0
TNYA,"Tenaya Therapeutics, Inc.",85,0.09,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.83101,,0,0.474522,1,0.525478,,0,no_upcoming,9,tailwind,high_beta,XS,momentum_tailwind|runway_short|high_risk|cost_haircut_<=2000bps,momentum_score:+45.6;financial_score:-38.5;catalyst_score:-9.7,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 54324000.0, ""cash_total"": 65308000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 14.426330903468081, ""stage_bucket"": ""early"", ""surv_score"": ""2.0"", ""tier1_count"": 1}",early|none|nonpos,0.08042411003236245,,-1.684,791,1,0.2565,-1.0604,1,1,buying,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=2000bps,1908.19,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,1.816714,price_history,,1,1.8952,price_history,,-0.126963,,69.5557,1.1737,-0.013218,-0.113745,early,micro,sev2,drug_developer,morningstar,,,,0,0.7049129552493858805938267649,96.55,41.25000000000000000000000000,55.5,80.43,49.10695279819806440434642707,12.52060592559590109155713968,47.6375,0.1626,1.0,791,3,0.6667,0.0004,0,0,0.0,0.3,0.5,other,-2.1449,uncrowded,1.0,239,0.08042411003236245,0.16899,-0.9582,9.32,0.074913,-1.4401,0.052801,0.0,0.0,0.0,0.04878,0.004021,0.0
OABI,"OmniAb, Inc.",86,0.07,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.78223,,0,0.468153,1,0.531847,,0,no_upcoming,9,headwind,,XS,momentum_headwind|runway_short|cost_haircut_>2000bps,financial_score:-29.9;clinical_score:+14.7;momentum_score:+8.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 30781000.0, ""cash_total"": 28537000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.125174620707579, ""stage_bucket"": ""early"", ""surv_score"": ""-1.0"", ""tier1_count"": 0}",early|none|nonpos,0.08042411003236245,,-1.7915,,0,0.2752,-1.0189,0,0,neutral,-1.17,,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,>2000bps,2036.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,-0.023502,price_history,,0,0.9857,price_history,,-0.116592,,53.5466,0.5798,-0.013218,-0.103374,early,micro,sev2,drug_developer,morningstar,,,,0,0.7807792808572017308881104471,43.62,41.25000000000000000000000000,,50,49.55285760253459072795227841,5,48.0834,0.1814,0.0,,1,0.0,0.0,0,0,0.0,0.0,0.5,other,-2.6177,uncrowded,1.0,225,0.08042411003236245,0.21777,-0.7797,11.37,0.092334,-1.3265,0.058441,0.0,0.0,0.0,0.05442,0.004021,0.0
GLUE,"Monte Rosa Therapeutics, Inc.",87,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.740418,,0,0.410828,1,0.589172,,0,no_upcoming,9,tailwind,high_vol|high_beta,L,sponsor_confirmed|momentum_tailwind|high_risk,momentum_score:+24.0;financial_score:-22.0;catalyst_score:-13.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 208343000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""early"", ""surv_score"": ""5.0"", ""tier1_count"": 3}",early|none|nonpos,0.08042411003236245,,-1.6706,791,1,0.4447,-0.6439,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,598.18,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,0.458774,price_history,,3,2.0781,price_history,,-0.25,,57.4188,1.2054,-0.013218,-0.236782,early,small,none,drug_developer,morningstar,,,,0,0.7225755097590230073056373351,78.43,41.25000000000000000000000000,66.5,31.33,53.58208955223880597014925373,32.44946492271105826397146254,52.4626,0.3665,1.0,791,1,0.0,0.0003,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,213,0.08042411003236245,0.259582,-0.6446,28.38,0.60453,0.2651,0.113971,0.0,0.0,0.0,0.10995,0.004021,0.0
PTGX,"Protagonist Therapeutics, Inc.",88,0.86,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.639373,,0,0.487261,1,0.512739,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,smart_money_score:+17.0;momentum_score:+15.3;catalyst_score:-13.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 0.0, ""cash_total"": 567364000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": null, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 5}",late|none|nonpos,0.09016816720257234,,0.7317,0,1,0.1866,-1.2152,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,371.54,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,0.453163,price_history,,5,1.0961,price_history,,0.0,,71.847,0.6429,-0.013218,0.013218,late,mid,none,drug_developer,morningstar,,,,0,0.8802005504367596027282517650,69.75,41.25000000000000000000000000,71.5,15.33,47.44380460101789470602749237,42.36294896030245746691871456,46.3657,0.1089,3.0,357,9,1.0,0.4858,0,1,0.0,0.4,0.6,autoimmune,0.2191,moderate,1.0,184,0.09016816720257234,0.360627,-0.3568,38.55,0.747387,0.6663,0.037178,0.0,0.0,0.0,0.03267,0.004508,0.0
TARA,"Protara Therapeutics, Inc.",89,0.36,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.423345,,0,0.378981,1,0.621019,,0,no_upcoming,9,tailwind,overbought_rsi,M,momentum_tailwind|cost_haircut_<=2000bps,momentum_score:+34.8;catalyst_score:-20.5;smart_money_score:-7.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 39415000.0, ""cash_total"": 132670000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 40.39172903716859, ""stage_bucket"": ""mid"", ""surv_score"": ""5.0"", ""tier1_count"": 1}",mid|none|nonpos,0.1,,-0.9136,186,1,0.5277,-0.4602,1,1,selling,-0.784,elite_1,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1168.53,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,2.095716,price_history,,1,0.673,price_history,,-0.047619,,73.8707,,-0.013218,-0.034401,mid,small,none,drug_developer,morningstar,,,,0,0.8194652886991687261289597843,96.55,41.25000000000000000000000000,54.5,67.86,55.55555555555555555555555556,60.80000000000000000000000000,54.7861,0.4646,2.0,186,3,0.6667,0.1071,0,0,0.0,0.3,0.95,oncology,-0.4901,uncrowded,1.0,122,0.1,0.576655,0.1933,42.10,0.83101,0.9582,0.14438,0.0,0.0,0.0,0.13938,0.005,0.0
DYN,"Dyne Therapeutics, Inc.",90,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.719512,,0,0.39172,1,0.60828,,0,no_upcoming,9,tailwind,overbought_rsi,L,sponsor_confirmed|momentum_tailwind,momentum_score:+36.4;financial_score:-32.0;smart_money_score:+19.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 291375000.0, ""cash_total"": 573610000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 23.382986890781424, ""stage_bucket"": ""early"", ""surv_score"": ""3.0"", ""tier1_count"": 8}",early|none|nonpos,0.08042411003236245,,-1.6702,1948,1,0.5012,-0.5189,8,8,buying,1.9177,elite_8,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=1000bps,520.7,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.269664,price_history,,8,0.8174,price_history,,0.0,,79.8111,0.7655,-0.013218,0.013218,early,mid,sev1,drug_developer,morningstar,,,,0,0.7847121111846459298477829252,96.55,41.25000000000000000000000000,80.0,15.22,54.92537313432835820895522388,28.23638028761664315239721788,53.7671,0.4216,1.0,1948,3,0.0,0.0,0,0,0.0,0.4,0.65,rare_disease,-0.4901,uncrowded,1.0,207,0.08042411003236245,0.280488,-0.5814,28.96,0.621951,0.3106,0.130501,0.0,0.0,0.0,0.12648,0.004021,0.0
ALMS,Alumis Inc.,91,0.26,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.043554,,0,0.512739,1,0.487261,,0,no_upcoming,9,neutral,high_vol|drawdown_data_missing,S,sponsor_confirmed|runway_short|high_risk,financial_score:-34.8;smart_money_score:+32.2;momentum_score:+5.2,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 297616000.0, ""cash_total"": 377724000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 15.229987635073384, ""stage_bucket"": ""mid"", ""surv_score"": ""2.0"", ""tier1_count"": 7}",mid|none|nonpos,0.1,,0.1876,0,1,0.1097,-1.3853,7,7,buying,1.5317,elite_7,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=400bps,343.6,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:series_too_short,7,,,series_too_short,,no_price_series,,2.1586,-0.013218,,mid,mid,sev2,drug_developer,morningstar,,,drawdown,1,0.7941176470588235294117647059,50,41.25000000000000000000000000,77.0,13.10,45.61652187166590458771528731,9.975803993293705227861606457,44.1748,0.0163,2.0,165,5,1.0,0.2539,0,1,0.0,0.4,0.6,autoimmune,0.6919,highly_crowded,1.0,13,0.1,0.956446,1.7109,13.52,0.175958,-0.9309,0.00989,0.0,0.0,0.0,0.00489,0.005,0.0
ANRO,"Alto Neuroscience, Inc.",92,0.36,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.496516,,0,0.461783,1,0.538217,,0,no_upcoming,9,neutral,drawdown_data_missing,M,sponsor_confirmed|cost_haircut_<=2000bps,smart_money_score:+10.2;catalyst_score:-9.6;financial_score:+1.5,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 40253000.0, ""cash_total"": 137816000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 41.08493776861352, ""stage_bucket"": ""late"", ""surv_score"": ""5.0"", ""tier1_count"": 2}",late|none|nonpos,0.09016816720257234,,0.9518,0,1,0.2786,-1.0115,2,2,buying,-0.3981,elite_2,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=2000bps,1346.61,0.7,1,0,1.0,0,1.0,0,,False,no_upcoming,,,beta_missing:insufficient_overlap,2,,,insufficient_overlap,,series_too_short,35.0331,0.9516,-0.013218,,late,small,none,drug_developer,morningstar,,,drawdown,1,0.8333573290306565719250341318,50,41.25000000000000000000000000,61.0,61.30,49.63232003880880391099067000,52.32394366197183098591549296,48.1328,0.1835,2.0,188,3,0.0,0.209,0,0,0.0,0.4,0.5,other,0.6919,highly_crowded,1.0,143,0.09016816720257234,0.503484,0.0087,30.39,0.639373,0.3568,0.059558,0.0,0.0,0.0,0.05505,0.004508,0.0
PYXS,"Pyxis Oncology, Inc.",93,0.28,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.80662,,0,0.423567,1,0.576433,,0,no_upcoming,9,tailwind,high_vol|overbought_rsi,M,sponsor_confirmed|momentum_tailwind|high_risk|cost_haircut_>2000bps,momentum_score:+39.9;financial_score:-29.8;catalyst_score:-15.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 53075000.0, ""cash_total"": 76256000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 17.24111163447951, ""stage_bucket"": ""early"", ""surv_score"": ""1.0"", ""tier1_count"": 3}",early|none|nonpos,0.08042411003236245,,-1.6547,374,1,0.3882,-0.7689,3,3,buying,-0.0121,elite_3,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,>2000bps,2020.0,0.55,1,0,1.0,0,1.0,0,,False,no_upcoming,2.591714,price_history,,3,1.511,price_history,,0.0,,76.3208,1.6279,-0.013218,0.013218,early,micro,sev1,drug_developer,morningstar,,,,0,0.7689334043686734150239744273,96.55,41.25000000000000000000000000,66.5,84.78,52.23880597014925373134328358,26.94163510804188015148139898,51.1193,0.3097,1.0,374,4,1.0,0.0118,0,0,0.0,0.3,0.85,oncology,0.6919,highly_crowded,1.0,232,0.08042411003236245,0.19338,-0.8655,23.21,0.517422,0.0437,0.096931,0.0,0.0,0.0,0.09291,0.004021,0.0
ROIV,Roivant Sciences Ltd.,94,0.51,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.374564,,0,0.455414,1,0.544586,,0,no_upcoming,9,headwind,,M,sponsor_confirmed|momentum_headwind,smart_money_score:+22.9;momentum_score:-14.6;catalyst_score:-13.4,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 586531000.0, ""cash_total"": 4529978000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 92.68007317601287, ""stage_bucket"": ""mid"", ""surv_score"": ""4.0"", ""tier1_count"": 5}",mid|none|nonpos,0.1,,0.2001,0,1,0.294,-0.9773,5,5,buying,0.7598,elite_5,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,adequate,<=400bps,227.11,1.0,0,0,1.0,0,1.0,0,,False,no_upcoming,-0.017553,price_history,,5,0.7143,price_history,,-0.107657,,64.2067,0.3407,-0.013218,-0.094439,mid,large,none,drug_developer,morningstar,,,,0,0.8415994827028774652440995797,40.08,41.25000000000000000000000000,77.5,50,50,64.38888888888888888888888889,48.4918,0.1987,2.0,,2,0.3333,0.0,0,0,0.0,0.4,0.55,infectious_disease,0.6919,highly_crowded,1.0,108,0.1,0.625436,0.3198,40.01,0.78223,0.7797,0.06461,0.0,0.0,0.0,0.05961,0.005,0.0
ANNX,"Annexon, Inc.",95,0.73,C,mod_opt+no_catalyst_data,C,mod_opt+no_catalyst_data,,0.493031,,0,0.328025,1,0.671975,,0,no_upcoming,9,tailwind,,L,sponsor_confirmed|momentum_tailwind|runway_short,financial_score:-44.9;momentum_score:+40.9;smart_money_score:+15.8,tier=C;reason=mod_opt+no_catalyst_data;cat_days=NA;strength=missing;decay_w=0.0,v1.3.0,31f399e0,1,,0,,"{""burn_ttm"": 140430000.0, ""cash_total"": 139419000.0, ""dilution_risk"": null, ""has_revenue"": null, ""lead_phase"": null, ""runway_months"": 11.913608203375347, ""stage_bucket"": ""late"", ""surv_score"": ""0.0"", ""tier1_count"": 4}",late|none|nonpos,0.09016816720257234,,0.7522,0,1,0.6423,-0.2065,4,4,buying,0.3738,elite_4,0.0,0.0,0.0,,,0.0,0,0,0,True,False,True,missing,0.0,short,<=1000bps,834.55,0.85,1,0,1.0,0,1.0,0,,False,no_upcoming,1.107823,price_history,,4,1.4564,price_history,,-0.062794,,68.8518,0.9497,-0.013218,-0.049576,late,small,sev2,drug_developer,morningstar,,,,0,0.8266156363211405866542012388,96.55,41.25000000000000000000000000,71.5,67.47,58.28220858895705521472392638,10.79349335449315611981749652,58.524,0.6226,3.0,50,11,1.0,1.6598,2,2,0.0,0.4,0.6,autoimmune,0.6919,highly_crowded,1.0,142,0.09016816720257234,0.506969,0.0175,13.15,0.158537,-1.0005,0.191288,0.0,0.0,0.0,0.18678,0.004508,0.0
